2024-03-21 07:03:33,749 train batches in dataset: 50
2024-03-21 07:03:33,749 val batches in dataset: 7
2024-03-21 07:03:33,749 test batches in dataset: 7
2024-03-21 07:03:33,763 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:03:33,766 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:03:33,771 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:03:33,774 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:03:33,778 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:03:33,782 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:03:33,785 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:03:33,786 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:03:33,786 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:03:33,787 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:03:33,787 Number of trainable parameters: 51425
2024-03-21 07:03:33,787 Number of non-trainable parameters: 0
2024-03-21 07:03:37,135 Epoch 1/300, Train Loss: 473.407972, Val Loss: 418.502215  
	Train = MSE:473.401062 , RMSE:21.757782 , MAE:20.397793 , MAPD:98.899598, R_squared:-7.194653  
	Validation = MSE:412.121918 , RMSE:20.300787 , MAE:18.887928 , MAPD:92.945613, R_squared:-6.415739

2024-03-21 07:03:40,622 Epoch 2/300, Train Loss: 408.949490, Val Loss: 373.074707  
	Train = MSE:408.950134 , RMSE:20.222515 , MAE:18.746105 , MAPD:89.692267, R_squared:-6.078997  
	Validation = MSE:366.958588 , RMSE:19.156162 , MAE:17.660059 , MAPD:86.067777, R_squared:-5.603068

2024-03-21 07:03:42,831 Epoch 3/300, Train Loss: 367.776127, Val Loss: 336.555464  
	Train = MSE:367.760406 , RMSE:19.177080 , MAE:17.622128 , MAPD:83.531767, R_squared:-5.365995  
	Validation = MSE:330.667816 , RMSE:18.184275 , MAE:16.605515 , MAPD:80.146781, R_squared:-4.950050

2024-03-21 07:03:45,022 Epoch 4/300, Train Loss: 329.075112, Val Loss: 297.186144  
	Train = MSE:329.086151 , RMSE:18.140732 , MAE:16.497318 , MAPD:77.359244, R_squared:-4.696537  
	Validation = MSE:291.558624 , RMSE:17.075089 , MAE:15.395226 , MAPD:73.377632, R_squared:-4.246318

2024-03-21 07:03:47,726 Epoch 5/300, Train Loss: 286.737322, Val Loss: 253.311205  
	Train = MSE:286.761322 , RMSE:16.934029 , MAE:15.174068 , MAPD:70.115983, R_squared:-3.963887  
	Validation = MSE:248.012299 , RMSE:15.748406 , MAE:13.928977 , MAPD:65.185612, R_squared:-3.462744

2024-03-21 07:03:49,953 Epoch 6/300, Train Loss: 239.417927, Val Loss: 205.084462  
	Train = MSE:239.408371 , RMSE:15.472827 , MAE:13.547509 , MAPD:61.223322, R_squared:-3.144200  
	Validation = MSE:200.217422 , RMSE:14.149820 , MAE:12.131305 , MAPD:55.179129, R_squared:-2.602721

2024-03-21 07:03:52,193 Epoch 7/300, Train Loss: 188.597926, Val Loss: 155.494361  
	Train = MSE:188.603958 , RMSE:13.733315 , MAE:11.568911 , MAPD:50.468612, R_squared:-2.264767  
	Validation = MSE:151.156097 , RMSE:12.294556 , MAE:9.995186 , MAPD:43.445467, R_squared:-1.719909

2024-03-21 07:03:54,402 Epoch 8/300, Train Loss: 138.335618, Val Loss: 109.387799  
	Train = MSE:138.345337 , RMSE:11.762030 , MAE:9.354962 , MAPD:39.060471, R_squared:-1.394782  
	Validation = MSE:105.677010 , RMSE:10.279932 , MAE:7.788453 , MAPD:32.481012, R_squared:-0.901557

2024-03-21 07:03:56,643 Epoch 9/300, Train Loss: 95.053838, Val Loss: 73.924891  
	Train = MSE:95.055702 , RMSE:9.749651 , MAE:7.299100 , MAPD:30.003835, R_squared:-0.645430  
	Validation = MSE:70.875565 , RMSE:8.418762 , MAE:6.048084 , MAPD:25.683862, R_squared:-0.275338

2024-03-21 07:03:58,817 Epoch 10/300, Train Loss: 65.378741, Val Loss: 53.866396  
	Train = MSE:65.381729 , RMSE:8.085896 , MAE:5.880893 , MAPD:25.489430, R_squared:-0.131769  
	Validation = MSE:51.400597 , RMSE:7.169421 , MAE:5.221796 , MAPD:24.463451, R_squared:0.075096

2024-03-21 07:04:01,010 Epoch 11/300, Train Loss: 50.085247, Val Loss: 45.593840  
	Train = MSE:50.084976 , RMSE:7.077074 , MAE:5.304047 , MAPD:25.343982, R_squared:0.133021  
	Validation = MSE:43.571415 , RMSE:6.600865 , MAE:5.127420 , MAPD:26.472035, R_squared:0.215974

2024-03-21 07:04:04,379 Epoch 12/300, Train Loss: 43.812612, Val Loss: 42.487561  
	Train = MSE:43.813873 , RMSE:6.619205 , MAE:5.216775 , MAPD:26.810619, R_squared:0.241574  
	Validation = MSE:40.750534 , RMSE:6.383615 , MAE:5.199114 , MAPD:28.291100, R_squared:0.266733

2024-03-21 07:04:06,573 Epoch 13/300, Train Loss: 41.153350, Val Loss: 40.719698  
	Train = MSE:41.154793 , RMSE:6.415200 , MAE:5.232302 , MAPD:27.958525, R_squared:0.287603  
	Validation = MSE:39.183819 , RMSE:6.259698 , MAE:5.229143 , MAPD:29.207219, R_squared:0.294925

2024-03-21 07:04:08,772 Epoch 14/300, Train Loss: 39.041824, Val Loss: 38.486160  
	Train = MSE:39.040539 , RMSE:6.248243 , MAE:5.176928 , MAPD:28.135901, R_squared:0.324202  
	Validation = MSE:37.087353 , RMSE:6.089939 , MAE:5.118474 , MAPD:28.772356, R_squared:0.332649

2024-03-21 07:04:11,377 Epoch 15/300, Train Loss: 36.822394, Val Loss: 36.283915  
	Train = MSE:36.825508 , RMSE:6.068402 , MAE:5.051943 , MAPD:27.632156, R_squared:0.362544  
	Validation = MSE:35.013981 , RMSE:5.917261 , MAE:4.995111 , MAPD:28.218985, R_squared:0.369957

2024-03-21 07:04:13,888 Epoch 16/300, Train Loss: 34.537236, Val Loss: 33.818787  
	Train = MSE:34.537102 , RMSE:5.876828 , MAE:4.910124 , MAPD:26.953391, R_squared:0.402157  
	Validation = MSE:32.635307 , RMSE:5.712732 , MAE:4.770593 , MAPD:26.660142, R_squared:0.412759

2024-03-21 07:04:16,246 Epoch 17/300, Train Loss: 32.121901, Val Loss: 31.248011  
