2024-03-21 06:33:34,306 train batches in dataset: 7
2024-03-21 06:33:34,306 val batches in dataset: 1
2024-03-21 06:33:34,307 test batches in dataset: 1
2024-03-21 06:33:34,324 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:33:34,327 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:33:34,334 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:33:34,340 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:33:34,345 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:33:34,352 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:33:34,359 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:33:34,360 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:33:34,360 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:33:34,360 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:33:34,361 Number of trainable parameters: 51425
2024-03-21 06:33:34,361 Number of non-trainable parameters: 0
2024-03-21 06:33:36,610 Epoch 1/300, Train Loss: 515.879861, Val Loss: 472.251770  
	Train = MSE:516.931702 , RMSE:22.736132 , MAE:21.443260 , MAPD:104.636675, R_squared:-7.948176  
	Validation = MSE:472.251709 , RMSE:21.731354 , MAE:20.431255 , MAPD:101.706313, R_squared:-7.497717

2024-03-21 06:33:39,381 Epoch 2/300, Train Loss: 484.741817, Val Loss: 440.581940  
	Train = MSE:481.508484 , RMSE:21.943302 , MAE:20.604771 , MAPD:100.016497, R_squared:-7.334994  
	Validation = MSE:440.581940 , RMSE:20.990044 , MAE:19.647322 , MAPD:97.319005, R_squared:-6.927850

2024-03-21 06:33:40,502 Epoch 3/300, Train Loss: 455.383623, Val Loss: 421.005463  
	Train = MSE:452.064972 , RMSE:21.261820 , MAE:19.873051 , MAPD:95.962207, R_squared:-6.825322  
	Validation = MSE:421.005463 , RMSE:20.518417 , MAE:19.121836 , MAPD:94.261627, R_squared:-6.575590

2024-03-21 06:33:41,624 Epoch 4/300, Train Loss: 435.592904, Val Loss: 407.470581  
	Train = MSE:436.266541 , RMSE:20.886995 , MAE:19.460438 , MAPD:93.625114, R_squared:-6.551848  
	Validation = MSE:407.470581 , RMSE:20.185900 , MAE:18.764061 , MAPD:92.246508, R_squared:-6.332043

2024-03-21 06:33:43,026 Epoch 5/300, Train Loss: 417.716575, Val Loss: 395.001373  
	Train = MSE:422.526581 , RMSE:20.555450 , MAE:19.103947 , MAPD:91.657985, R_squared:-6.314007  
	Validation = MSE:395.001404 , RMSE:19.874641 , MAE:18.429056 , MAPD:90.361472, R_squared:-6.107672

2024-03-21 06:33:44,106 Epoch 6/300, Train Loss: 414.777527, Val Loss: 383.532654  
	Train = MSE:410.545746 , RMSE:20.261929 , MAE:18.788603 , MAPD:89.921925, R_squared:-6.106617  
	Validation = MSE:383.532684 , RMSE:19.583990 , MAE:18.117268 , MAPD:88.614564, R_squared:-5.901303

2024-03-21 06:33:45,199 Epoch 7/300, Train Loss: 395.843454, Val Loss: 371.405396  
	Train = MSE:398.372192 , RMSE:19.959263 , MAE:18.464125 , MAPD:88.142264, R_squared:-5.895890  
	Validation = MSE:371.405426 , RMSE:19.271881 , MAE:17.781910 , MAPD:86.737591, R_squared:-5.683085

2024-03-21 06:33:46,279 Epoch 8/300, Train Loss: 388.409001, Val Loss: 360.543274  
	Train = MSE:386.188293 , RMSE:19.651674 , MAE:18.134491 , MAPD:86.339265, R_squared:-5.684985  
	Validation = MSE:360.543274 , RMSE:18.987978 , MAE:17.477196 , MAPD:85.036313, R_squared:-5.487631

2024-03-21 06:33:47,402 Epoch 9/300, Train Loss: 376.304770, Val Loss: 351.153595  
	Train = MSE:375.794586 , RMSE:19.385422 , MAE:17.845997 , MAPD:84.745497, R_squared:-5.505068  
	Validation = MSE:351.153595 , RMSE:18.739092 , MAE:17.205507 , MAPD:83.501890, R_squared:-5.318673

2024-03-21 06:33:48,635 Epoch 10/300, Train Loss: 360.348454, Val Loss: 341.897430  
	Train = MSE:366.335846 , RMSE:19.139902 , MAE:17.578907 , MAPD:83.270694, R_squared:-5.341336  
	Validation = MSE:341.897430 , RMSE:18.490469 , MAE:16.935888 , MAPD:81.988079, R_squared:-5.152116

2024-03-21 06:33:49,723 Epoch 11/300, Train Loss: 358.177416, Val Loss: 332.215302  
	Train = MSE:356.634521 , RMSE:18.884769 , MAE:17.303524 , MAPD:81.762911, R_squared:-5.173404  
	Validation = MSE:332.215302 , RMSE:18.226774 , MAE:16.650291 , MAPD:80.390528, R_squared:-4.977896

2024-03-21 06:33:52,336 Epoch 12/300, Train Loss: 345.143598, Val Loss: 322.160828  
	Train = MSE:346.451111 , RMSE:18.613197 , MAE:17.010942 , MAPD:80.165336, R_squared:-4.997128  
	Validation = MSE:322.160828 , RMSE:17.948839 , MAE:16.348173 , MAPD:78.699500, R_squared:-4.796976

2024-03-21 06:33:53,672 Epoch 13/300, Train Loss: 335.652108, Val Loss: 312.437805  
	Train = MSE:336.254181 , RMSE:18.337234 , MAE:16.709797 , MAPD:78.506286, R_squared:-4.820617  
	Validation = MSE:312.437744 , RMSE:17.675909 , MAE:16.049358 , MAPD:77.022074, R_squared:-4.622018

2024-03-21 06:33:54,874 Epoch 14/300, Train Loss: 328.194175, Val Loss: 302.246979  
	Train = MSE:326.056396 , RMSE:18.057032 , MAE:16.403547 , MAPD:76.823153, R_squared:-4.644092  
	Validation = MSE:302.246979 , RMSE:17.385252 , MAE:15.731396 , MAPD:75.241988, R_squared:-4.438645

2024-03-21 06:33:55,936 Epoch 15/300, Train Loss: 311.833056, Val Loss: 291.674225  
	Train = MSE:315.420319 , RMSE:17.760077 , MAE:16.079500 , MAPD:75.050831, R_squared:-4.459979  
	Validation = MSE:291.674225 , RMSE:17.078472 , MAE:15.396327 , MAPD:73.371854, R_squared:-4.248399

2024-03-21 06:33:57,030 Epoch 16/300, Train Loss: 302.803898, Val Loss: 280.698761  
	Train = MSE:304.396729 , RMSE:17.446970 , MAE:15.735533 , MAPD:73.157026, R_squared:-4.269159  
	Validation = MSE:280.698761 , RMSE:16.754066 , MAE:15.040885 , MAPD:71.389143, R_squared:-4.050906

2024-03-21 06:33:58,265 Epoch 17/300, Train Loss: 294.776372, Val Loss: 269.268738  
	Train = MSE:292.816406 , RMSE:17.111879 , MAE:15.371072 , MAPD:71.176974, R_squared:-4.068702  
	Validation = MSE:269.268738 , RMSE:16.409410 , MAE:14.661311 , MAPD:69.269880, R_squared:-3.845233

2024-03-21 06:33:59,310 Epoch 18/300, Train Loss: 277.821392, Val Loss: 257.345337  
	Train = MSE:280.798065 , RMSE:16.757030 , MAE:14.980758 , MAPD:69.041516, R_squared:-3.860662  
	Validation = MSE:257.345337 , RMSE:16.041986 , MAE:14.255069 , MAPD:67.003433, R_squared:-3.630683

2024-03-21 06:34:00,379 Epoch 19/300, Train Loss: 270.061218, Val Loss: 245.218338  
	Train = MSE:268.352875 , RMSE:16.381479 , MAE:14.566394 , MAPD:66.779277, R_squared:-3.645234  
	Validation = MSE:245.218323 , RMSE:15.659449 , MAE:13.830291 , MAPD:64.635585, R_squared:-3.412469

2024-03-21 06:34:01,460 Epoch 20/300, Train Loss: 258.913531, Val Loss: 232.737579  
	Train = MSE:255.617630 , RMSE:15.988047 , MAE:14.131811 , MAPD:64.409913, R_squared:-3.424785  
	Validation = MSE:232.737595 , RMSE:15.255740 , MAE:13.380521 , MAPD:62.131903, R_squared:-3.187890

2024-03-21 06:34:02,575 Epoch 21/300, Train Loss: 238.589536, Val Loss: 219.783508  
	Train = MSE:242.514725 , RMSE:15.572885 , MAE:13.669296 , MAPD:61.888667, R_squared:-3.197971  
	Validation = MSE:219.783508 , RMSE:14.825097 , MAE:12.898489 , MAPD:59.451826, R_squared:-2.954794

2024-03-21 06:34:05,361 Epoch 22/300, Train Loss: 232.859011, Val Loss: 206.472961  
	Train = MSE:228.963394 , RMSE:15.131536 , MAE:13.174208 , MAPD:59.191076, R_squared:-2.963396  
	Validation = MSE:206.472961 , RMSE:14.369167 , MAE:12.383860 , MAPD:56.591594, R_squared:-2.715283

2024-03-21 06:34:06,470 Epoch 23/300, Train Loss: 213.037140, Val Loss: 192.924728  
	Train = MSE:214.958344 , RMSE:14.661458 , MAE:12.647242 , MAPD:56.329801, R_squared:-2.720966  
	Validation = MSE:192.924728 , RMSE:13.889734 , MAE:11.840030 , MAPD:53.576750, R_squared:-2.471496

2024-03-21 06:34:07,550 Epoch 24/300, Train Loss: 202.555930, Val Loss: 179.260895  
	Train = MSE:200.795364 , RMSE:14.170228 , MAE:12.091298 , MAPD:53.317087, R_squared:-2.475802  
	Validation = MSE:179.260895 , RMSE:13.388835 , MAE:11.264719 , MAPD:50.383438, R_squared:-2.225628

2024-03-21 06:34:08,809 Epoch 25/300, Train Loss: 186.022335, Val Loss: 165.498169  
	Train = MSE:186.485489 , RMSE:13.655969 , MAE:11.500856 , MAPD:50.104634, R_squared:-2.228096  
	Validation = MSE:165.498184 , RMSE:12.864610 , MAE:10.658422 , MAPD:47.042900, R_squared:-1.977981

2024-03-21 06:34:10,298 Epoch 26/300, Train Loss: 174.020957, Val Loss: 151.857269  
	Train = MSE:172.096481 , RMSE:13.118555 , MAE:10.886986 , MAPD:46.826744, R_squared:-1.979019  
	Validation = MSE:151.857269 , RMSE:12.323038 , MAE:10.036093 , MAPD:43.684171, R_squared:-1.732526

2024-03-21 06:34:11,381 Epoch 27/300, Train Loss: 156.401114, Val Loss: 138.324020  
	Train = MSE:157.902222 , RMSE:12.565915 , MAE:10.257908 , MAPD:43.539038, R_squared:-1.733314  
	Validation = MSE:138.324020 , RMSE:11.761124 , MAE:9.398693 , MAPD:40.338613, R_squared:-1.489008

2024-03-21 06:34:12,465 Epoch 28/300, Train Loss: 142.582264, Val Loss: 125.212364  
	Train = MSE:143.759384 , RMSE:11.989970 , MAE:9.617503 , MAPD:40.303711, R_squared:-1.488499  
	Validation = MSE:125.212372 , RMSE:11.189834 , MAE:8.762801 , MAPD:37.116156, R_squared:-1.253077

2024-03-21 06:34:13,538 Epoch 29/300, Train Loss: 128.559211, Val Loss: 112.613388  
	Train = MSE:130.160095 , RMSE:11.408772 , MAE:8.986913 , MAPD:37.255011, R_squared:-1.253093  
	Validation = MSE:112.613388 , RMSE:10.611945 , MAE:8.136733 , MAPD:34.077586, R_squared:-1.026370

2024-03-21 06:34:14,692 Epoch 30/300, Train Loss: 114.797341, Val Loss: 100.756371  
	Train = MSE:117.054565 , RMSE:10.819176 , MAE:8.367104 , MAPD:34.396861, R_squared:-1.026234  
	Validation = MSE:100.756371 , RMSE:10.037747 , MAE:7.543448 , MAPD:31.379960, R_squared:-0.813014

2024-03-21 06:34:16,426 Epoch 31/300, Train Loss: 104.181446, Val Loss: 89.808693  
	Train = MSE:104.771645 , RMSE:10.235802 , MAE:7.773995 , MAPD:31.813552, R_squared:-0.813615  
	Validation = MSE:89.808693 , RMSE:9.476745 , MAE:6.988294 , MAPD:29.021795, R_squared:-0.616021

2024-03-21 06:34:18,776 Epoch 32/300, Train Loss: 94.377258, Val Loss: 79.911514  
	Train = MSE:93.404579 , RMSE:9.664604 , MAE:7.218876 , MAPD:29.559869, R_squared:-0.616849  
	Validation = MSE:79.911507 , RMSE:8.939323 , MAE:6.489282 , MAPD:27.102236, R_squared:-0.437931

2024-03-21 06:34:19,850 Epoch 33/300, Train Loss: 83.536267, Val Loss: 71.138016  
	Train = MSE:83.184944 , RMSE:9.120578 , MAE:6.714868 , MAPD:27.696271, R_squared:-0.439945  
	Validation = MSE:71.138016 , RMSE:8.434336 , MAE:6.056274 , MAPD:25.657392, R_squared:-0.280060

2024-03-21 06:34:20,944 Epoch 34/300, Train Loss: 74.942307, Val Loss: 63.630718  
	Train = MSE:74.200813 , RMSE:8.613990 , MAE:6.274549 , MAPD:26.264109, R_squared:-0.284429  
	Validation = MSE:63.630718 , RMSE:7.976886 , MAE:5.696702 , MAPD:24.679539, R_squared:-0.144974

2024-03-21 06:34:22,008 Epoch 35/300, Train Loss: 66.231499, Val Loss: 57.443428  
	Train = MSE:66.472374 , RMSE:8.153059 , MAE:5.909581 , MAPD:25.289955, R_squared:-0.150648  
	Validation = MSE:57.443428 , RMSE:7.579144 , MAE:5.437973 , MAPD:24.288192, R_squared:-0.033640

2024-03-21 06:34:23,082 Epoch 36/300, Train Loss: 60.745572, Val Loss: 52.563122  
	Train = MSE:60.045692 , RMSE:7.748916 , MAE:5.632229 , MAPD:24.809283, R_squared:-0.039401  
	Validation = MSE:52.563122 , RMSE:7.250043 , MAE:5.253016 , MAPD:24.288073, R_squared:0.054177

2024-03-21 06:34:24,168 Epoch 37/300, Train Loss: 54.789667, Val Loss: 48.786694  
	Train = MSE:54.953869 , RMSE:7.413088 , MAE:5.428840 , MAPD:24.688479, R_squared:0.048739  
	Validation = MSE:48.786697 , RMSE:6.984747 , MAE:5.138201 , MAPD:24.605076, R_squared:0.122130

2024-03-21 06:34:25,220 Epoch 38/300, Train Loss: 50.704500, Val Loss: 45.982559  
	Train = MSE:51.015823 , RMSE:7.142536 , MAE:5.306220 , MAPD:24.954603, R_squared:0.116907  
	Validation = MSE:45.982559 , RMSE:6.781044 , MAE:5.096488 , MAPD:25.242037, R_squared:0.172588

2024-03-21 06:34:26,325 Epoch 39/300, Train Loss: 47.484731, Val Loss: 43.972469  
	Train = MSE:48.013313 , RMSE:6.929164 , MAE:5.238083 , MAPD:25.411268, R_squared:0.168881  
	Validation = MSE:43.972469 , RMSE:6.631174 , MAE:5.100807 , MAPD:26.025118, R_squared:0.208757

2024-03-21 06:34:28,010 Epoch 40/300, Train Loss: 45.100479, Val Loss: 42.560547  
	Train = MSE:45.805897 , RMSE:6.768005 , MAE:5.215040 , MAPD:26.018366, R_squared:0.207092  
