2024-03-21 03:39:34,578 train batches in dataset: 800
2024-03-21 03:39:34,578 val batches in dataset: 100
2024-03-21 03:39:34,578 test batches in dataset: 100
2024-03-21 03:39:34,587 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:34,590 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,592 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,593 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,593 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,595 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,596 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,597 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,598 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,598 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,599 Number of trainable parameters: 51425
2024-03-21 03:39:34,599 Number of non-trainable parameters: 0
2024-03-21 03:40:39,101 Epoch 1/300, Train Loss: 40.767221, Val Loss: 2.118501  
	Train = MSE:40.779926 , RMSE:6.385916 , MAE:2.194165 , MAPD:11.153847, R_squared:0.294093  
	Validation = MSE:2.118501 , RMSE:1.455507 , MAE:1.154862 , MAPD:5.236335, R_squared:0.961880

2024-03-21 03:41:38,613 Epoch 2/300, Train Loss: 1.577736, Val Loss: 0.376476  
	Train = MSE:1.578010 , RMSE:1.256189 , MAE:0.898139 , MAPD:4.581857, R_squared:0.972684  
	Validation = MSE:0.376476 , RMSE:0.613577 , MAE:0.505534 , MAPD:2.809240, R_squared:0.993226

2024-03-21 03:42:37,566 Epoch 3/300, Train Loss: 3.656064, Val Loss: 28.558169  
	Train = MSE:3.560122 , RMSE:1.886829 , MAE:0.967892 , MAPD:4.816971, R_squared:0.938374  
	Validation = MSE:28.558168 , RMSE:5.343984 , MAE:4.450783 , MAPD:25.965317, R_squared:0.486123

2024-03-21 03:43:37,597 Epoch 4/300, Train Loss: 4.631513, Val Loss: 0.511445  
	Train = MSE:4.632659 , RMSE:2.152361 , MAE:1.348807 , MAPD:6.980162, R_squared:0.919808  
	Validation = MSE:0.511445 , RMSE:0.715154 , MAE:0.620932 , MAPD:3.440663, R_squared:0.990797

2024-03-21 03:44:35,289 Epoch 5/300, Train Loss: 1.456056, Val Loss: 0.918018  
	Train = MSE:1.456405 , RMSE:1.206816 , MAE:0.839696 , MAPD:4.421469, R_squared:0.974789  
	Validation = MSE:0.918018 , RMSE:0.958133 , MAE:0.840077 , MAPD:4.793576, R_squared:0.983481

2024-03-21 03:45:37,909 Epoch 6/300, Train Loss: 1.846684, Val Loss: 0.302546  
	Train = MSE:1.846934 , RMSE:1.359019 , MAE:0.923545 , MAPD:4.770398, R_squared:0.968029  
	Validation = MSE:0.302546 , RMSE:0.550042 , MAE:0.433902 , MAPD:2.501378, R_squared:0.994556

2024-03-21 03:46:33,485 Epoch 7/300, Train Loss: 0.847275, Val Loss: 0.463742  
	Train = MSE:0.847469 , RMSE:0.920581 , MAE:0.673108 , MAPD:3.492129, R_squared:0.985330  
	Validation = MSE:0.463742 , RMSE:0.680986 , MAE:0.526415 , MAPD:2.658199, R_squared:0.991655

2024-03-21 03:47:38,590 Epoch 8/300, Train Loss: 16.760674, Val Loss: 56.192215  
	Train = MSE:16.758192 , RMSE:4.093677 , MAE:2.103628 , MAPD:10.785540, R_squared:0.709913  
	Validation = MSE:56.192215 , RMSE:7.496147 , MAE:6.248062 , MAPD:35.036365, R_squared:-0.011125

2024-03-21 03:48:48,019 Epoch 9/300, Train Loss: 58.487280, Val Loss: 55.977737  
	Train = MSE:58.462177 , RMSE:7.646056 , MAE:6.230678 , MAPD:33.346179, R_squared:-0.011990  
	Validation = MSE:55.977734 , RMSE:7.481827 , MAE:6.198585 , MAPD:34.547505, R_squared:-0.007266

2024-03-21 03:49:50,044 Epoch 10/300, Train Loss: 57.931030, Val Loss: 55.581863  
	Train = MSE:57.946796 , RMSE:7.612279 , MAE:6.220830 , MAPD:33.431328, R_squared:-0.003069  
	Validation = MSE:55.581863 , RMSE:7.455325 , MAE:6.001755 , MAPD:32.398503, R_squared:-0.000142

2024-03-21 03:50:53,080 Epoch 11/300, Train Loss: 58.093492, Val Loss: 56.051694  
	Train = MSE:58.111156 , RMSE:7.623067 , MAE:6.223035 , MAPD:33.368250, R_squared:-0.005914  
	Validation = MSE:56.051689 , RMSE:7.486768 , MAE:6.216676 , MAPD:34.727236, R_squared:-0.008597

2024-03-21 03:52:07,193 Epoch 12/300, Train Loss: 58.044871, Val Loss: 55.866492  
	Train = MSE:58.007462 , RMSE:7.616263 , MAE:6.233140 , MAPD:33.492118, R_squared:-0.004119  
	Validation = MSE:55.866493 , RMSE:7.474389 , MAE:6.168786 , MAPD:34.246899, R_squared:-0.005264

2024-03-21 03:53:06,905 Epoch 13/300, Train Loss: 57.996617, Val Loss: 55.626139  
	Train = MSE:58.009655 , RMSE:7.616407 , MAE:6.236783 , MAPD:33.516784, R_squared:-0.004157  
	Validation = MSE:55.626137 , RMSE:7.458293 , MAE:6.076587 , MAPD:33.284135, R_squared:-0.000939

2024-03-21 03:54:04,448 Epoch 14/300, Train Loss: 57.965304, Val Loss: 56.743256  
	Train = MSE:57.961056 , RMSE:7.613216 , MAE:6.225999 , MAPD:33.404577, R_squared:-0.003316  
	Validation = MSE:56.743256 , RMSE:7.532812 , MAE:6.348654 , MAPD:36.010708, R_squared:-0.021041

2024-03-21 03:55:01,998 Epoch 15/300, Train Loss: 58.037637, Val Loss: 55.692998  
	Train = MSE:58.041477 , RMSE:7.618496 , MAE:6.239946 , MAPD:33.570972, R_squared:-0.004708  
	Validation = MSE:55.692997 , RMSE:7.462774 , MAE:6.109725 , MAPD:33.637221, R_squared:-0.002142

2024-03-21 03:56:01,128 Epoch 16/300, Train Loss: 57.792757, Val Loss: 55.574347  
	Train = MSE:57.790085 , RMSE:7.601979 , MAE:6.221018 , MAPD:33.425485, R_squared:-0.000356  
	Validation = MSE:55.574345 , RMSE:7.454820 , MAE:6.026117 , MAPD:32.695864, R_squared:-0.000007

2024-03-21 03:57:01,062 Epoch 17/300, Train Loss: 58.022399, Val Loss: 55.690158  
	Train = MSE:58.012356 , RMSE:7.616584 , MAE:6.225139 , MAPD:33.368179, R_squared:-0.004204  
	Validation = MSE:55.690155 , RMSE:7.462584 , MAE:6.108525 , MAPD:33.624570, R_squared:-0.002091

2024-03-21 03:57:54,433 Epoch 18/300, Train Loss: 58.000731, Val Loss: 55.791065  
	Train = MSE:57.984665 , RMSE:7.614766 , MAE:6.232827 , MAPD:33.517441, R_squared:-0.003724  
	Validation = MSE:55.791065 , RMSE:7.469342 , MAE:6.145896 , MAPD:34.012227, R_squared:-0.003907

2024-03-21 03:58:48,576 Epoch 19/300, Train Loss: 57.999405, Val Loss: 56.043713  
	Train = MSE:57.983624 , RMSE:7.614698 , MAE:6.223424 , MAPD:33.432343, R_squared:-0.003706  
	Validation = MSE:56.043713 , RMSE:7.486235 , MAE:6.214763 , MAPD:34.708389, R_squared:-0.008453

2024-03-21 03:59:46,662 Epoch 20/300, Train Loss: 58.014939, Val Loss: 56.802117  
	Train = MSE:58.016747 , RMSE:7.616872 , MAE:6.223289 , MAPD:33.400172, R_squared:-0.004280  
	Validation = MSE:56.802120 , RMSE:7.536718 , MAE:6.357927 , MAPD:36.100002, R_squared:-0.022100

2024-03-21 04:00:40,985 Epoch 21/300, Train Loss: 57.942076, Val Loss: 55.597773  
	Train = MSE:57.928249 , RMSE:7.611061 , MAE:6.231736 , MAPD:33.529215, R_squared:-0.002748  
