2024-03-21 07:17:17,501 train batches in dataset: 7
2024-03-21 07:17:17,501 val batches in dataset: 1
2024-03-21 07:17:17,501 test batches in dataset: 1
2024-03-21 07:17:17,513 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:17:17,515 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:17:17,518 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:17:17,521 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:17:17,524 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:17:17,528 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:17:17,531 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:17:17,531 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:17:17,532 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:17:17,532 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:17:17,532 Number of trainable parameters: 51425
2024-03-21 07:17:17,532 Number of non-trainable parameters: 0
2024-03-21 07:17:19,406 Epoch 1/300, Train Loss: 524.529454, Val Loss: 489.220947  
	Train = MSE:524.719238 , RMSE:22.906752 , MAE:21.622826 , MAPD:105.615716, R_squared:-8.082978  
	Validation = MSE:489.220886 , RMSE:22.118338 , MAE:20.839693 , MAPD:103.992743, R_squared:-7.803061

2024-03-21 07:17:21,923 Epoch 2/300, Train Loss: 508.659393, Val Loss: 472.076691  
	Train = MSE:504.481598 , RMSE:22.460669 , MAE:21.150772 , MAPD:103.010227, R_squared:-7.732662  
	Validation = MSE:472.076691 , RMSE:21.727325 , MAE:20.427004 , MAPD:101.682486, R_squared:-7.494568

2024-03-21 07:17:22,794 Epoch 3/300, Train Loss: 490.952035, Val Loss: 455.833038  
	Train = MSE:487.418579 , RMSE:22.077559 , MAE:20.747231 , MAPD:100.802949, R_squared:-7.437298  
	Validation = MSE:455.833038 , RMSE:21.350246 , MAE:20.028395 , MAPD:99.450679, R_squared:-7.202279

2024-03-21 07:17:23,542 Epoch 4/300, Train Loss: 470.150530, Val Loss: 440.036591  
	Train = MSE:470.943878 , RMSE:21.701241 , MAE:20.349869 , MAPD:98.625239, R_squared:-7.152119  
	Validation = MSE:440.036591 , RMSE:20.977049 , MAE:19.633486 , MAPD:97.242182, R_squared:-6.918037

2024-03-21 07:17:24,358 Epoch 5/300, Train Loss: 450.478507, Val Loss: 427.348053  
	Train = MSE:455.434052 , RMSE:21.340900 , MAE:19.963678 , MAPD:96.490736, R_squared:-6.883641  
	Validation = MSE:427.348053 , RMSE:20.672398 , MAE:19.290930 , MAPD:95.241965, R_squared:-6.689719

2024-03-21 07:17:25,160 Epoch 6/300, Train Loss: 449.894370, Val Loss: 420.219849  
	Train = MSE:445.181671 , RMSE:21.099329 , MAE:19.688602 , MAPD:94.889539, R_squared:-6.706171  
	Validation = MSE:420.219879 , RMSE:20.499266 , MAE:19.100746 , MAPD:94.141499, R_squared:-6.561454

2024-03-21 07:17:25,916 Epoch 7/300, Train Loss: 435.651616, Val Loss: 413.213043  
	Train = MSE:438.016113 , RMSE:20.928835 , MAE:19.504557 , MAPD:93.865346, R_squared:-6.582134  
	Validation = MSE:413.213043 , RMSE:20.327642 , MAE:18.916754 , MAPD:93.107537, R_squared:-6.435373

2024-03-21 07:17:26,663 Epoch 8/300, Train Loss: 433.452118, Val Loss: 406.163330  
	Train = MSE:430.805206 , RMSE:20.755848 , MAE:19.319729 , MAPD:92.851122, R_squared:-6.457312  
	Validation = MSE:406.163361 , RMSE:20.153496 , MAE:18.730335 , MAPD:92.061633, R_squared:-6.308520

2024-03-21 07:17:27,394 Epoch 9/300, Train Loss: 424.246621, Val Loss: 399.288757  
	Train = MSE:423.584412 , RMSE:20.581167 , MAE:19.132101 , MAPD:91.814542, R_squared:-6.332318  
	Validation = MSE:399.288788 , RMSE:19.982212 , MAE:18.546316 , MAPD:91.027645, R_squared:-6.184819

2024-03-21 07:17:28,131 Epoch 10/300, Train Loss: 410.728319, Val Loss: 393.284058  
	Train = MSE:416.936401 , RMSE:20.419020 , MAE:18.957582 , MAPD:90.852653, R_squared:-6.217240  
	Validation = MSE:393.284058 , RMSE:19.831390 , MAE:18.383675 , MAPD:90.112039, R_squared:-6.076770

2024-03-21 07:17:28,875 Epoch 11/300, Train Loss: 412.675677, Val Loss: 387.165894  
	Train = MSE:410.758179 , RMSE:20.267170 , MAE:18.795132 , MAPD:89.962922, R_squared:-6.110294  
	Validation = MSE:387.165894 , RMSE:19.676531 , MAE:18.218178 , MAPD:89.187383, R_squared:-5.966680

2024-03-21 07:17:31,036 Epoch 12/300, Train Loss: 403.243735, Val Loss: 380.946594  
	Train = MSE:404.378174 , RMSE:20.109156 , MAE:18.627253 , MAPD:89.047951, R_squared:-5.999854  
	Validation = MSE:380.946564 , RMSE:19.517853 , MAE:18.048628 , MAPD:88.241447, R_squared:-5.854769

2024-03-21 07:17:31,780 Epoch 13/300, Train Loss: 397.576089, Val Loss: 374.730011  
	Train = MSE:397.991730 , RMSE:19.949730 , MAE:18.456388 , MAPD:88.109747, R_squared:-5.889304  
	Validation = MSE:374.730042 , RMSE:19.357944 , MAE:17.876831 , MAPD:87.279447, R_squared:-5.742908

2024-03-21 07:17:32,539 Epoch 14/300, Train Loss: 394.229287, Val Loss: 368.634583  
	Train = MSE:391.625305 , RMSE:19.789526 , MAE:18.284170 , MAPD:87.163959, R_squared:-5.779101  
	Validation = MSE:368.634521 , RMSE:19.199858 , MAE:17.706987 , MAPD:86.329601, R_squared:-5.633226

2024-03-21 07:17:33,288 Epoch 15/300, Train Loss: 381.966357, Val Loss: 363.123749  
	Train = MSE:385.581421 , RMSE:19.636227 , MAE:18.119442 , MAPD:86.261717, R_squared:-5.674481  
	Validation = MSE:363.123779 , RMSE:19.055807 , MAE:17.551348 , MAPD:85.455854, R_squared:-5.534065

2024-03-21 07:17:34,155 Epoch 16/300, Train Loss: 378.655805, Val Loss: 357.983032  
	Train = MSE:380.140442 , RMSE:19.497190 , MAE:17.968027 , MAPD:85.420976, R_squared:-5.580296  
	Validation = MSE:357.983032 , RMSE:18.920439 , MAE:17.403980 , MAPD:84.624146, R_squared:-5.441562

2024-03-21 07:17:35,116 Epoch 17/300, Train Loss: 377.474636, Val Loss: 353.036407  
	Train = MSE:374.941071 , RMSE:19.363396 , MAE:17.823763 , MAPD:84.630108, R_squared:-5.490294  
	Validation = MSE:353.036407 , RMSE:18.789263 , MAE:17.261385 , MAPD:83.821683, R_squared:-5.352552

2024-03-21 07:17:35,860 Epoch 18/300, Train Loss: 366.788810, Val Loss: 348.090088  
	Train = MSE:369.874176 , RMSE:19.232113 , MAE:17.681284 , MAPD:83.844296, R_squared:-5.402585  
	Validation = MSE:348.090088 , RMSE:18.657173 , MAE:17.118166 , MAPD:83.017772, R_squared:-5.263547

2024-03-21 07:17:36,609 Epoch 19/300, Train Loss: 367.286743, Val Loss: 343.105835  
	Train = MSE:364.776031 , RMSE:19.099112 , MAE:17.537504 , MAPD:83.054916, R_squared:-5.314335  
	Validation = MSE:343.105835 , RMSE:18.523117 , MAE:16.973228 , MAPD:82.206724, R_squared:-5.173861

2024-03-21 07:17:37,396 Epoch 20/300, Train Loss: 364.143991, Val Loss: 338.021332  
	Train = MSE:359.599060 , RMSE:18.963097 , MAE:17.390860 , MAPD:82.251157, R_squared:-5.224721  
