2024-03-21 05:29:49,900 train batches in dataset: 3199
2024-03-21 05:29:49,900 val batches in dataset: 400
2024-03-21 05:29:49,900 test batches in dataset: 400
2024-03-21 05:29:49,911 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:29:49,914 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:29:49,920 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:29:49,925 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:29:49,930 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:29:49,934 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:29:49,938 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:29:49,939 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:29:49,939 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:29:49,939 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:29:49,939 Number of trainable parameters: 51425
2024-03-21 05:29:49,940 Number of non-trainable parameters: 0
2024-03-21 05:30:06,166 Epoch 1/300, Train Loss: 10.561738, Val Loss: 0.330570  
	Train = MSE:10.561738 , RMSE:3.249883 , MAE:1.452470 , MAPD:7.795698, R_squared:0.817175  
	Validation = MSE:0.330570 , RMSE:0.574952 , MAE:0.428654 , MAPD:2.068741, R_squared:0.994052

2024-03-21 05:30:21,683 Epoch 2/300, Train Loss: 0.253158, Val Loss: 0.113151  
	Train = MSE:0.253158 , RMSE:0.503148 , MAE:0.388455 , MAPD:2.080692, R_squared:0.995618  
	Validation = MSE:0.113151 , RMSE:0.336380 , MAE:0.257375 , MAPD:1.448998, R_squared:0.997964

2024-03-21 05:30:35,974 Epoch 3/300, Train Loss: 0.202245, Val Loss: 0.091221  
	Train = MSE:0.202245 , RMSE:0.449717 , MAE:0.338620 , MAPD:1.805026, R_squared:0.996499  
	Validation = MSE:0.091221 , RMSE:0.302028 , MAE:0.226372 , MAPD:1.333321, R_squared:0.998359

2024-03-21 05:30:51,509 Epoch 4/300, Train Loss: 0.197107, Val Loss: 0.143774  
	Train = MSE:0.197107 , RMSE:0.443967 , MAE:0.339816 , MAPD:1.806207, R_squared:0.996588  
	Validation = MSE:0.143774 , RMSE:0.379175 , MAE:0.296768 , MAPD:1.526176, R_squared:0.997413

2024-03-21 05:31:05,369 Epoch 5/300, Train Loss: 0.185524, Val Loss: 0.090533  
	Train = MSE:0.185524 , RMSE:0.430725 , MAE:0.321369 , MAPD:1.695225, R_squared:0.996789  
	Validation = MSE:0.090533 , RMSE:0.300887 , MAE:0.245397 , MAPD:1.477325, R_squared:0.998371

2024-03-21 05:31:20,832 Epoch 6/300, Train Loss: 0.148075, Val Loss: 0.063789  
	Train = MSE:0.148075 , RMSE:0.384805 , MAE:0.294430 , MAPD:1.564223, R_squared:0.997437  
	Validation = MSE:0.063789 , RMSE:0.252565 , MAE:0.188603 , MAPD:1.074168, R_squared:0.998852

2024-03-21 05:31:36,336 Epoch 7/300, Train Loss: 0.136155, Val Loss: 0.166018  
	Train = MSE:0.136155 , RMSE:0.368992 , MAE:0.281335 , MAPD:1.490828, R_squared:0.997643  
	Validation = MSE:0.166018 , RMSE:0.407453 , MAE:0.335929 , MAPD:1.680806, R_squared:0.997013

2024-03-21 05:31:49,918 Epoch 8/300, Train Loss: 0.147132, Val Loss: 0.265896  
	Train = MSE:0.147132 , RMSE:0.383578 , MAE:0.288411 , MAPD:1.512331, R_squared:0.997453  
	Validation = MSE:0.265896 , RMSE:0.515651 , MAE:0.414086 , MAPD:1.924515, R_squared:0.995215

2024-03-21 05:32:04,191 Epoch 9/300, Train Loss: 0.114299, Val Loss: 0.104083  
	Train = MSE:0.114299 , RMSE:0.338081 , MAE:0.255805 , MAPD:1.347511, R_squared:0.998021  
	Validation = MSE:0.104083 , RMSE:0.322619 , MAE:0.250998 , MAPD:1.276335, R_squared:0.998127

2024-03-21 05:32:18,624 Epoch 10/300, Train Loss: 0.113848, Val Loss: 0.205992  
	Train = MSE:0.113848 , RMSE:0.337414 , MAE:0.252996 , MAPD:1.335514, R_squared:0.998029  
	Validation = MSE:0.205992 , RMSE:0.453863 , MAE:0.365294 , MAPD:1.722664, R_squared:0.996293

2024-03-21 05:32:34,115 Epoch 11/300, Train Loss: 0.104360, Val Loss: 0.043229  
	Train = MSE:0.104360 , RMSE:0.323048 , MAE:0.244728 , MAPD:1.281413, R_squared:0.998194  
	Validation = MSE:0.043229 , RMSE:0.207915 , MAE:0.152527 , MAPD:0.877093, R_squared:0.999222

2024-03-21 05:32:48,790 Epoch 12/300, Train Loss: 0.099653, Val Loss: 0.075970  
	Train = MSE:0.099653 , RMSE:0.315678 , MAE:0.243079 , MAPD:1.265791, R_squared:0.998275  
	Validation = MSE:0.075970 , RMSE:0.275627 , MAE:0.232701 , MAPD:1.213299, R_squared:0.998633

2024-03-21 05:33:02,215 Epoch 13/300, Train Loss: 0.097721, Val Loss: 0.079881  
	Train = MSE:0.097721 , RMSE:0.312603 , MAE:0.234801 , MAPD:1.228219, R_squared:0.998308  
	Validation = MSE:0.079881 , RMSE:0.282632 , MAE:0.225962 , MAPD:1.347907, R_squared:0.998563

2024-03-21 05:33:15,531 Epoch 14/300, Train Loss: 0.089490, Val Loss: 0.045867  
	Train = MSE:0.089490 , RMSE:0.299149 , MAE:0.225679 , MAPD:1.191999, R_squared:0.998451  
	Validation = MSE:0.045867 , RMSE:0.214165 , MAE:0.156555 , MAPD:0.879369, R_squared:0.999175

2024-03-21 05:33:28,820 Epoch 15/300, Train Loss: 0.085705, Val Loss: 0.045204  
	Train = MSE:0.085705 , RMSE:0.292755 , MAE:0.218036 , MAPD:1.146728, R_squared:0.998516  
	Validation = MSE:0.045204 , RMSE:0.212612 , MAE:0.158290 , MAPD:0.904177, R_squared:0.999187

2024-03-21 05:33:41,830 Epoch 16/300, Train Loss: 0.079820, Val Loss: 0.190168  
	Train = MSE:0.079820 , RMSE:0.282524 , MAE:0.216983 , MAPD:1.130105, R_squared:0.998618  
	Validation = MSE:0.190168 , RMSE:0.436083 , MAE:0.358496 , MAPD:1.701592, R_squared:0.996578

2024-03-21 05:33:54,751 Epoch 17/300, Train Loss: 0.084024, Val Loss: 0.045539  
	Train = MSE:0.084024 , RMSE:0.289868 , MAE:0.219396 , MAPD:1.152713, R_squared:0.998546  
	Validation = MSE:0.045539 , RMSE:0.213398 , MAE:0.159797 , MAPD:0.831209, R_squared:0.999181

2024-03-21 05:34:08,068 Epoch 18/300, Train Loss: 0.089613, Val Loss: 0.029148  
	Train = MSE:0.089613 , RMSE:0.299354 , MAE:0.225213 , MAPD:1.168528, R_squared:0.998449  
	Validation = MSE:0.029148 , RMSE:0.170728 , MAE:0.126183 , MAPD:0.694245, R_squared:0.999476

2024-03-21 05:34:22,355 Epoch 19/300, Train Loss: 0.073976, Val Loss: 0.040494  
	Train = MSE:0.073976 , RMSE:0.271984 , MAE:0.205440 , MAPD:1.074831, R_squared:0.998719  
	Validation = MSE:0.040494 , RMSE:0.201230 , MAE:0.144249 , MAPD:0.739622, R_squared:0.999271

2024-03-21 05:34:35,463 Epoch 20/300, Train Loss: 0.074076, Val Loss: 0.054894  
	Train = MSE:0.074076 , RMSE:0.272169 , MAE:0.208659 , MAPD:1.081107, R_squared:0.998718  
	Validation = MSE:0.054894 , RMSE:0.234296 , MAE:0.197763 , MAPD:1.063020, R_squared:0.999012

2024-03-21 05:34:49,383 Epoch 21/300, Train Loss: 0.067544, Val Loss: 0.036779  
	Train = MSE:0.067544 , RMSE:0.259893 , MAE:0.197655 , MAPD:1.031116, R_squared:0.998831  
	Validation = MSE:0.036779 , RMSE:0.191779 , MAE:0.146778 , MAPD:0.835420, R_squared:0.999338

2024-03-21 05:35:04,072 Epoch 22/300, Train Loss: 0.067234, Val Loss: 0.040412  
	Train = MSE:0.067234 , RMSE:0.259295 , MAE:0.198253 , MAPD:1.038249, R_squared:0.998836  
	Validation = MSE:0.040412 , RMSE:0.201028 , MAE:0.146845 , MAPD:0.744997, R_squared:0.999273

2024-03-21 05:35:17,042 Epoch 23/300, Train Loss: 0.071069, Val Loss: 0.085462  
	Train = MSE:0.071069 , RMSE:0.266589 , MAE:0.201053 , MAPD:1.039215, R_squared:0.998770  
	Validation = MSE:0.085462 , RMSE:0.292338 , MAE:0.238480 , MAPD:1.223250, R_squared:0.998462

2024-03-21 05:35:30,876 Epoch 24/300, Train Loss: 0.059322, Val Loss: 0.049867  
	Train = MSE:0.059322 , RMSE:0.243560 , MAE:0.184657 , MAPD:0.960004, R_squared:0.998973  
	Validation = MSE:0.049867 , RMSE:0.223308 , MAE:0.171596 , MAPD:1.027353, R_squared:0.999103

2024-03-21 05:35:44,093 Epoch 25/300, Train Loss: 0.068612, Val Loss: 0.031327  
	Train = MSE:0.068612 , RMSE:0.261940 , MAE:0.199271 , MAPD:1.032135, R_squared:0.998812  
	Validation = MSE:0.031327 , RMSE:0.176993 , MAE:0.134296 , MAPD:0.783147, R_squared:0.999436

2024-03-21 05:35:57,376 Epoch 26/300, Train Loss: 0.059408, Val Loss: 0.060934  
	Train = MSE:0.059408 , RMSE:0.243738 , MAE:0.182687 , MAPD:0.944496, R_squared:0.998972  
	Validation = MSE:0.060934 , RMSE:0.246849 , MAE:0.183193 , MAPD:0.882708, R_squared:0.998904

2024-03-21 05:36:10,493 Epoch 27/300, Train Loss: 0.059166, Val Loss: 0.053397  
	Train = MSE:0.059166 , RMSE:0.243242 , MAE:0.181841 , MAPD:0.950175, R_squared:0.998976  
	Validation = MSE:0.053397 , RMSE:0.231078 , MAE:0.190459 , MAPD:1.057890, R_squared:0.999039

2024-03-21 05:36:24,080 Epoch 28/300, Train Loss: 0.056358, Val Loss: 0.027616  
	Train = MSE:0.056358 , RMSE:0.237398 , MAE:0.178144 , MAPD:0.935685, R_squared:0.999024  
	Validation = MSE:0.027616 , RMSE:0.166179 , MAE:0.120317 , MAPD:0.630547, R_squared:0.999503

2024-03-21 05:36:37,562 Epoch 29/300, Train Loss: 0.060310, Val Loss: 0.046930  
	Train = MSE:0.060310 , RMSE:0.245581 , MAE:0.184953 , MAPD:0.964971, R_squared:0.998956  
	Validation = MSE:0.046930 , RMSE:0.216633 , MAE:0.173721 , MAPD:0.921097, R_squared:0.999156

2024-03-21 05:36:51,643 Epoch 30/300, Train Loss: 0.050439, Val Loss: 0.051756  
	Train = MSE:0.050439 , RMSE:0.224585 , MAE:0.171133 , MAPD:0.889649, R_squared:0.999127  
	Validation = MSE:0.051756 , RMSE:0.227499 , MAE:0.187234 , MAPD:1.039938, R_squared:0.999069

2024-03-21 05:37:06,162 Epoch 31/300, Train Loss: 0.057451, Val Loss: 0.049410  
	Train = MSE:0.057451 , RMSE:0.239690 , MAE:0.181082 , MAPD:0.941371, R_squared:0.999006  
	Validation = MSE:0.049410 , RMSE:0.222283 , MAE:0.166461 , MAPD:1.016033, R_squared:0.999111

2024-03-21 05:37:21,856 Epoch 32/300, Train Loss: 0.054826, Val Loss: 0.032582  
	Train = MSE:0.054826 , RMSE:0.234149 , MAE:0.178941 , MAPD:0.943785, R_squared:0.999051  
	Validation = MSE:0.032582 , RMSE:0.180506 , MAE:0.134422 , MAPD:0.707704, R_squared:0.999414

2024-03-21 05:37:35,532 Epoch 33/300, Train Loss: 0.050658, Val Loss: 0.024804  
	Train = MSE:0.050658 , RMSE:0.225074 , MAE:0.171712 , MAPD:0.895704, R_squared:0.999123  
	Validation = MSE:0.024804 , RMSE:0.157493 , MAE:0.115134 , MAPD:0.632628, R_squared:0.999554

2024-03-21 05:37:49,249 Epoch 34/300, Train Loss: 0.050866, Val Loss: 0.115272  
	Train = MSE:0.050866 , RMSE:0.225534 , MAE:0.169843 , MAPD:0.876842, R_squared:0.999120  
	Validation = MSE:0.115272 , RMSE:0.339517 , MAE:0.315951 , MAPD:1.733235, R_squared:0.997926

2024-03-21 05:38:03,054 Epoch 35/300, Train Loss: 0.052192, Val Loss: 0.045936  
	Train = MSE:0.052192 , RMSE:0.228457 , MAE:0.172377 , MAPD:0.899623, R_squared:0.999097  
	Validation = MSE:0.045936 , RMSE:0.214326 , MAE:0.187855 , MAPD:1.069040, R_squared:0.999173

2024-03-21 05:38:17,257 Epoch 36/300, Train Loss: 0.050281, Val Loss: 0.237042  
	Train = MSE:0.050281 , RMSE:0.224235 , MAE:0.167472 , MAPD:0.872555, R_squared:0.999130  
	Validation = MSE:0.237042 , RMSE:0.486870 , MAE:0.459701 , MAPD:2.431647, R_squared:0.995735

2024-03-21 05:38:31,692 Epoch 37/300, Train Loss: 0.048044, Val Loss: 0.040975  
	Train = MSE:0.048044 , RMSE:0.219190 , MAE:0.167385 , MAPD:0.868551, R_squared:0.999168  
	Validation = MSE:0.040975 , RMSE:0.202423 , MAE:0.154469 , MAPD:0.845043, R_squared:0.999263

2024-03-21 05:38:47,156 Epoch 38/300, Train Loss: 0.052548, Val Loss: 0.026186  
	Train = MSE:0.052548 , RMSE:0.229233 , MAE:0.177462 , MAPD:0.917154, R_squared:0.999090  
	Validation = MSE:0.026186 , RMSE:0.161822 , MAE:0.126091 , MAPD:0.691191, R_squared:0.999529

2024-03-21 05:39:03,111 Epoch 39/300, Train Loss: 0.051391, Val Loss: 0.032515  
	Train = MSE:0.051391 , RMSE:0.226695 , MAE:0.170824 , MAPD:0.886508, R_squared:0.999110  
	Validation = MSE:0.032515 , RMSE:0.180319 , MAE:0.134719 , MAPD:0.662109, R_squared:0.999415

2024-03-21 05:39:17,114 Epoch 40/300, Train Loss: 0.045437, Val Loss: 0.019237  
	Train = MSE:0.045437 , RMSE:0.213159 , MAE:0.159550 , MAPD:0.826992, R_squared:0.999213  
	Validation = MSE:0.019237 , RMSE:0.138698 , MAE:0.100871 , MAPD:0.536833, R_squared:0.999654

2024-03-21 05:39:32,047 Epoch 41/300, Train Loss: 0.043751, Val Loss: 0.032289  
	Train = MSE:0.043751 , RMSE:0.209167 , MAE:0.158965 , MAPD:0.822111, R_squared:0.999243  
	Validation = MSE:0.032289 , RMSE:0.179692 , MAE:0.138073 , MAPD:0.727238, R_squared:0.999419

2024-03-21 05:39:48,712 Epoch 42/300, Train Loss: 0.047712, Val Loss: 0.117902  
	Train = MSE:0.047712 , RMSE:0.218431 , MAE:0.164115 , MAPD:0.849969, R_squared:0.999174  
	Validation = MSE:0.117902 , RMSE:0.343368 , MAE:0.319607 , MAPD:1.864843, R_squared:0.997878

2024-03-21 05:40:01,905 Epoch 43/300, Train Loss: 0.053219, Val Loss: 0.025447  
	Train = MSE:0.053219 , RMSE:0.230692 , MAE:0.167383 , MAPD:0.859607, R_squared:0.999079  
	Validation = MSE:0.025447 , RMSE:0.159520 , MAE:0.118107 , MAPD:0.644394, R_squared:0.999542

2024-03-21 05:40:16,159 Epoch 44/300, Train Loss: 0.042656, Val Loss: 0.024997  
	Train = MSE:0.042656 , RMSE:0.206533 , MAE:0.156004 , MAPD:0.810810, R_squared:0.999262  
	Validation = MSE:0.024997 , RMSE:0.158105 , MAE:0.123152 , MAPD:0.670946, R_squared:0.999550

2024-03-21 05:40:29,013 Epoch 45/300, Train Loss: 0.047009, Val Loss: 0.030526  
	Train = MSE:0.047009 , RMSE:0.216816 , MAE:0.163099 , MAPD:0.845130, R_squared:0.999186  
	Validation = MSE:0.030526 , RMSE:0.174717 , MAE:0.123534 , MAPD:0.619571, R_squared:0.999451

2024-03-21 05:40:43,450 Epoch 46/300, Train Loss: 0.043868, Val Loss: 0.023542  
	Train = MSE:0.043868 , RMSE:0.209448 , MAE:0.155110 , MAPD:0.798357, R_squared:0.999241  
	Validation = MSE:0.023542 , RMSE:0.153434 , MAE:0.116108 , MAPD:0.620874, R_squared:0.999576

2024-03-21 05:40:56,283 Epoch 47/300, Train Loss: 0.052463, Val Loss: 0.021016  
	Train = MSE:0.052463 , RMSE:0.229048 , MAE:0.167794 , MAPD:0.869609, R_squared:0.999092  
	Validation = MSE:0.021016 , RMSE:0.144969 , MAE:0.105282 , MAPD:0.558404, R_squared:0.999622

2024-03-21 05:41:09,671 Epoch 48/300, Train Loss: 0.043194, Val Loss: 0.037360  
	Train = MSE:0.043194 , RMSE:0.207833 , MAE:0.159373 , MAPD:0.826693, R_squared:0.999252  
	Validation = MSE:0.037360 , RMSE:0.193287 , MAE:0.138658 , MAPD:0.655816, R_squared:0.999328

2024-03-21 05:41:22,597 Epoch 49/300, Train Loss: 0.039049, Val Loss: 0.033802  
	Train = MSE:0.039049 , RMSE:0.197609 , MAE:0.148983 , MAPD:0.771998, R_squared:0.999324  
	Validation = MSE:0.033802 , RMSE:0.183852 , MAE:0.157077 , MAPD:0.931865, R_squared:0.999392

2024-03-21 05:41:35,406 Epoch 50/300, Train Loss: 0.040512, Val Loss: 0.017458  
	Train = MSE:0.040512 , RMSE:0.201275 , MAE:0.150040 , MAPD:0.774149, R_squared:0.999299  
	Validation = MSE:0.017458 , RMSE:0.132129 , MAE:0.099093 , MAPD:0.563239, R_squared:0.999686

2024-03-21 05:41:48,330 Epoch 51/300, Train Loss: 0.045742, Val Loss: 0.017303  
	Train = MSE:0.045742 , RMSE:0.213875 , MAE:0.161978 , MAPD:0.835843, R_squared:0.999208  
	Validation = MSE:0.017303 , RMSE:0.131542 , MAE:0.092820 , MAPD:0.505673, R_squared:0.999689

2024-03-21 05:42:02,826 Epoch 52/300, Train Loss: 0.044101, Val Loss: 0.044577  
	Train = MSE:0.044101 , RMSE:0.210002 , MAE:0.155139 , MAPD:0.801466, R_squared:0.999237  
	Validation = MSE:0.044577 , RMSE:0.211134 , MAE:0.172377 , MAPD:0.857154, R_squared:0.999198

2024-03-21 05:42:15,898 Epoch 53/300, Train Loss: 0.040372, Val Loss: 0.084469  
	Train = MSE:0.040372 , RMSE:0.200929 , MAE:0.150166 , MAPD:0.771346, R_squared:0.999301  
	Validation = MSE:0.084469 , RMSE:0.290636 , MAE:0.263590 , MAPD:1.438077, R_squared:0.998480

2024-03-21 05:42:29,316 Epoch 54/300, Train Loss: 0.039595, Val Loss: 0.035989  
	Train = MSE:0.039595 , RMSE:0.198985 , MAE:0.149941 , MAPD:0.769402, R_squared:0.999315  
	Validation = MSE:0.035989 , RMSE:0.189708 , MAE:0.130890 , MAPD:0.604076, R_squared:0.999352

2024-03-21 05:42:42,314 Epoch 55/300, Train Loss: 0.037981, Val Loss: 0.024623  
	Train = MSE:0.037981 , RMSE:0.194888 , MAE:0.150148 , MAPD:0.780490, R_squared:0.999343  
	Validation = MSE:0.024623 , RMSE:0.156919 , MAE:0.116342 , MAPD:0.666835, R_squared:0.999557

2024-03-21 05:42:55,375 Epoch 56/300, Train Loss: 0.042523, Val Loss: 0.021294  
	Train = MSE:0.042523 , RMSE:0.206210 , MAE:0.155100 , MAPD:0.809304, R_squared:0.999264  
	Validation = MSE:0.021294 , RMSE:0.145926 , MAE:0.107769 , MAPD:0.594025, R_squared:0.999617

2024-03-21 05:43:08,257 Epoch 57/300, Train Loss: 0.038919, Val Loss: 0.020859  
	Train = MSE:0.038919 , RMSE:0.197279 , MAE:0.149902 , MAPD:0.771706, R_squared:0.999326  
	Validation = MSE:0.020859 , RMSE:0.144427 , MAE:0.110655 , MAPD:0.580777, R_squared:0.999625

2024-03-21 05:43:21,169 Epoch 58/300, Train Loss: 0.036408, Val Loss: 0.031711  
	Train = MSE:0.036408 , RMSE:0.190808 , MAE:0.145234 , MAPD:0.752531, R_squared:0.999370  
	Validation = MSE:0.031711 , RMSE:0.178077 , MAE:0.136614 , MAPD:0.686827, R_squared:0.999429

2024-03-21 05:43:34,038 Epoch 59/300, Train Loss: 0.039437, Val Loss: 0.030222  
	Train = MSE:0.039437 , RMSE:0.198586 , MAE:0.151399 , MAPD:0.778560, R_squared:0.999317  
	Validation = MSE:0.030222 , RMSE:0.173845 , MAE:0.127343 , MAPD:0.642499, R_squared:0.999456

2024-03-21 05:43:48,057 Epoch 60/300, Train Loss: 0.040112, Val Loss: 0.037691  
	Train = MSE:0.040112 , RMSE:0.200280 , MAE:0.152069 , MAPD:0.779977, R_squared:0.999306  
	Validation = MSE:0.037691 , RMSE:0.194141 , MAE:0.164954 , MAPD:0.973816, R_squared:0.999322

2024-03-21 05:44:01,223 Epoch 61/300, Train Loss: 0.039015, Val Loss: 0.033055  
	Train = MSE:0.039015 , RMSE:0.197522 , MAE:0.148207 , MAPD:0.764399, R_squared:0.999325  
	Validation = MSE:0.033055 , RMSE:0.181809 , MAE:0.142827 , MAPD:0.716009, R_squared:0.999405

2024-03-21 05:44:16,437 Epoch 62/300, Train Loss: 0.039511, Val Loss: 0.015765  
	Train = MSE:0.039511 , RMSE:0.198775 , MAE:0.150039 , MAPD:0.784518, R_squared:0.999316  
	Validation = MSE:0.015765 , RMSE:0.125560 , MAE:0.089811 , MAPD:0.476416, R_squared:0.999716

