2024-03-21 04:46:09,294 train batches in dataset: 200
2024-03-21 04:46:09,295 val batches in dataset: 25
2024-03-21 04:46:09,295 test batches in dataset: 25
2024-03-21 04:46:09,313 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:46:09,319 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:46:09,327 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:46:09,335 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:46:09,342 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:46:09,352 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:46:09,360 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:46:09,361 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:46:09,361 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:46:09,361 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:46:09,362 Number of trainable parameters: 51425
2024-03-21 04:46:09,362 Number of non-trainable parameters: 0
2024-03-21 04:46:27,003 Epoch 1/300, Train Loss: 21.518310, Val Loss: 0.588221  
	Train = MSE:21.524637 , RMSE:4.639465 , MAE:2.481223 , MAPD:13.524094, R_squared:0.627405  
	Validation = MSE:0.588221 , RMSE:0.766955 , MAE:0.630195 , MAPD:3.305324, R_squared:0.989416

2024-03-21 04:46:44,942 Epoch 2/300, Train Loss: 0.330913, Val Loss: 0.205322  
	Train = MSE:0.330955 , RMSE:0.575287 , MAE:0.432234 , MAPD:2.287363, R_squared:0.994271  
	Validation = MSE:0.205322 , RMSE:0.453125 , MAE:0.326124 , MAPD:1.734018, R_squared:0.996305

2024-03-21 04:47:00,717 Epoch 3/300, Train Loss: 0.182613, Val Loss: 0.155966  
	Train = MSE:0.182615 , RMSE:0.427335 , MAE:0.318681 , MAPD:1.671613, R_squared:0.996839  
	Validation = MSE:0.155966 , RMSE:0.394925 , MAE:0.297153 , MAPD:1.645049, R_squared:0.997194

2024-03-21 04:47:18,392 Epoch 4/300, Train Loss: 0.180745, Val Loss: 0.136478  
	Train = MSE:0.180768 , RMSE:0.425168 , MAE:0.318491 , MAPD:1.666394, R_squared:0.996871  
	Validation = MSE:0.136478 , RMSE:0.369429 , MAE:0.273985 , MAPD:1.489704, R_squared:0.997544

2024-03-21 04:47:35,389 Epoch 5/300, Train Loss: 0.153875, Val Loss: 0.145512  
	Train = MSE:0.153886 , RMSE:0.392282 , MAE:0.296327 , MAPD:1.550859, R_squared:0.997336  
	Validation = MSE:0.145512 , RMSE:0.381460 , MAE:0.283013 , MAPD:1.526636, R_squared:0.997382

2024-03-21 04:47:52,734 Epoch 6/300, Train Loss: 0.191197, Val Loss: 0.340681  
	Train = MSE:0.191120 , RMSE:0.437173 , MAE:0.333397 , MAPD:1.749123, R_squared:0.996692  
	Validation = MSE:0.340681 , RMSE:0.583679 , MAE:0.452906 , MAPD:2.197195, R_squared:0.993870

2024-03-21 04:48:09,751 Epoch 7/300, Train Loss: 0.178500, Val Loss: 0.097885  
	Train = MSE:0.178456 , RMSE:0.422441 , MAE:0.320075 , MAPD:1.664964, R_squared:0.996911  
	Validation = MSE:0.097885 , RMSE:0.312865 , MAE:0.228298 , MAPD:1.270472, R_squared:0.998239

2024-03-21 04:48:26,084 Epoch 8/300, Train Loss: 0.155302, Val Loss: 0.104670  
	Train = MSE:0.155330 , RMSE:0.394120 , MAE:0.303259 , MAPD:1.569912, R_squared:0.997311  
	Validation = MSE:0.104670 , RMSE:0.323528 , MAE:0.231631 , MAPD:1.234730, R_squared:0.998117

2024-03-21 04:48:45,167 Epoch 9/300, Train Loss: 0.159196, Val Loss: 0.183620  
	Train = MSE:0.159226 , RMSE:0.399031 , MAE:0.302760 , MAPD:1.575165, R_squared:0.997244  
	Validation = MSE:0.183620 , RMSE:0.428509 , MAE:0.375413 , MAPD:2.170462, R_squared:0.996696

2024-03-21 04:49:01,796 Epoch 10/300, Train Loss: 0.157602, Val Loss: 0.080728  
	Train = MSE:0.157613 , RMSE:0.397005 , MAE:0.304118 , MAPD:1.573349, R_squared:0.997272  
	Validation = MSE:0.080728 , RMSE:0.284127 , MAE:0.205496 , MAPD:1.126661, R_squared:0.998547

2024-03-21 04:49:18,374 Epoch 11/300, Train Loss: 0.157468, Val Loss: 0.089618  
	Train = MSE:0.157498 , RMSE:0.396860 , MAE:0.300622 , MAPD:1.555691, R_squared:0.997274  
	Validation = MSE:0.089618 , RMSE:0.299362 , MAE:0.221347 , MAPD:1.186425, R_squared:0.998387

2024-03-21 04:49:38,180 Epoch 12/300, Train Loss: 0.234170, Val Loss: 0.091692  
	Train = MSE:0.234213 , RMSE:0.483956 , MAE:0.370688 , MAPD:1.890501, R_squared:0.995946  
	Validation = MSE:0.091692 , RMSE:0.302807 , MAE:0.234238 , MAPD:1.321012, R_squared:0.998350

2024-03-21 04:49:53,956 Epoch 13/300, Train Loss: 0.123609, Val Loss: 0.195505  
	Train = MSE:0.123619 , RMSE:0.351595 , MAE:0.263371 , MAPD:1.362804, R_squared:0.997860  
	Validation = MSE:0.195505 , RMSE:0.442159 , MAE:0.372847 , MAPD:2.064494, R_squared:0.996482

2024-03-21 04:50:11,569 Epoch 14/300, Train Loss: 0.153772, Val Loss: 0.135315  
	Train = MSE:0.153805 , RMSE:0.392180 , MAE:0.307850 , MAPD:1.596401, R_squared:0.997338  
	Validation = MSE:0.135315 , RMSE:0.367852 , MAE:0.291256 , MAPD:1.537405, R_squared:0.997565

2024-03-21 04:50:28,872 Epoch 15/300, Train Loss: 0.134146, Val Loss: 0.092168  
