2024-03-21 07:22:52,134 train batches in dataset: 800
2024-03-21 07:22:52,135 val batches in dataset: 100
2024-03-21 07:22:52,135 test batches in dataset: 100
2024-03-21 07:22:52,149 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:22:52,153 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:22:52,157 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:22:52,160 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:22:52,163 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:22:52,168 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:22:52,172 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:22:52,172 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:22:52,173 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:22:52,173 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:22:52,173 Number of trainable parameters: 51425
2024-03-21 07:22:52,173 Number of non-trainable parameters: 0
2024-03-21 07:23:54,180 Epoch 1/300, Train Loss: 412.246231, Val Loss: 324.766703  
	Train = MSE:412.224792 , RMSE:20.303320 , MAE:18.811800 , MAPD:90.160981, R_squared:-6.135681  
	Validation = MSE:324.766693 , RMSE:18.021284 , MAE:16.423656 , MAPD:79.112435, R_squared:-4.843866

2024-03-21 07:24:57,681 Epoch 2/300, Train Loss: 276.931130, Val Loss: 192.794584  
	Train = MSE:276.900391 , RMSE:16.640324 , MAE:14.791361 , MAPD:67.968018, R_squared:-3.793193  
	Validation = MSE:192.794586 , RMSE:13.885049 , MAE:11.801253 , MAPD:53.271057, R_squared:-2.469154

2024-03-21 07:26:01,545 Epoch 3/300, Train Loss: 138.371425, Val Loss: 75.228240  
	Train = MSE:138.388504 , RMSE:11.763865 , MAE:9.265602 , MAPD:38.944630, R_squared:-1.395529  
	Validation = MSE:75.228249 , RMSE:8.673422 , MAE:6.217115 , MAPD:26.309924, R_squared:-0.353660

2024-03-21 07:27:04,844 Epoch 4/300, Train Loss: 58.708084, Val Loss: 45.719179  
	Train = MSE:58.687824 , RMSE:7.660798 , MAE:5.701711 , MAPD:26.439177, R_squared:-0.015896  
	Validation = MSE:45.719181 , RMSE:6.761596 , MAE:5.406760 , MAPD:28.804045, R_squared:0.177327

2024-03-21 07:28:14,340 Epoch 5/300, Train Loss: 45.231507, Val Loss: 41.958969  
	Train = MSE:45.220993 , RMSE:6.724656 , MAE:5.468493 , MAPD:29.068887, R_squared:0.217217  
	Validation = MSE:41.958965 , RMSE:6.477574 , MAE:5.420848 , MAPD:30.293454, R_squared:0.244989

2024-03-21 07:29:21,534 Epoch 6/300, Train Loss: 40.999884, Val Loss: 38.223757  
	Train = MSE:40.996128 , RMSE:6.402822 , MAE:5.312184 , MAPD:28.868179, R_squared:0.290350  
	Validation = MSE:38.223755 , RMSE:6.182536 , MAE:5.200526 , MAPD:29.243600, R_squared:0.312200

2024-03-21 07:30:25,965 Epoch 7/300, Train Loss: 37.036501, Val Loss: 34.291600  
	Train = MSE:37.046463 , RMSE:6.086581 , MAE:5.073740 , MAPD:27.757336, R_squared:0.358719  
	Validation = MSE:34.291603 , RMSE:5.855903 , MAE:4.942815 , MAPD:27.924271, R_squared:0.382955

2024-03-21 07:31:30,665 Epoch 8/300, Train Loss: 32.670294, Val Loss: 29.812603  
	Train = MSE:32.675365 , RMSE:5.716237 , MAE:4.768677 , MAPD:26.192547, R_squared:0.434384  
	Validation = MSE:29.812603 , RMSE:5.460092 , MAE:4.637216 , MAPD:26.425965, R_squared:0.463551

2024-03-21 07:32:38,927 Epoch 9/300, Train Loss: 27.833105, Val Loss: 24.731510  
	Train = MSE:27.821995 , RMSE:5.274656 , MAE:4.417505 , MAPD:24.411110, R_squared:0.518397  
	Validation = MSE:24.731508 , RMSE:4.973078 , MAE:4.181225 , MAPD:23.649945, R_squared:0.554980

2024-03-21 07:33:43,145 Epoch 10/300, Train Loss: 22.522733, Val Loss: 19.486448  
	Train = MSE:22.528585 , RMSE:4.746428 , MAE:3.968810 , MAPD:22.033536, R_squared:0.610026  
	Validation = MSE:19.486448 , RMSE:4.414346 , MAE:3.706120 , MAPD:21.033320, R_squared:0.649360

2024-03-21 07:34:55,094 Epoch 11/300, Train Loss: 16.998941, Val Loss: 14.031980  
	Train = MSE:17.004013 , RMSE:4.123592 , MAE:3.436620 , MAPD:19.206225, R_squared:0.705658  
	Validation = MSE:14.031980 , RMSE:3.745928 , MAE:3.162974 , MAPD:18.283917, R_squared:0.747508

2024-03-21 07:36:13,014 Epoch 12/300, Train Loss: 11.776503, Val Loss: 9.317312  
	Train = MSE:11.776640 , RMSE:3.431711 , MAE:2.847996 , MAPD:16.137457, R_squared:0.796144  
	Validation = MSE:9.317312 , RMSE:3.052427 , MAE:2.566081 , MAPD:15.079993, R_squared:0.832344

2024-03-21 07:37:16,670 Epoch 13/300, Train Loss: 6.930676, Val Loss: 4.882271  
	Train = MSE:6.931739 , RMSE:2.632820 , MAE:2.157299 , MAPD:12.399500, R_squared:0.880010  
