2024-03-21 04:23:53,377 train batches in dataset: 400
2024-03-21 04:23:53,377 val batches in dataset: 50
2024-03-21 04:23:53,377 test batches in dataset: 50
2024-03-21 04:23:53,395 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:23:53,402 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:23:53,409 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:23:53,417 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:23:53,425 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:23:53,431 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:23:53,438 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:23:53,439 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:23:53,439 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:23:53,439 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:23:53,440 Number of trainable parameters: 51425
2024-03-21 04:23:53,440 Number of non-trainable parameters: 0
2024-03-21 04:24:27,052 Epoch 1/300, Train Loss: 10.660077, Val Loss: 1.383217  
	Train = MSE:10.663171 , RMSE:3.265451 , MAE:1.618926 , MAPD:8.736730, R_squared:0.815419  
	Validation = MSE:1.383217 , RMSE:1.176102 , MAE:1.073683 , MAPD:5.787895, R_squared:0.975110

2024-03-21 04:25:05,072 Epoch 2/300, Train Loss: 0.250451, Val Loss: 0.396687  
	Train = MSE:0.250494 , RMSE:0.500494 , MAE:0.371904 , MAPD:1.959752, R_squared:0.995664  
	Validation = MSE:0.396687 , RMSE:0.629831 , MAE:0.558029 , MAPD:3.269818, R_squared:0.992862

2024-03-21 04:25:37,949 Epoch 3/300, Train Loss: 0.249134, Val Loss: 0.138303  
	Train = MSE:0.249203 , RMSE:0.499203 , MAE:0.377977 , MAPD:1.987852, R_squared:0.995686  
	Validation = MSE:0.138303 , RMSE:0.371891 , MAE:0.268318 , MAPD:1.514938, R_squared:0.997511

2024-03-21 04:26:12,769 Epoch 4/300, Train Loss: 0.226052, Val Loss: 0.222222  
	Train = MSE:0.225991 , RMSE:0.475385 , MAE:0.366777 , MAPD:1.915156, R_squared:0.996088  
	Validation = MSE:0.222222 , RMSE:0.471405 , MAE:0.407843 , MAPD:2.453643, R_squared:0.996001

2024-03-21 04:26:48,894 Epoch 5/300, Train Loss: 0.171085, Val Loss: 0.102822  
	Train = MSE:0.171073 , RMSE:0.413610 , MAE:0.317883 , MAPD:1.674075, R_squared:0.997039  
	Validation = MSE:0.102822 , RMSE:0.320659 , MAE:0.231417 , MAPD:1.261896, R_squared:0.998150

2024-03-21 04:27:22,189 Epoch 6/300, Train Loss: 0.189474, Val Loss: 0.261972  
	Train = MSE:0.189409 , RMSE:0.435211 , MAE:0.333121 , MAPD:1.744991, R_squared:0.996721  
	Validation = MSE:0.261972 , RMSE:0.511832 , MAE:0.450316 , MAPD:2.464044, R_squared:0.995286

2024-03-21 04:27:56,227 Epoch 7/300, Train Loss: 0.227151, Val Loss: 0.194708  
	Train = MSE:0.227080 , RMSE:0.476529 , MAE:0.370876 , MAPD:1.931102, R_squared:0.996069  
	Validation = MSE:0.194708 , RMSE:0.441257 , MAE:0.388310 , MAPD:2.082563, R_squared:0.996496

2024-03-21 04:28:30,288 Epoch 8/300, Train Loss: 0.183933, Val Loss: 0.258915  
