2024-03-21 07:26:55,081 train batches in dataset: 200
2024-03-21 07:26:55,082 val batches in dataset: 25
2024-03-21 07:26:55,082 test batches in dataset: 25
2024-03-21 07:26:55,096 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:26:55,104 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:26:55,113 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:26:55,122 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:26:55,128 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:26:55,137 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:26:55,141 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:26:55,142 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:26:55,142 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:26:55,142 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:26:55,143 Number of trainable parameters: 51425
2024-03-21 07:26:55,143 Number of non-trainable parameters: 0
2024-03-21 07:27:05,489 Epoch 1/300, Train Loss: 480.786050, Val Loss: 420.557754  
	Train = MSE:480.761719 , RMSE:21.926279 , MAE:20.580929 , MAPD:99.916980, R_squared:-7.322067  
	Validation = MSE:420.557739 , RMSE:20.507504 , MAE:19.111132 , MAPD:94.212663, R_squared:-6.567534

2024-03-21 07:27:16,097 Epoch 2/300, Train Loss: 420.674249, Val Loss: 382.032723  
	Train = MSE:420.672485 , RMSE:20.510302 , MAE:19.056301 , MAPD:91.404839, R_squared:-6.281913  
	Validation = MSE:382.032745 , RMSE:19.545658 , MAE:18.079317 , MAPD:88.420655, R_squared:-5.874313

2024-03-21 07:27:26,180 Epoch 3/300, Train Loss: 384.422675, Val Loss: 350.239966  
	Train = MSE:384.431152 , RMSE:19.606916 , MAE:18.086914 , MAPD:86.088667, R_squared:-5.654569  
	Validation = MSE:350.239990 , RMSE:18.714701 , MAE:17.179907 , MAPD:83.364502, R_squared:-5.302233

2024-03-21 07:27:35,016 Epoch 4/300, Train Loss: 353.715900, Val Loss: 319.915167  
	Train = MSE:353.718658 , RMSE:18.807409 , MAE:17.221233 , MAPD:81.325104, R_squared:-5.122931  
	Validation = MSE:319.915161 , RMSE:17.886173 , MAE:16.280258 , MAPD:78.323204, R_squared:-4.756567

2024-03-21 07:27:45,458 Epoch 5/300, Train Loss: 320.500722, Val Loss: 286.172972  
	Train = MSE:320.540527 , RMSE:17.903646 , MAE:16.236111 , MAPD:75.919340, R_squared:-4.548611  
	Validation = MSE:286.172974 , RMSE:16.916647 , MAE:15.217298 , MAPD:72.369837, R_squared:-4.149409

2024-03-21 07:27:56,746 Epoch 6/300, Train Loss: 284.609440, Val Loss: 250.369330  
	Train = MSE:284.611176 , RMSE:16.870422 , MAE:15.098749 , MAPD:69.679534, R_squared:-3.926668  
	Validation = MSE:250.369339 , RMSE:15.823064 , MAE:14.005996 , MAPD:65.597979, R_squared:-3.505156

2024-03-21 07:28:05,962 Epoch 7/300, Train Loss: 246.543768, Val Loss: 212.602979  
