2024-03-21 05:32:36,461 train batches in dataset: 1600
2024-03-21 05:32:36,461 val batches in dataset: 200
2024-03-21 05:32:36,462 test batches in dataset: 200
2024-03-21 05:32:36,476 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:32:36,480 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:32:36,487 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:32:36,491 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:32:36,495 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:32:36,499 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:32:36,505 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:32:36,506 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:32:36,507 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:32:36,507 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:32:36,507 Number of trainable parameters: 51425
2024-03-21 05:32:36,507 Number of non-trainable parameters: 0
2024-03-21 05:35:21,601 Epoch 1/300, Train Loss: 17.295767, Val Loss: 0.360681  
	Train = MSE:17.300987 , RMSE:4.159446 , MAE:1.922499 , MAPD:10.209966, R_squared:0.700517  
	Validation = MSE:0.360681 , RMSE:0.600567 , MAE:0.454310 , MAPD:2.221504, R_squared:0.993510

2024-03-21 05:38:07,979 Epoch 2/300, Train Loss: 0.196550, Val Loss: 0.182640  
	Train = MSE:0.196611 , RMSE:0.443409 , MAE:0.336922 , MAPD:1.819236, R_squared:0.996597  
	Validation = MSE:0.182640 , RMSE:0.427364 , MAE:0.360317 , MAPD:2.149019, R_squared:0.996714

2024-03-21 05:40:54,164 Epoch 3/300, Train Loss: 0.174365, Val Loss: 0.098089  
	Train = MSE:0.174379 , RMSE:0.417587 , MAE:0.322032 , MAPD:1.732724, R_squared:0.996981  
	Validation = MSE:0.098089 , RMSE:0.313191 , MAE:0.238539 , MAPD:1.391329, R_squared:0.998235

2024-03-21 05:43:02,273 Epoch 4/300, Train Loss: 0.178235, Val Loss: 0.108749  
	Train = MSE:0.178076 , RMSE:0.421991 , MAE:0.320220 , MAPD:1.732134, R_squared:0.996917  
	Validation = MSE:0.108749 , RMSE:0.329771 , MAE:0.235950 , MAPD:1.280253, R_squared:0.998043

2024-03-21 05:45:13,052 Epoch 5/300, Train Loss: 0.173383, Val Loss: 0.102341  
	Train = MSE:0.173427 , RMSE:0.416445 , MAE:0.313532 , MAPD:1.706455, R_squared:0.996998  
	Validation = MSE:0.102341 , RMSE:0.319908 , MAE:0.266983 , MAPD:1.580275, R_squared:0.998158

2024-03-21 05:47:25,977 Epoch 6/300, Train Loss: 0.154324, Val Loss: 0.064521  
	Train = MSE:0.154369 , RMSE:0.392898 , MAE:0.296997 , MAPD:1.593472, R_squared:0.997328  
	Validation = MSE:0.064521 , RMSE:0.254010 , MAE:0.193269 , MAPD:1.066255, R_squared:0.998839

2024-03-21 05:49:40,011 Epoch 7/300, Train Loss: 0.121873, Val Loss: 0.084374  
	Train = MSE:0.121879 , RMSE:0.349111 , MAE:0.266203 , MAPD:1.439329, R_squared:0.997890  
	Validation = MSE:0.084374 , RMSE:0.290472 , MAE:0.225623 , MAPD:1.301179, R_squared:0.998482

2024-03-21 05:51:54,482 Epoch 8/300, Train Loss: 0.124873, Val Loss: 0.063971  
	Train = MSE:0.124886 , RMSE:0.353393 , MAE:0.267881 , MAPD:1.445241, R_squared:0.997838  
	Validation = MSE:0.063971 , RMSE:0.252926 , MAE:0.188746 , MAPD:0.981219, R_squared:0.998849

2024-03-21 05:54:10,100 Epoch 9/300, Train Loss: 0.110072, Val Loss: 0.114212  
	Train = MSE:0.110104 , RMSE:0.331819 , MAE:0.253802 , MAPD:1.361557, R_squared:0.998094  
	Validation = MSE:0.114212 , RMSE:0.337952 , MAE:0.291942 , MAPD:1.584752, R_squared:0.997945

2024-03-21 05:56:34,439 Epoch 10/300, Train Loss: 0.097724, Val Loss: 0.077860  
	Train = MSE:0.097728 , RMSE:0.312614 , MAE:0.236650 , MAPD:1.268323, R_squared:0.998308  
	Validation = MSE:0.077860 , RMSE:0.279035 , MAE:0.215992 , MAPD:1.084155, R_squared:0.998599

2024-03-21 05:58:57,875 Epoch 11/300, Train Loss: 0.090721, Val Loss: 0.244438  
	Train = MSE:0.090693 , RMSE:0.301153 , MAE:0.232931 , MAPD:1.249241, R_squared:0.998430  
	Validation = MSE:0.244438 , RMSE:0.494406 , MAE:0.441013 , MAPD:2.314641, R_squared:0.995602

2024-03-21 06:01:19,017 Epoch 12/300, Train Loss: 0.096102, Val Loss: 0.054250  
	Train = MSE:0.096131 , RMSE:0.310050 , MAE:0.235367 , MAPD:1.268081, R_squared:0.998336  
