2024-03-21 07:25:45,065 train batches in dataset: 400
2024-03-21 07:25:45,065 val batches in dataset: 50
2024-03-21 07:25:45,065 test batches in dataset: 50
2024-03-21 07:25:45,075 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:25:45,079 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:25:45,083 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:25:45,089 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:25:45,093 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:25:45,097 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:25:45,101 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:25:45,102 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:25:45,102 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:25:45,102 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:25:45,103 Number of trainable parameters: 51425
2024-03-21 07:25:45,103 Number of non-trainable parameters: 0
2024-03-21 07:26:03,343 Epoch 1/300, Train Loss: 451.299309, Val Loss: 382.805086  
	Train = MSE:451.260071 , RMSE:21.242884 , MAE:19.838339 , MAPD:95.804302, R_squared:-6.811389  
	Validation = MSE:382.805084 , RMSE:19.565405 , MAE:18.099833 , MAPD:88.531975, R_squared:-5.888211

2024-03-21 07:26:20,841 Epoch 2/300, Train Loss: 370.299255, Val Loss: 321.893798  
	Train = MSE:370.259064 , RMSE:19.242117 , MAE:17.685877 , MAPD:83.861514, R_squared:-5.409247  
	Validation = MSE:321.893799 , RMSE:17.941399 , MAE:16.338341 , MAPD:78.640902, R_squared:-4.792171

2024-03-21 07:26:37,459 Epoch 3/300, Train Loss: 306.774304, Val Loss: 256.338312  
	Train = MSE:306.801819 , RMSE:17.515759 , MAE:15.804448 , MAPD:73.558933, R_squared:-4.310791  
	Validation = MSE:256.338287 , RMSE:16.010569 , MAE:14.211325 , MAPD:66.734615, R_squared:-3.612562

2024-03-21 07:26:57,386 Epoch 4/300, Train Loss: 234.555569, Val Loss: 182.950076  
	Train = MSE:234.539673 , RMSE:15.314688 , MAE:13.349885 , MAPD:60.126855, R_squared:-3.059922  
	Validation = MSE:182.950073 , RMSE:13.525904 , MAE:11.386819 , MAPD:50.965616, R_squared:-2.292011

2024-03-21 07:27:16,051 Epoch 5/300, Train Loss: 157.767779, Val Loss: 112.081884  
	Train = MSE:157.785995 , RMSE:12.561290 , MAE:10.195086 , MAPD:43.261358, R_squared:-1.731303  
	Validation = MSE:112.081879 , RMSE:10.586873 , MAE:8.052814 , MAPD:33.612659, R_squared:-1.016806

2024-03-21 07:27:34,942 Epoch 6/300, Train Loss: 93.552813, Val Loss: 65.473723  
	Train = MSE:93.561462 , RMSE:9.672717 , MAE:7.183420 , MAPD:29.644450, R_squared:-0.619565  
	Validation = MSE:65.473724 , RMSE:8.091583 , MAE:5.773126 , MAPD:25.169008, R_squared:-0.178137

2024-03-21 07:27:56,551 Epoch 7/300, Train Loss: 58.816588, Val Loss: 47.857587  
	Train = MSE:58.813469 , RMSE:7.668994 , MAE:5.626274 , MAPD:25.688393, R_squared:-0.018071  
	Validation = MSE:47.857590 , RMSE:6.917918 , MAE:5.273965 , MAPD:26.640787, R_squared:0.138849

2024-03-21 07:28:14,466 Epoch 8/300, Train Loss: 47.381808, Val Loss: 43.734793  
	Train = MSE:47.390362 , RMSE:6.884066 , MAE:5.404151 , MAPD:27.603694, R_squared:0.179665  
	Validation = MSE:43.734791 , RMSE:6.613228 , MAE:5.400160 , MAPD:29.470773, R_squared:0.213034

2024-03-21 07:28:32,095 Epoch 9/300, Train Loss: 43.834007, Val Loss: 41.335501  
	Train = MSE:43.828667 , RMSE:6.620322 , MAE:5.419723 , MAPD:29.039484, R_squared:0.241318  
	Validation = MSE:41.335499 , RMSE:6.429269 , MAE:5.323100 , MAPD:29.453617, R_squared:0.256207

2024-03-21 07:28:51,631 Epoch 10/300, Train Loss: 41.122421, Val Loss: 38.850058  
	Train = MSE:41.129494 , RMSE:6.413228 , MAE:5.309070 , MAPD:28.792127, R_squared:0.288041  
	Validation = MSE:38.850060 , RMSE:6.232982 , MAE:5.199430 , MAPD:28.989543, R_squared:0.300930

2024-03-21 07:29:10,719 Epoch 11/300, Train Loss: 38.423393, Val Loss: 36.162506  
	Train = MSE:38.420685 , RMSE:6.198442 , MAE:5.141365 , MAPD:27.965814, R_squared:0.334931  
	Validation = MSE:36.162506 , RMSE:6.013527 , MAE:5.039954 , MAPD:28.251035, R_squared:0.349290

2024-03-21 07:29:29,767 Epoch 12/300, Train Loss: 35.574264, Val Loss: 33.580829  
	Train = MSE:35.572575 , RMSE:5.964275 , MAE:4.952848 , MAPD:27.003392, R_squared:0.384233  
	Validation = MSE:33.580830 , RMSE:5.794897 , MAE:4.901059 , MAPD:27.755134, R_squared:0.395745

2024-03-21 07:29:49,016 Epoch 13/300, Train Loss: 32.774386, Val Loss: 30.783132  
	Train = MSE:32.778694 , RMSE:5.725268 , MAE:4.777082 , MAPD:26.228734, R_squared:0.432595  
	Validation = MSE:30.783133 , RMSE:5.548255 , MAE:4.693279 , MAPD:26.613783, R_squared:0.446087

2024-03-21 07:30:06,549 Epoch 14/300, Train Loss: 29.867301, Val Loss: 27.991414  
	Train = MSE:29.869905 , RMSE:5.465337 , MAE:4.566497 , MAPD:25.143376, R_squared:0.482947  
	Validation = MSE:27.991413 , RMSE:5.290691 , MAE:4.494997 , MAPD:25.652257, R_squared:0.496321

2024-03-21 07:30:24,609 Epoch 15/300, Train Loss: 26.886011, Val Loss: 24.932471  
	Train = MSE:26.889702 , RMSE:5.185528 , MAE:4.338202 , MAPD:23.995416, R_squared:0.534535  
	Validation = MSE:24.932470 , RMSE:4.993242 , MAE:4.232809 , MAPD:24.152629, R_squared:0.551364

2024-03-21 07:30:41,848 Epoch 16/300, Train Loss: 23.719556, Val Loss: 21.692842  
	Train = MSE:23.712345 , RMSE:4.869532 , MAE:4.087175 , MAPD:22.718154, R_squared:0.589535  
	Validation = MSE:21.692842 , RMSE:4.657557 , MAE:3.899195 , MAPD:22.011665, R_squared:0.609658

