2024-03-21 04:07:59,462 train batches in dataset: 3199
2024-03-21 04:07:59,462 val batches in dataset: 400
2024-03-21 04:07:59,463 test batches in dataset: 400
2024-03-21 04:07:59,479 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:07:59,484 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:07:59,489 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:07:59,501 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:07:59,509 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:07:59,516 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:07:59,524 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:07:59,525 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:07:59,525 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:07:59,525 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:07:59,526 Number of trainable parameters: 51425
2024-03-21 04:07:59,526 Number of non-trainable parameters: 0
2024-03-21 04:08:19,748 Epoch 1/300, Train Loss: 4.349867, Val Loss: 0.256516  
	Train = MSE:4.349867 , RMSE:2.085634 , MAE:1.172761 , MAPD:6.033141, R_squared:0.924703  
	Validation = MSE:0.256516 , RMSE:0.506474 , MAE:0.422082 , MAPD:2.479474, R_squared:0.995384

2024-03-21 04:08:38,707 Epoch 2/300, Train Loss: 1.104117, Val Loss: 0.170906  
	Train = MSE:1.104118 , RMSE:1.050770 , MAE:0.740489 , MAPD:3.823574, R_squared:0.980888  
	Validation = MSE:0.170906 , RMSE:0.413408 , MAE:0.273026 , MAPD:1.528701, R_squared:0.996925

2024-03-21 04:08:57,122 Epoch 3/300, Train Loss: 0.537066, Val Loss: 0.595502  
	Train = MSE:0.537066 , RMSE:0.732848 , MAE:0.538821 , MAPD:2.780404, R_squared:0.990703  
	Validation = MSE:0.595502 , RMSE:0.771688 , MAE:0.623179 , MAPD:3.528387, R_squared:0.989285

2024-03-21 04:09:14,459 Epoch 4/300, Train Loss: 0.491524, Val Loss: 0.355306  
	Train = MSE:0.491524 , RMSE:0.701088 , MAE:0.523039 , MAPD:2.684116, R_squared:0.991492  
	Validation = MSE:0.355306 , RMSE:0.596075 , MAE:0.531181 , MAPD:2.933707, R_squared:0.993607

2024-03-21 04:09:31,285 Epoch 5/300, Train Loss: 0.449746, Val Loss: 0.115300  
	Train = MSE:0.449746 , RMSE:0.670631 , MAE:0.485749 , MAPD:2.501419, R_squared:0.992215  
	Validation = MSE:0.115300 , RMSE:0.339559 , MAE:0.261329 , MAPD:1.476444, R_squared:0.997925

2024-03-21 04:09:50,115 Epoch 6/300, Train Loss: 0.318007, Val Loss: 0.189257  
	Train = MSE:0.318007 , RMSE:0.563921 , MAE:0.414024 , MAPD:2.133549, R_squared:0.994495  
	Validation = MSE:0.189257 , RMSE:0.435036 , MAE:0.375494 , MAPD:2.157121, R_squared:0.996595

2024-03-21 04:10:07,366 Epoch 7/300, Train Loss: 0.318331, Val Loss: 0.495513  
	Train = MSE:0.318331 , RMSE:0.564208 , MAE:0.405784 , MAPD:2.077663, R_squared:0.994490  
	Validation = MSE:0.495513 , RMSE:0.703927 , MAE:0.619593 , MAPD:3.092859, R_squared:0.991084

2024-03-21 04:10:25,293 Epoch 8/300, Train Loss: 0.349962, Val Loss: 0.320425  
	Train = MSE:0.349962 , RMSE:0.591576 , MAE:0.421714 , MAPD:2.159350, R_squared:0.993942  
	Validation = MSE:0.320425 , RMSE:0.566061 , MAE:0.424418 , MAPD:1.889782, R_squared:0.994234

2024-03-21 04:10:45,840 Epoch 9/300, Train Loss: 0.252484, Val Loss: 0.106872  
	Train = MSE:0.252484 , RMSE:0.502478 , MAE:0.363946 , MAPD:1.869309, R_squared:0.995629  
	Validation = MSE:0.106872 , RMSE:0.326913 , MAE:0.248867 , MAPD:1.449442, R_squared:0.998077

2024-03-21 04:11:01,975 Epoch 10/300, Train Loss: 0.263403, Val Loss: 0.345295  
	Train = MSE:0.263403 , RMSE:0.513228 , MAE:0.359163 , MAPD:1.845925, R_squared:0.995440  
	Validation = MSE:0.345295 , RMSE:0.587618 , MAE:0.475272 , MAPD:2.232862, R_squared:0.993787

2024-03-21 04:11:19,027 Epoch 11/300, Train Loss: 0.208111, Val Loss: 0.146640  
	Train = MSE:0.208111 , RMSE:0.456192 , MAE:0.334014 , MAPD:1.712102, R_squared:0.996398  
	Validation = MSE:0.146640 , RMSE:0.382936 , MAE:0.333032 , MAPD:1.825005, R_squared:0.997361

2024-03-21 04:11:39,211 Epoch 12/300, Train Loss: 0.220408, Val Loss: 0.075584  
	Train = MSE:0.220408 , RMSE:0.469477 , MAE:0.350933 , MAPD:1.793216, R_squared:0.996185  
	Validation = MSE:0.075584 , RMSE:0.274925 , MAE:0.218757 , MAPD:1.166065, R_squared:0.998640

2024-03-21 04:11:55,809 Epoch 13/300, Train Loss: 0.186069, Val Loss: 0.057205  
	Train = MSE:0.186069 , RMSE:0.431358 , MAE:0.321630 , MAPD:1.645284, R_squared:0.996779  
	Validation = MSE:0.057205 , RMSE:0.239175 , MAE:0.167293 , MAPD:0.885998, R_squared:0.998971

2024-03-21 04:12:14,730 Epoch 14/300, Train Loss: 0.193854, Val Loss: 0.075820  
	Train = MSE:0.193854 , RMSE:0.440289 , MAE:0.323286 , MAPD:1.666815, R_squared:0.996644  
	Validation = MSE:0.075820 , RMSE:0.275355 , MAE:0.210200 , MAPD:1.139043, R_squared:0.998636

2024-03-21 04:12:30,777 Epoch 15/300, Train Loss: 0.205489, Val Loss: 0.045520  
	Train = MSE:0.205489 , RMSE:0.453309 , MAE:0.326037 , MAPD:1.669827, R_squared:0.996443  
	Validation = MSE:0.045520 , RMSE:0.213355 , MAE:0.147337 , MAPD:0.813975, R_squared:0.999181

2024-03-21 04:12:47,447 Epoch 16/300, Train Loss: 0.173876, Val Loss: 0.399831  
	Train = MSE:0.173876 , RMSE:0.416985 , MAE:0.308403 , MAPD:1.569576, R_squared:0.996990  
	Validation = MSE:0.399831 , RMSE:0.632322 , MAE:0.525776 , MAPD:2.495677, R_squared:0.992805

2024-03-21 04:13:04,717 Epoch 17/300, Train Loss: 0.180919, Val Loss: 0.107508  
	Train = MSE:0.180919 , RMSE:0.425346 , MAE:0.313896 , MAPD:1.602883, R_squared:0.996868  
	Validation = MSE:0.107508 , RMSE:0.327883 , MAE:0.287346 , MAPD:1.652245, R_squared:0.998066

2024-03-21 04:13:21,199 Epoch 18/300, Train Loss: 0.194491, Val Loss: 0.048626  
	Train = MSE:0.194491 , RMSE:0.441011 , MAE:0.317123 , MAPD:1.618948, R_squared:0.996633  
	Validation = MSE:0.048626 , RMSE:0.220513 , MAE:0.156110 , MAPD:0.818217, R_squared:0.999125

2024-03-21 04:13:38,464 Epoch 19/300, Train Loss: 0.150784, Val Loss: 0.094611  
