2024-03-21 03:52:25,940 train batches in dataset: 200
2024-03-21 03:52:25,940 val batches in dataset: 25
2024-03-21 03:52:25,940 test batches in dataset: 25
2024-03-21 03:52:25,949 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:52:25,954 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:52:25,961 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:52:25,967 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:52:25,972 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:52:25,975 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:52:25,980 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:52:25,980 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:52:25,981 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:52:25,981 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:52:25,981 Number of trainable parameters: 51425
2024-03-21 03:52:25,981 Number of non-trainable parameters: 0
2024-03-21 03:52:42,870 Epoch 1/300, Train Loss: 15.266922, Val Loss: 0.356378  
	Train = MSE:15.271182 , RMSE:3.907836 , MAE:2.100592 , MAPD:11.355668, R_squared:0.735653  
	Validation = MSE:0.356378 , RMSE:0.596974 , MAE:0.455514 , MAPD:2.344920, R_squared:0.993587

2024-03-21 03:53:00,369 Epoch 2/300, Train Loss: 0.347246, Val Loss: 0.268950  
	Train = MSE:0.347283 , RMSE:0.589307 , MAE:0.444105 , MAPD:2.303422, R_squared:0.993988  
	Validation = MSE:0.268950 , RMSE:0.518604 , MAE:0.381374 , MAPD:1.989561, R_squared:0.995161

2024-03-21 03:53:15,162 Epoch 3/300, Train Loss: 0.214739, Val Loss: 0.306253  
	Train = MSE:0.214760 , RMSE:0.463422 , MAE:0.346920 , MAPD:1.818755, R_squared:0.996282  
	Validation = MSE:0.306253 , RMSE:0.553401 , MAE:0.431265 , MAPD:2.212939, R_squared:0.994489

2024-03-21 03:53:30,870 Epoch 4/300, Train Loss: 0.336983, Val Loss: 0.466825  
	Train = MSE:0.336637 , RMSE:0.580204 , MAE:0.444642 , MAPD:2.297189, R_squared:0.994173  
	Validation = MSE:0.466825 , RMSE:0.683246 , MAE:0.609594 , MAPD:3.632218, R_squared:0.991600

2024-03-21 03:53:46,235 Epoch 5/300, Train Loss: 0.380549, Val Loss: 0.351179  
	Train = MSE:0.380637 , RMSE:0.616958 , MAE:0.451412 , MAPD:2.307843, R_squared:0.993411  
	Validation = MSE:0.351179 , RMSE:0.592604 , MAE:0.515336 , MAPD:2.782808, R_squared:0.993681

2024-03-21 03:54:03,096 Epoch 6/300, Train Loss: 0.199528, Val Loss: 0.195042  
	Train = MSE:0.199550 , RMSE:0.446710 , MAE:0.344101 , MAPD:1.804531, R_squared:0.996546  
	Validation = MSE:0.195042 , RMSE:0.441636 , MAE:0.369874 , MAPD:2.125260, R_squared:0.996490

2024-03-21 03:54:19,495 Epoch 7/300, Train Loss: 0.249833, Val Loss: 1.560584  
	Train = MSE:0.249837 , RMSE:0.499837 , MAE:0.376912 , MAPD:1.962768, R_squared:0.995675  
	Validation = MSE:1.560584 , RMSE:1.249233 , MAE:1.206808 , MAPD:6.555105, R_squared:0.971919

2024-03-21 03:54:34,814 Epoch 8/300, Train Loss: 0.297430, Val Loss: 0.109755  
	Train = MSE:0.297495 , RMSE:0.545431 , MAE:0.396524 , MAPD:2.051066, R_squared:0.994850  
	Validation = MSE:0.109755 , RMSE:0.331293 , MAE:0.244125 , MAPD:1.349675, R_squared:0.998025

2024-03-21 03:54:50,864 Epoch 9/300, Train Loss: 0.242863, Val Loss: 0.085672  
	Train = MSE:0.242907 , RMSE:0.492856 , MAE:0.372635 , MAPD:1.914380, R_squared:0.995795  
	Validation = MSE:0.085672 , RMSE:0.292698 , MAE:0.205192 , MAPD:1.201558, R_squared:0.998458

2024-03-21 03:55:06,206 Epoch 10/300, Train Loss: 0.189736, Val Loss: 0.268606  
	Train = MSE:0.189781 , RMSE:0.435639 , MAE:0.322193 , MAPD:1.664518, R_squared:0.996715  
	Validation = MSE:0.268606 , RMSE:0.518272 , MAE:0.432581 , MAPD:2.177561, R_squared:0.995167

2024-03-21 03:55:21,432 Epoch 11/300, Train Loss: 0.143779, Val Loss: 0.082510  
	Train = MSE:0.143788 , RMSE:0.379194 , MAE:0.283946 , MAPD:1.491992, R_squared:0.997511  
	Validation = MSE:0.082510 , RMSE:0.287246 , MAE:0.220240 , MAPD:1.313655, R_squared:0.998515

2024-03-21 03:55:39,573 Epoch 12/300, Train Loss: 0.233448, Val Loss: 0.093102  
	Train = MSE:0.233504 , RMSE:0.483222 , MAE:0.373684 , MAPD:1.908372, R_squared:0.995958  
	Validation = MSE:0.093102 , RMSE:0.305126 , MAE:0.249030 , MAPD:1.434800, R_squared:0.998325

2024-03-21 03:55:55,983 Epoch 13/300, Train Loss: 0.327144, Val Loss: 0.213811  
	Train = MSE:0.327116 , RMSE:0.571940 , MAE:0.445002 , MAPD:2.257090, R_squared:0.994338  
	Validation = MSE:0.213811 , RMSE:0.462397 , MAE:0.382448 , MAPD:2.203009, R_squared:0.996153

2024-03-21 03:56:13,476 Epoch 14/300, Train Loss: 0.166726, Val Loss: 0.062193  
	Train = MSE:0.166712 , RMSE:0.408304 , MAE:0.315346 , MAPD:1.616067, R_squared:0.997114  
	Validation = MSE:0.062193 , RMSE:0.249385 , MAE:0.176305 , MAPD:0.977585, R_squared:0.998881

2024-03-21 03:56:28,306 Epoch 15/300, Train Loss: 0.165072, Val Loss: 0.078462  
	Train = MSE:0.165068 , RMSE:0.406286 , MAE:0.307947 , MAPD:1.593491, R_squared:0.997143  
	Validation = MSE:0.078462 , RMSE:0.280111 , MAE:0.227444 , MAPD:1.286652, R_squared:0.998588

2024-03-21 03:56:43,649 Epoch 16/300, Train Loss: 0.150388, Val Loss: 0.119879  
	Train = MSE:0.150330 , RMSE:0.387724 , MAE:0.298944 , MAPD:1.545165, R_squared:0.997398  
	Validation = MSE:0.119879 , RMSE:0.346235 , MAE:0.269514 , MAPD:1.330260, R_squared:0.997843

2024-03-21 03:57:01,529 Epoch 17/300, Train Loss: 0.188800, Val Loss: 0.111383  
	Train = MSE:0.188834 , RMSE:0.434550 , MAE:0.316816 , MAPD:1.616813, R_squared:0.996731  
	Validation = MSE:0.111383 , RMSE:0.333741 , MAE:0.282347 , MAPD:1.481316, R_squared:0.997996

2024-03-21 03:57:15,998 Epoch 18/300, Train Loss: 0.225291, Val Loss: 0.285347  
	Train = MSE:0.225281 , RMSE:0.474638 , MAE:0.364463 , MAPD:1.834724, R_squared:0.996100  
	Validation = MSE:0.285347 , RMSE:0.534179 , MAE:0.488633 , MAPD:2.651852, R_squared:0.994865

2024-03-21 03:57:29,560 Epoch 19/300, Train Loss: 0.176381, Val Loss: 0.055889  
	Train = MSE:0.176419 , RMSE:0.420022 , MAE:0.320283 , MAPD:1.626726, R_squared:0.996946  
	Validation = MSE:0.055889 , RMSE:0.236408 , MAE:0.159759 , MAPD:0.845554, R_squared:0.998994

2024-03-21 03:57:44,502 Epoch 20/300, Train Loss: 0.334828, Val Loss: 0.156460  
	Train = MSE:0.334606 , RMSE:0.578451 , MAE:0.417581 , MAPD:2.101308, R_squared:0.994208  
	Validation = MSE:0.156460 , RMSE:0.395550 , MAE:0.302447 , MAPD:1.432846, R_squared:0.997185

2024-03-21 03:57:59,607 Epoch 21/300, Train Loss: 0.171340, Val Loss: 0.166754  
