2024-03-21 06:29:45,627 train batches in dataset: 13
2024-03-21 06:29:45,627 val batches in dataset: 2
2024-03-21 06:29:45,627 test batches in dataset: 2
2024-03-21 06:29:45,638 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:29:45,643 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:29:45,646 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:29:45,649 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:29:45,653 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:29:45,658 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:29:45,664 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:29:45,665 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:29:45,665 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:29:45,665 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:29:45,666 Number of trainable parameters: 51425
2024-03-21 06:29:45,666 Number of non-trainable parameters: 0
2024-03-21 06:29:47,579 Epoch 1/300, Train Loss: 500.017724, Val Loss: 448.501404  
	Train = MSE:500.873596 , RMSE:22.380205 , MAE:21.067596 , MAPD:102.589197, R_squared:-7.670207  
	Validation = MSE:445.003601 , RMSE:21.095108 , MAE:19.758629 , MAPD:97.942028, R_squared:-7.007414

2024-03-21 06:29:49,660 Epoch 2/300, Train Loss: 448.768531, Val Loss: 414.726410  
	Train = MSE:447.597290 , RMSE:21.156496 , MAE:19.754421 , MAPD:95.272492, R_squared:-6.747986  
	Validation = MSE:411.340302 , RMSE:20.281527 , MAE:18.866880 , MAPD:92.825298, R_squared:-6.401675

2024-03-21 06:29:50,388 Epoch 3/300, Train Loss: 421.747446, Val Loss: 391.880035  
	Train = MSE:420.674622 , RMSE:20.510353 , MAE:19.055895 , MAPD:91.398055, R_squared:-6.281949  
	Validation = MSE:388.597778 , RMSE:19.712883 , MAE:18.255138 , MAPD:89.384911, R_squared:-5.992445

2024-03-21 06:29:51,083 Epoch 4/300, Train Loss: 397.725283, Val Loss: 369.739227  
	Train = MSE:398.135864 , RMSE:19.953342 , MAE:18.458408 , MAPD:88.114557, R_squared:-5.891799  
	Validation = MSE:366.557892 , RMSE:19.145702 , MAE:17.646223 , MAPD:85.978729, R_squared:-5.595859

2024-03-21 06:29:51,816 Epoch 5/300, Train Loss: 375.470224, Val Loss: 351.797791  
	Train = MSE:377.215698 , RMSE:19.422041 , MAE:17.886330 , MAPD:84.973213, R_squared:-5.529667  
	Validation = MSE:348.709229 , RMSE:18.673758 , MAE:17.134346 , MAPD:83.100558, R_squared:-5.274688

2024-03-21 06:29:52,541 Epoch 6/300, Train Loss: 360.662135, Val Loss: 333.963196  
	Train = MSE:359.395599 , RMSE:18.957731 , MAE:17.382570 , MAPD:82.197540, R_squared:-5.221199  
