2024-03-21 06:01:09,400 train batches in dataset: 13
2024-03-21 06:01:09,401 val batches in dataset: 2
2024-03-21 06:01:09,401 test batches in dataset: 2
2024-03-21 06:01:09,418 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:01:09,425 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:01:09,430 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:01:09,434 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:01:09,437 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:01:09,440 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:01:09,443 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:01:09,443 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:01:09,444 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:01:09,444 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:01:09,445 Number of trainable parameters: 51425
2024-03-21 06:01:09,445 Number of non-trainable parameters: 0
2024-03-21 06:01:11,330 Epoch 1/300, Train Loss: 436.466766, Val Loss: 358.642868  
	Train = MSE:438.391998 , RMSE:20.937813 , MAE:19.503084 , MAPD:93.959272, R_squared:-6.588640  
	Validation = MSE:355.517731 , RMSE:18.855177 , MAE:17.328760 , MAPD:84.181244, R_squared:-5.397202

2024-03-21 06:01:13,619 Epoch 2/300, Train Loss: 342.413659, Val Loss: 285.137589  
	Train = MSE:342.380981 , RMSE:18.503540 , MAE:16.880438 , MAPD:79.425010, R_squared:-4.926673  
	Validation = MSE:282.360840 , RMSE:16.803596 , MAE:15.091003 , MAPD:71.653852, R_squared:-4.080813

2024-03-21 06:01:14,545 Epoch 3/300, Train Loss: 254.870595, Val Loss: 188.081551  
	Train = MSE:255.653137 , RMSE:15.989157 , MAE:14.103345 , MAPD:64.264085, R_squared:-3.425399  
	Validation = MSE:185.914078 , RMSE:13.635032 , MAE:11.527147 , MAPD:51.778366, R_squared:-2.345346

2024-03-21 06:01:15,296 Epoch 4/300, Train Loss: 148.180854, Val Loss: 86.645844  
	Train = MSE:150.120209 , RMSE:12.252356 , MAE:9.875826 , MAPD:41.904190, R_squared:-1.598606  
	Validation = MSE:85.429642 , RMSE:9.242816 , MAE:6.741598 , MAPD:28.056597, R_squared:-0.537224

