2024-03-21 04:15:39,054 train batches in dataset: 800
2024-03-21 04:15:39,054 val batches in dataset: 100
2024-03-21 04:15:39,055 test batches in dataset: 100
2024-03-21 04:15:39,072 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:15:39,078 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:15:39,087 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:15:39,096 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:15:39,103 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:15:39,110 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:15:39,117 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:15:39,118 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:15:39,118 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:15:39,119 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:15:39,119 Number of trainable parameters: 51425
2024-03-21 04:15:39,119 Number of non-trainable parameters: 0
2024-03-21 04:16:41,330 Epoch 1/300, Train Loss: 7.317077, Val Loss: 0.402777  
	Train = MSE:7.319154 , RMSE:2.705394 , MAE:1.268377 , MAPD:6.771376, R_squared:0.873304  
	Validation = MSE:0.402777 , RMSE:0.634647 , MAE:0.488861 , MAPD:2.381994, R_squared:0.992752

2024-03-21 04:17:46,878 Epoch 2/300, Train Loss: 0.336501, Val Loss: 0.124001  
	Train = MSE:0.336547 , RMSE:0.580126 , MAE:0.442638 , MAPD:2.296546, R_squared:0.994174  
	Validation = MSE:0.124001 , RMSE:0.352137 , MAE:0.257202 , MAPD:1.371938, R_squared:0.997769

2024-03-21 04:18:47,521 Epoch 3/300, Train Loss: 0.370002, Val Loss: 0.157450  
	Train = MSE:0.370069 , RMSE:0.608333 , MAE:0.464326 , MAPD:2.361847, R_squared:0.993594  
	Validation = MSE:0.157450 , RMSE:0.396799 , MAE:0.343839 , MAPD:1.960400, R_squared:0.997167

2024-03-21 04:19:50,071 Epoch 4/300, Train Loss: 0.379613, Val Loss: 0.103936  
	Train = MSE:0.379613 , RMSE:0.616127 , MAE:0.453043 , MAPD:2.298235, R_squared:0.993429  
	Validation = MSE:0.103936 , RMSE:0.322390 , MAE:0.230073 , MAPD:1.205068, R_squared:0.998130

2024-03-21 04:20:55,674 Epoch 5/300, Train Loss: 0.382256, Val Loss: 0.159452  
	Train = MSE:0.382364 , RMSE:0.618356 , MAE:0.469669 , MAPD:2.417770, R_squared:0.993381  
	Validation = MSE:0.159452 , RMSE:0.399314 , MAE:0.308665 , MAPD:1.706762, R_squared:0.997131

2024-03-21 04:21:57,275 Epoch 6/300, Train Loss: 0.371473, Val Loss: 0.120720  
	Train = MSE:0.371537 , RMSE:0.609538 , MAE:0.461088 , MAPD:2.364195, R_squared:0.993569  
	Validation = MSE:0.120720 , RMSE:0.347448 , MAE:0.272024 , MAPD:1.507468, R_squared:0.997828

