2024-03-21 03:39:33,883 train batches in dataset: 400
2024-03-21 03:39:33,883 val batches in dataset: 50
2024-03-21 03:39:33,884 test batches in dataset: 50
2024-03-21 03:39:33,900 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:34,092 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,096 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,102 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,108 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,113 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,120 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,319 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,323 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,326 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,337 Number of trainable parameters: 51425
2024-03-21 03:39:34,337 Number of non-trainable parameters: 0
2024-03-21 03:40:11,643 Epoch 1/300, Train Loss: 10.045816, Val Loss: 1.943541  
	Train = MSE:10.048206 , RMSE:3.169891 , MAE:1.741242 , MAPD:9.012427, R_squared:0.826064  
	Validation = MSE:1.943541 , RMSE:1.394109 , MAE:1.170787 , MAPD:5.744871, R_squared:0.965028

2024-03-21 03:40:45,198 Epoch 2/300, Train Loss: 5.711496, Val Loss: 1.915289  
	Train = MSE:5.712904 , RMSE:2.390168 , MAE:1.593275 , MAPD:7.873861, R_squared:0.901109  
	Validation = MSE:1.915288 , RMSE:1.383940 , MAE:1.211238 , MAPD:6.761611, R_squared:0.965536

2024-03-21 03:41:17,388 Epoch 3/300, Train Loss: 0.980112, Val Loss: 0.323559  
	Train = MSE:0.980282 , RMSE:0.990092 , MAE:0.730173 , MAPD:3.690070, R_squared:0.983031  
	Validation = MSE:0.323559 , RMSE:0.568823 , MAE:0.428928 , MAPD:2.243503, R_squared:0.994178

2024-03-21 03:41:47,847 Epoch 4/300, Train Loss: 1.124219, Val Loss: 2.517738  
	Train = MSE:1.123397 , RMSE:1.059904 , MAE:0.780224 , MAPD:3.904438, R_squared:0.980554  
	Validation = MSE:2.517739 , RMSE:1.586738 , MAE:1.507346 , MAPD:8.825586, R_squared:0.954696

