2024-03-21 04:02:03,508 train batches in dataset: 7
2024-03-21 04:02:03,508 val batches in dataset: 1
2024-03-21 04:02:03,508 test batches in dataset: 1
2024-03-21 04:02:03,524 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:02:03,533 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:02:03,544 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:02:03,553 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:02:03,562 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:02:03,573 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:02:03,583 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:02:03,584 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:02:03,584 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:02:03,585 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:02:03,585 Number of trainable parameters: 51425
2024-03-21 04:02:03,585 Number of non-trainable parameters: 0
2024-03-21 04:02:06,319 Epoch 1/300, Train Loss: 228.266039, Val Loss: 91.492424  
	Train = MSE:237.347687 , RMSE:15.406093 , MAE:12.886793 , MAPD:64.349054, R_squared:-3.108528  
	Validation = MSE:91.492424 , RMSE:9.565167 , MAE:8.541125 , MAPD:55.821867, R_squared:-0.646319

2024-03-21 04:02:08,806 Epoch 2/300, Train Loss: 71.075584, Val Loss: 53.060665  
	Train = MSE:68.830437 , RMSE:8.296412 , MAE:6.490220 , MAPD:31.820484, R_squared:-0.191467  
	Validation = MSE:53.060658 , RMSE:7.284275 , MAE:5.328997 , MAPD:23.144841, R_squared:0.045224

2024-03-21 04:02:09,876 Epoch 3/300, Train Loss: 40.028950, Val Loss: 29.248013  
	Train = MSE:40.020462 , RMSE:6.326173 , MAE:5.172848 , MAPD:29.424961, R_squared:0.307239  
	Validation = MSE:29.248013 , RMSE:5.408143 , MAE:4.661965 , MAPD:31.118962, R_squared:0.473710

2024-03-21 04:02:11,062 Epoch 4/300, Train Loss: 22.395251, Val Loss: 13.210506  
	Train = MSE:22.542265 , RMSE:4.747869 , MAE:3.846221 , MAPD:20.767324, R_squared:0.609790  
	Validation = MSE:13.210506 , RMSE:3.634626 , MAE:2.934470 , MAPD:15.194254, R_squared:0.762290

2024-03-21 04:02:12,173 Epoch 5/300, Train Loss: 10.711456, Val Loss: 5.283460  
	Train = MSE:11.076801 , RMSE:3.328183 , MAE:2.715465 , MAPD:16.843539, R_squared:0.808259  
	Validation = MSE:5.283460 , RMSE:2.298578 , MAE:1.842375 , MAPD:11.726414, R_squared:0.904929

2024-03-21 04:02:12,875 Epoch 6/300, Train Loss: 5.616579, Val Loss: 4.124963  
	Train = MSE:5.833290 , RMSE:2.415220 , MAE:1.987694 , MAPD:10.847698, R_squared:0.899025  
	Validation = MSE:4.124963 , RMSE:2.031001 , MAE:1.577700 , MAPD:9.336094, R_squared:0.925775

2024-03-21 04:02:13,559 Epoch 7/300, Train Loss: 4.268104, Val Loss: 3.789691  
	Train = MSE:4.337461 , RMSE:2.082657 , MAE:1.597037 , MAPD:9.056583, R_squared:0.924918  
	Validation = MSE:3.789691 , RMSE:1.946713 , MAE:1.629371 , MAPD:8.682106, R_squared:0.931808

2024-03-21 04:02:14,367 Epoch 8/300, Train Loss: 3.381941, Val Loss: 3.058769  
	Train = MSE:3.443458 , RMSE:1.855656 , MAE:1.523322 , MAPD:8.175811, R_squared:0.940393  
	Validation = MSE:3.058769 , RMSE:1.748934 , MAE:1.382272 , MAPD:7.688486, R_squared:0.944960

2024-03-21 04:02:15,360 Epoch 9/300, Train Loss: 2.923718, Val Loss: 2.580396  
	Train = MSE:2.933633 , RMSE:1.712785 , MAE:1.397707 , MAPD:7.699626, R_squared:0.949218  
	Validation = MSE:2.580396 , RMSE:1.606361 , MAE:1.324961 , MAPD:7.564327, R_squared:0.953568

2024-03-21 04:02:16,332 Epoch 10/300, Train Loss: 2.528995, Val Loss: 2.338208  
	Train = MSE:2.531579 , RMSE:1.591094 , MAE:1.305005 , MAPD:7.533712, R_squared:0.956178  
	Validation = MSE:2.338209 , RMSE:1.529120 , MAE:1.254891 , MAPD:7.441390, R_squared:0.957926

2024-03-21 04:02:17,372 Epoch 11/300, Train Loss: 2.299247, Val Loss: 2.133538  
	Train = MSE:2.317791 , RMSE:1.522429 , MAE:1.252402 , MAPD:7.347121, R_squared:0.959879  
	Validation = MSE:2.133538 , RMSE:1.460664 , MAE:1.197713 , MAPD:7.182499, R_squared:0.961609

2024-03-21 04:02:19,604 Epoch 12/300, Train Loss: 2.108535, Val Loss: 1.920329  
	Train = MSE:2.124961 , RMSE:1.457724 , MAE:1.199154 , MAPD:7.048722, R_squared:0.963217  
	Validation = MSE:1.920329 , RMSE:1.385759 , MAE:1.149370 , MAPD:6.732787, R_squared:0.965446

2024-03-21 04:02:20,315 Epoch 13/300, Train Loss: 1.957486, Val Loss: 1.718791  
	Train = MSE:1.944637 , RMSE:1.394503 , MAE:1.154496 , MAPD:6.650245, R_squared:0.966338  
	Validation = MSE:1.718791 , RMSE:1.311027 , MAE:1.095286 , MAPD:6.292227, R_squared:0.969072

2024-03-21 04:02:21,033 Epoch 14/300, Train Loss: 1.778439, Val Loss: 1.585061  
	Train = MSE:1.772157 , RMSE:1.331224 , MAE:1.103607 , MAPD:6.253138, R_squared:0.969324  
	Validation = MSE:1.585061 , RMSE:1.258992 , MAE:1.056023 , MAPD:5.953819, R_squared:0.971478

2024-03-21 04:02:21,768 Epoch 15/300, Train Loss: 1.601492, Val Loss: 1.435442  
	Train = MSE:1.612157 , RMSE:1.269708 , MAE:1.055619 , MAPD:5.924985, R_squared:0.972093  
	Validation = MSE:1.435442 , RMSE:1.198099 , MAE:0.965095 , MAPD:5.730428, R_squared:0.974171

2024-03-21 04:02:22,470 Epoch 16/300, Train Loss: 1.511273, Val Loss: 1.262481  
	Train = MSE:1.506130 , RMSE:1.227245 , MAE:1.003542 , MAPD:5.720654, R_squared:0.973929  
	Validation = MSE:1.262481 , RMSE:1.123602 , MAE:0.915528 , MAPD:5.430712, R_squared:0.977283

2024-03-21 04:02:23,493 Epoch 17/300, Train Loss: 1.407095, Val Loss: 1.173658  
	Train = MSE:1.344954 , RMSE:1.159722 , MAE:0.945931 , MAPD:5.391130, R_squared:0.976719  
	Validation = MSE:1.173658 , RMSE:1.083355 , MAE:0.894055 , MAPD:5.039237, R_squared:0.978881

2024-03-21 04:02:24,342 Epoch 18/300, Train Loss: 1.230891, Val Loss: 1.157557  
	Train = MSE:1.249331 , RMSE:1.117735 , MAE:0.911902 , MAPD:5.101384, R_squared:0.978374  
	Validation = MSE:1.157557 , RMSE:1.075898 , MAE:0.885432 , MAPD:4.856370, R_squared:0.979171

2024-03-21 04:02:25,323 Epoch 19/300, Train Loss: 1.095895, Val Loss: 0.966176  
	Train = MSE:1.102064 , RMSE:1.049792 , MAE:0.854522 , MAPD:4.761508, R_squared:0.980923  
	Validation = MSE:0.966176 , RMSE:0.982943 , MAE:0.800558 , MAPD:4.440507, R_squared:0.982615

2024-03-21 04:02:26,327 Epoch 20/300, Train Loss: 0.942928, Val Loss: 0.823517  
	Train = MSE:0.947781 , RMSE:0.973541 , MAE:0.786059 , MAPD:4.417049, R_squared:0.983594  
	Validation = MSE:0.823517 , RMSE:0.907479 , MAE:0.732454 , MAPD:4.145175, R_squared:0.985182

2024-03-21 04:02:27,021 Epoch 21/300, Train Loss: 0.805452, Val Loss: 0.695817  
	Train = MSE:0.814522 , RMSE:0.902509 , MAE:0.722346 , MAPD:4.038848, R_squared:0.985900  
	Validation = MSE:0.695817 , RMSE:0.834156 , MAE:0.670542 , MAPD:3.742259, R_squared:0.987479

2024-03-21 04:02:29,636 Epoch 22/300, Train Loss: 0.681854, Val Loss: 0.672882  
	Train = MSE:0.690473 , RMSE:0.830947 , MAE:0.657471 , MAPD:3.603749, R_squared:0.988048  
	Validation = MSE:0.672882 , RMSE:0.820294 , MAE:0.648118 , MAPD:3.437078, R_squared:0.987892

2024-03-21 04:02:30,461 Epoch 23/300, Train Loss: 0.623192, Val Loss: 0.558765  
	Train = MSE:0.611869 , RMSE:0.782221 , MAE:0.619271 , MAPD:3.342717, R_squared:0.989408  
	Validation = MSE:0.558765 , RMSE:0.747506 , MAE:0.591170 , MAPD:3.306201, R_squared:0.989946

2024-03-21 04:02:31,193 Epoch 24/300, Train Loss: 0.515177, Val Loss: 0.458898  
	Train = MSE:0.521468 , RMSE:0.722127 , MAE:0.560481 , MAPD:3.015306, R_squared:0.990973  
	Validation = MSE:0.458898 , RMSE:0.677420 , MAE:0.520875 , MAPD:2.769373, R_squared:0.991743

2024-03-21 04:02:31,905 Epoch 25/300, Train Loss: 0.385891, Val Loss: 0.355244  
	Train = MSE:0.392453 , RMSE:0.626461 , MAE:0.484496 , MAPD:2.622166, R_squared:0.993207  
	Validation = MSE:0.355244 , RMSE:0.596023 , MAE:0.453181 , MAPD:2.454433, R_squared:0.993608

2024-03-21 04:02:32,620 Epoch 26/300, Train Loss: 0.305240, Val Loss: 0.299080  
	Train = MSE:0.307566 , RMSE:0.554587 , MAE:0.422183 , MAPD:2.285356, R_squared:0.994676  
	Validation = MSE:0.299080 , RMSE:0.546882 , MAE:0.413843 , MAPD:2.292979, R_squared:0.994618

2024-03-21 04:02:33,342 Epoch 27/300, Train Loss: 0.264878, Val Loss: 0.332356  
	Train = MSE:0.274201 , RMSE:0.523642 , MAE:0.393661 , MAPD:2.108848, R_squared:0.995254  
	Validation = MSE:0.332356 , RMSE:0.576503 , MAE:0.425945 , MAPD:2.272960, R_squared:0.994020

2024-03-21 04:02:34,052 Epoch 28/300, Train Loss: 0.256758, Val Loss: 0.275685  
	Train = MSE:0.254427 , RMSE:0.504407 , MAE:0.375945 , MAPD:2.011235, R_squared:0.995596  
	Validation = MSE:0.275685 , RMSE:0.525057 , MAE:0.383020 , MAPD:2.082881, R_squared:0.995039

2024-03-21 04:02:34,883 Epoch 29/300, Train Loss: 0.210370, Val Loss: 0.224708  
	Train = MSE:0.218314 , RMSE:0.467241 , MAE:0.340249 , MAPD:1.826636, R_squared:0.996221  
	Validation = MSE:0.224708 , RMSE:0.474033 , MAE:0.356251 , MAPD:2.002605, R_squared:0.995957

2024-03-21 04:02:35,912 Epoch 30/300, Train Loss: 0.192519, Val Loss: 0.265804  
	Train = MSE:0.198350 , RMSE:0.445365 , MAE:0.330006 , MAPD:1.791487, R_squared:0.996567  
	Validation = MSE:0.265804 , RMSE:0.515561 , MAE:0.379854 , MAPD:2.033598, R_squared:0.995217

2024-03-21 04:02:36,768 Epoch 31/300, Train Loss: 0.207693, Val Loss: 0.264958  
	Train = MSE:0.205382 , RMSE:0.453191 , MAE:0.337377 , MAPD:1.809776, R_squared:0.996445  
	Validation = MSE:0.264958 , RMSE:0.514741 , MAE:0.379388 , MAPD:2.028197, R_squared:0.995232

2024-03-21 04:02:39,644 Epoch 32/300, Train Loss: 0.209998, Val Loss: 0.204910  
	Train = MSE:0.194491 , RMSE:0.441012 , MAE:0.325168 , MAPD:1.730939, R_squared:0.996633  
	Validation = MSE:0.204910 , RMSE:0.452670 , MAE:0.331618 , MAPD:1.814500, R_squared:0.996313

2024-03-21 04:02:40,375 Epoch 33/300, Train Loss: 0.178038, Val Loss: 0.184723  
	Train = MSE:0.180848 , RMSE:0.425263 , MAE:0.314355 , MAPD:1.684826, R_squared:0.996869  
	Validation = MSE:0.184723 , RMSE:0.429795 , MAE:0.322794 , MAPD:1.810608, R_squared:0.996676

2024-03-21 04:02:41,106 Epoch 34/300, Train Loss: 0.157493, Val Loss: 0.208376  
	Train = MSE:0.165230 , RMSE:0.406485 , MAE:0.299969 , MAPD:1.620429, R_squared:0.997140  
	Validation = MSE:0.208376 , RMSE:0.456482 , MAE:0.336491 , MAPD:1.810958, R_squared:0.996250

2024-03-21 04:02:41,832 Epoch 35/300, Train Loss: 0.164063, Val Loss: 0.171795  
	Train = MSE:0.165875 , RMSE:0.407278 , MAE:0.306492 , MAPD:1.643031, R_squared:0.997129  
