2024-03-21 04:01:29,876 train batches in dataset: 25
2024-03-21 04:01:29,876 val batches in dataset: 4
2024-03-21 04:01:29,876 test batches in dataset: 4
2024-03-21 04:01:29,892 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:01:29,896 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:01:29,905 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:01:29,911 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:01:29,919 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:01:29,926 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:01:29,933 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:01:29,934 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:01:29,934 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:01:29,935 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:01:29,935 Number of trainable parameters: 51425
2024-03-21 04:01:29,935 Number of non-trainable parameters: 0
2024-03-21 04:01:32,938 Epoch 1/300, Train Loss: 95.804753, Val Loss: 21.436212  
	Train = MSE:95.827164 , RMSE:9.789135 , MAE:7.307311 , MAPD:38.174576, R_squared:-0.658785  
	Validation = MSE:20.531555 , RMSE:4.531176 , MAE:3.555522 , MAPD:16.779413, R_squared:0.630554

2024-03-21 04:01:36,142 Epoch 2/300, Train Loss: 7.477689, Val Loss: 3.676902  
	Train = MSE:7.478424 , RMSE:2.734671 , MAE:2.142736 , MAPD:11.960919, R_squared:0.870547  
	Validation = MSE:3.603187 , RMSE:1.898206 , MAE:1.600953 , MAPD:8.463745, R_squared:0.935164

2024-03-21 04:01:37,974 Epoch 3/300, Train Loss: 2.821712, Val Loss: 2.348829  
	Train = MSE:2.821855 , RMSE:1.679838 , MAE:1.352594 , MAPD:7.643128, R_squared:0.951153  
	Validation = MSE:2.210448 , RMSE:1.486758 , MAE:1.180508 , MAPD:7.268634, R_squared:0.960225

2024-03-21 04:01:39,900 Epoch 4/300, Train Loss: 1.905839, Val Loss: 1.565978  
	Train = MSE:1.905929 , RMSE:1.380554 , MAE:1.134677 , MAPD:6.530675, R_squared:0.967008  
	Validation = MSE:1.504248 , RMSE:1.226478 , MAE:1.003497 , MAPD:5.963092, R_squared:0.972932

