2024-03-21 03:46:59,915 train batches in dataset: 7
2024-03-21 03:46:59,915 val batches in dataset: 1
2024-03-21 03:46:59,915 test batches in dataset: 1
2024-03-21 03:46:59,931 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:46:59,935 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:46:59,939 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:46:59,945 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:46:59,952 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:46:59,957 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:46:59,964 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:46:59,965 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:46:59,965 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:46:59,965 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:46:59,965 Number of trainable parameters: 51425
2024-03-21 03:46:59,966 Number of non-trainable parameters: 0
2024-03-21 03:47:02,766 Epoch 1/300, Train Loss: 220.469885, Val Loss: 185.164154  
	Train = MSE:231.955490 , RMSE:15.230085 , MAE:12.480405 , MAPD:65.430187, R_squared:-3.015189  
	Validation = MSE:185.164154 , RMSE:13.607504 , MAE:12.011045 , MAPD:55.933552, R_squared:-2.331852

2024-03-21 03:47:05,608 Epoch 2/300, Train Loss: 124.450169, Val Loss: 103.032997  
	Train = MSE:131.821289 , RMSE:11.481345 , MAE:9.450710 , MAPD:43.428107, R_squared:-1.281849  
	Validation = MSE:103.032990 , RMSE:10.150517 , MAE:9.960782 , MAPD:58.371213, R_squared:-0.853980

2024-03-21 03:47:07,108 Epoch 3/300, Train Loss: 45.012031, Val Loss: 8.398046  
	Train = MSE:46.377872 , RMSE:6.810130 , MAE:5.776338 , MAPD:29.825420, R_squared:0.197191  
	Validation = MSE:8.398046 , RMSE:2.897938 , MAE:2.389737 , MAPD:12.186847, R_squared:0.848885

2024-03-21 03:47:08,632 Epoch 4/300, Train Loss: 14.468009, Val Loss: 18.435724  
	Train = MSE:14.754722 , RMSE:3.841187 , MAE:3.067329 , MAPD:16.934186, R_squared:0.744593  
	Validation = MSE:18.435724 , RMSE:4.293684 , MAE:3.735993 , MAPD:17.974313, R_squared:0.668267

2024-03-21 03:47:10,364 Epoch 5/300, Train Loss: 11.711314, Val Loss: 7.447875  
	Train = MSE:11.954568 , RMSE:3.457538 , MAE:2.785646 , MAPD:13.906647, R_squared:0.793064  
	Validation = MSE:7.447875 , RMSE:2.729080 , MAE:1.980145 , MAPD:11.330213, R_squared:0.865983

2024-03-21 03:47:12,288 Epoch 6/300, Train Loss: 5.760858, Val Loss: 3.623801  
	Train = MSE:6.057440 , RMSE:2.461187 , MAE:1.991455 , MAPD:10.365230, R_squared:0.895145  
	Validation = MSE:3.623801 , RMSE:1.903628 , MAE:1.473678 , MAPD:8.937944, R_squared:0.934793

2024-03-21 03:47:13,684 Epoch 7/300, Train Loss: 4.279594, Val Loss: 3.746874  
	Train = MSE:4.274352 , RMSE:2.067451 , MAE:1.618266 , MAPD:9.331242, R_squared:0.926010  
	Validation = MSE:3.746874 , RMSE:1.935684 , MAE:1.632904 , MAPD:8.786461, R_squared:0.932579

2024-03-21 03:47:15,142 Epoch 8/300, Train Loss: 2.969048, Val Loss: 2.500214  
	Train = MSE:3.078134 , RMSE:1.754461 , MAE:1.399683 , MAPD:8.414516, R_squared:0.946717  
	Validation = MSE:2.500214 , RMSE:1.581206 , MAE:1.321565 , MAPD:7.698478, R_squared:0.955011

2024-03-21 03:47:16,579 Epoch 9/300, Train Loss: 2.443049, Val Loss: 1.941142  
	Train = MSE:2.416481 , RMSE:1.554504 , MAE:1.274752 , MAPD:7.531007, R_squared:0.958170  
	Validation = MSE:1.941142 , RMSE:1.393249 , MAE:1.148938 , MAPD:7.003018, R_squared:0.965071

2024-03-21 03:47:18,111 Epoch 10/300, Train Loss: 2.055294, Val Loss: 1.846655  
	Train = MSE:2.064498 , RMSE:1.436836 , MAE:1.192297 , MAPD:6.897551, R_squared:0.964263  
	Validation = MSE:1.846655 , RMSE:1.358917 , MAE:1.100537 , MAPD:6.647160, R_squared:0.966771

2024-03-21 03:47:19,786 Epoch 11/300, Train Loss: 1.929437, Val Loss: 1.616336  
	Train = MSE:1.953015 , RMSE:1.397503 , MAE:1.154816 , MAPD:6.586145, R_squared:0.966193  
	Validation = MSE:1.616336 , RMSE:1.271352 , MAE:1.046054 , MAPD:6.231312, R_squared:0.970916

2024-03-21 03:47:22,818 Epoch 12/300, Train Loss: 1.729502, Val Loss: 1.467932  
	Train = MSE:1.741912 , RMSE:1.319815 , MAE:1.086086 , MAPD:6.261792, R_squared:0.969847  
	Validation = MSE:1.467932 , RMSE:1.211583 , MAE:1.006629 , MAPD:6.019170, R_squared:0.973586

2024-03-21 03:47:24,860 Epoch 13/300, Train Loss: 1.605192, Val Loss: 1.399796  
	Train = MSE:1.589652 , RMSE:1.260814 , MAE:1.031077 , MAPD:6.056004, R_squared:0.972483  
	Validation = MSE:1.399796 , RMSE:1.183130 , MAE:0.991314 , MAPD:5.863305, R_squared:0.974812

2024-03-21 03:47:26,421 Epoch 14/300, Train Loss: 1.501390, Val Loss: 1.384320  
	Train = MSE:1.499908 , RMSE:1.224707 , MAE:0.995391 , MAPD:5.856603, R_squared:0.974036  
	Validation = MSE:1.384319 , RMSE:1.176571 , MAE:0.992374 , MAPD:5.665177, R_squared:0.975090

2024-03-21 03:47:27,838 Epoch 15/300, Train Loss: 1.382517, Val Loss: 1.174199  
	Train = MSE:1.395152 , RMSE:1.181165 , MAE:0.966114 , MAPD:5.584601, R_squared:0.975850  
	Validation = MSE:1.174199 , RMSE:1.083604 , MAE:0.903960 , MAPD:5.298877, R_squared:0.978871

2024-03-21 03:47:29,226 Epoch 16/300, Train Loss: 1.269496, Val Loss: 1.115743  
	Train = MSE:1.267312 , RMSE:1.125750 , MAE:0.919356 , MAPD:5.325238, R_squared:0.978063  
	Validation = MSE:1.115743 , RMSE:1.056288 , MAE:0.886026 , MAPD:5.120596, R_squared:0.979923

2024-03-21 03:47:30,977 Epoch 17/300, Train Loss: 1.214548, Val Loss: 1.001262  
	Train = MSE:1.166898 , RMSE:1.080230 , MAE:0.883606 , MAPD:5.100902, R_squared:0.979801  
	Validation = MSE:1.001262 , RMSE:1.000631 , MAE:0.829346 , MAPD:4.833270, R_squared:0.981983

2024-03-21 03:47:32,850 Epoch 18/300, Train Loss: 1.081971, Val Loss: 0.911952  
	Train = MSE:1.077895 , RMSE:1.038217 , MAE:0.850675 , MAPD:4.884400, R_squared:0.981341  
	Validation = MSE:0.911952 , RMSE:0.954962 , MAE:0.783352 , MAPD:4.607908, R_squared:0.983590

2024-03-21 03:47:34,437 Epoch 19/300, Train Loss: 0.984268, Val Loss: 0.827314  
	Train = MSE:0.968742 , RMSE:0.984247 , MAE:0.802545 , MAPD:4.613404, R_squared:0.983231  
	Validation = MSE:0.827314 , RMSE:0.909568 , MAE:0.751313 , MAPD:4.345246, R_squared:0.985113

2024-03-21 03:47:36,342 Epoch 20/300, Train Loss: 0.872596, Val Loss: 0.755316  
	Train = MSE:0.871190 , RMSE:0.933375 , MAE:0.756244 , MAPD:4.381839, R_squared:0.984920  
	Validation = MSE:0.755316 , RMSE:0.869089 , MAE:0.716490 , MAPD:4.124790, R_squared:0.986409

2024-03-21 03:47:38,305 Epoch 21/300, Train Loss: 0.728148, Val Loss: 0.632918  
	Train = MSE:0.742916 , RMSE:0.861925 , MAE:0.690075 , MAPD:4.042713, R_squared:0.987140  
	Validation = MSE:0.632918 , RMSE:0.795561 , MAE:0.652969 , MAPD:3.731642, R_squared:0.988611

2024-03-21 03:47:41,470 Epoch 22/300, Train Loss: 0.637644, Val Loss: 0.678924  
	Train = MSE:0.639416 , RMSE:0.799635 , MAE:0.636862 , MAPD:3.676532, R_squared:0.988932  
	Validation = MSE:0.678924 , RMSE:0.823969 , MAE:0.685923 , MAPD:3.658934, R_squared:0.987783

2024-03-21 03:47:43,236 Epoch 23/300, Train Loss: 0.577431, Val Loss: 0.456107  
	Train = MSE:0.577475 , RMSE:0.759918 , MAE:0.607194 , MAPD:3.422122, R_squared:0.990004  
	Validation = MSE:0.456107 , RMSE:0.675357 , MAE:0.549345 , MAPD:3.097475, R_squared:0.991793

2024-03-21 03:47:45,169 Epoch 24/300, Train Loss: 0.440282, Val Loss: 0.382243  
	Train = MSE:0.445596 , RMSE:0.667530 , MAE:0.524319 , MAPD:3.024603, R_squared:0.992287  
	Validation = MSE:0.382243 , RMSE:0.618258 , MAE:0.481431 , MAPD:2.819604, R_squared:0.993122

2024-03-21 03:47:46,596 Epoch 25/300, Train Loss: 0.372828, Val Loss: 0.302467  
	Train = MSE:0.379750 , RMSE:0.616239 , MAE:0.477310 , MAPD:2.743302, R_squared:0.993426  
	Validation = MSE:0.302467 , RMSE:0.549970 , MAE:0.433005 , MAPD:2.462175, R_squared:0.994557

2024-03-21 03:47:48,218 Epoch 26/300, Train Loss: 0.295033, Val Loss: 0.282056  
	Train = MSE:0.299761 , RMSE:0.547504 , MAE:0.420397 , MAPD:2.405349, R_squared:0.994811  
	Validation = MSE:0.282056 , RMSE:0.531089 , MAE:0.420267 , MAPD:2.334706, R_squared:0.994925

2024-03-21 03:47:50,011 Epoch 27/300, Train Loss: 0.252078, Val Loss: 0.249329  
	Train = MSE:0.257055 , RMSE:0.507006 , MAE:0.386012 , MAPD:2.192224, R_squared:0.995550  
	Validation = MSE:0.249329 , RMSE:0.499329 , MAE:0.388266 , MAPD:2.173087, R_squared:0.995514

2024-03-21 03:47:51,769 Epoch 28/300, Train Loss: 0.233203, Val Loss: 0.228854  
	Train = MSE:0.231122 , RMSE:0.480751 , MAE:0.361117 , MAPD:2.061196, R_squared:0.995999  
	Validation = MSE:0.228854 , RMSE:0.478387 , MAE:0.367990 , MAPD:2.060134, R_squared:0.995882

2024-03-21 03:47:53,218 Epoch 29/300, Train Loss: 0.215776, Val Loss: 0.218870  
	Train = MSE:0.215910 , RMSE:0.464661 , MAE:0.347869 , MAPD:1.957172, R_squared:0.996263  
	Validation = MSE:0.218870 , RMSE:0.467836 , MAE:0.355791 , MAPD:1.987352, R_squared:0.996062

2024-03-21 03:47:54,857 Epoch 30/300, Train Loss: 0.203008, Val Loss: 0.218847  
	Train = MSE:0.207300 , RMSE:0.455302 , MAE:0.338421 , MAPD:1.905189, R_squared:0.996412  
	Validation = MSE:0.218847 , RMSE:0.467811 , MAE:0.355094 , MAPD:1.977480, R_squared:0.996062

2024-03-21 03:47:56,902 Epoch 31/300, Train Loss: 0.201550, Val Loss: 0.191143  
	Train = MSE:0.196208 , RMSE:0.442953 , MAE:0.331408 , MAPD:1.864875, R_squared:0.996604  
	Validation = MSE:0.191143 , RMSE:0.437199 , MAE:0.327736 , MAPD:1.865788, R_squared:0.996561

2024-03-21 03:47:59,647 Epoch 32/300, Train Loss: 0.187987, Val Loss: 0.216744  
	Train = MSE:0.181738 , RMSE:0.426308 , MAE:0.317929 , MAPD:1.797711, R_squared:0.996854  
	Validation = MSE:0.216744 , RMSE:0.465558 , MAE:0.354096 , MAPD:1.944595, R_squared:0.996100

2024-03-21 03:48:01,060 Epoch 33/300, Train Loss: 0.182439, Val Loss: 0.178017  
	Train = MSE:0.184176 , RMSE:0.429157 , MAE:0.321378 , MAPD:1.804180, R_squared:0.996812  
	Validation = MSE:0.178017 , RMSE:0.421920 , MAE:0.317687 , MAPD:1.806268, R_squared:0.996797

2024-03-21 03:48:02,712 Epoch 34/300, Train Loss: 0.166083, Val Loss: 0.207709  
	Train = MSE:0.171411 , RMSE:0.414018 , MAE:0.308856 , MAPD:1.749220, R_squared:0.997033  
	Validation = MSE:0.207709 , RMSE:0.455751 , MAE:0.348112 , MAPD:1.904701, R_squared:0.996262

2024-03-21 03:48:04,521 Epoch 35/300, Train Loss: 0.179498, Val Loss: 0.163506  
	Train = MSE:0.179430 , RMSE:0.423592 , MAE:0.322221 , MAPD:1.776582, R_squared:0.996894  
	Validation = MSE:0.163506 , RMSE:0.404359 , MAE:0.304649 , MAPD:1.749776, R_squared:0.997058

2024-03-21 03:48:06,445 Epoch 36/300, Train Loss: 0.164809, Val Loss: 0.169377  
	Train = MSE:0.166992 , RMSE:0.408647 , MAE:0.307380 , MAPD:1.727772, R_squared:0.997109  
	Validation = MSE:0.169377 , RMSE:0.411555 , MAE:0.311465 , MAPD:1.751682, R_squared:0.996952

2024-03-21 03:48:08,236 Epoch 37/300, Train Loss: 0.164838, Val Loss: 0.161828  
	Train = MSE:0.156059 , RMSE:0.395043 , MAE:0.296906 , MAPD:1.672468, R_squared:0.997299  
	Validation = MSE:0.161828 , RMSE:0.402279 , MAE:0.299720 , MAPD:1.700485, R_squared:0.997088

2024-03-21 03:48:09,661 Epoch 38/300, Train Loss: 0.142327, Val Loss: 0.150435  
	Train = MSE:0.145907 , RMSE:0.381978 , MAE:0.284379 , MAPD:1.623389, R_squared:0.997474  
	Validation = MSE:0.150435 , RMSE:0.387859 , MAE:0.290524 , MAPD:1.657989, R_squared:0.997293

2024-03-21 03:48:13,004 Epoch 39/300, Train Loss: 0.139630, Val Loss: 0.147316  
	Train = MSE:0.143357 , RMSE:0.378626 , MAE:0.280954 , MAPD:1.602767, R_squared:0.997518  
	Validation = MSE:0.147316 , RMSE:0.383817 , MAE:0.284786 , MAPD:1.631100, R_squared:0.997349

2024-03-21 03:48:14,832 Epoch 40/300, Train Loss: 0.136578, Val Loss: 0.140272  
	Train = MSE:0.136056 , RMSE:0.368858 , MAE:0.271746 , MAPD:1.552477, R_squared:0.997645  
	Validation = MSE:0.140272 , RMSE:0.374529 , MAE:0.277864 , MAPD:1.601830, R_squared:0.997476

2024-03-21 03:48:17,414 Epoch 41/300, Train Loss: 0.134591, Val Loss: 0.149581  
	Train = MSE:0.133469 , RMSE:0.365334 , MAE:0.270834 , MAPD:1.544753, R_squared:0.997690  
	Validation = MSE:0.149581 , RMSE:0.386757 , MAE:0.286056 , MAPD:1.617450, R_squared:0.997308

2024-03-21 03:48:20,475 Epoch 42/300, Train Loss: 0.131885, Val Loss: 0.145714  
	Train = MSE:0.131244 , RMSE:0.362276 , MAE:0.268786 , MAPD:1.531555, R_squared:0.997728  
	Validation = MSE:0.145714 , RMSE:0.381724 , MAE:0.282384 , MAPD:1.598291, R_squared:0.997378

2024-03-21 03:48:22,207 Epoch 43/300, Train Loss: 0.128269, Val Loss: 0.147093  
	Train = MSE:0.128677 , RMSE:0.358716 , MAE:0.265503 , MAPD:1.503737, R_squared:0.997773  
