2024-03-21 03:39:34,323 train batches in dataset: 400
2024-03-21 03:39:34,323 val batches in dataset: 50
2024-03-21 03:39:34,323 test batches in dataset: 50
2024-03-21 03:39:34,338 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:34,354 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,357 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,373 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,570 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,572 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,574 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,576 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,579 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,581 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,587 Number of trainable parameters: 51425
2024-03-21 03:39:34,587 Number of non-trainable parameters: 0
2024-03-21 03:40:43,486 Epoch 1/300, Train Loss: 78.857921, Val Loss: 0.944987  
	Train = MSE:78.881775 , RMSE:8.881541 , MAE:2.531923 , MAPD:12.793051, R_squared:-0.365457  
	Validation = MSE:0.944987 , RMSE:0.972105 , MAE:0.771431 , MAPD:4.153391, R_squared:0.982996

2024-03-21 03:41:46,230 Epoch 2/300, Train Loss: 2.234245, Val Loss: 0.889677  
	Train = MSE:2.234754 , RMSE:1.494909 , MAE:1.067751 , MAPD:5.312647, R_squared:0.961316  
	Validation = MSE:0.889677 , RMSE:0.943227 , MAE:0.707625 , MAPD:3.307428, R_squared:0.983991

2024-03-21 03:42:52,225 Epoch 3/300, Train Loss: 0.930164, Val Loss: 1.606255  
	Train = MSE:0.930367 , RMSE:0.964555 , MAE:0.712448 , MAPD:3.600029, R_squared:0.983895  
	Validation = MSE:1.606255 , RMSE:1.267381 , MAE:1.023574 , MAPD:4.687267, R_squared:0.971097

2024-03-21 03:43:53,429 Epoch 4/300, Train Loss: 1.097813, Val Loss: 0.229714  
	Train = MSE:1.097783 , RMSE:1.047751 , MAE:0.723826 , MAPD:3.643663, R_squared:0.980997  
	Validation = MSE:0.229714 , RMSE:0.479284 , MAE:0.372767 , MAPD:2.193162, R_squared:0.995867

2024-03-21 03:44:57,073 Epoch 5/300, Train Loss: 1.282637, Val Loss: 1.574035  
	Train = MSE:1.282890 , RMSE:1.132647 , MAE:0.821282 , MAPD:4.092692, R_squared:0.977793  
	Validation = MSE:1.574035 , RMSE:1.254606 , MAE:1.027693 , MAPD:4.773354, R_squared:0.971677

2024-03-21 03:46:01,335 Epoch 6/300, Train Loss: 2.172300, Val Loss: 2.322425  
	Train = MSE:2.172040 , RMSE:1.473784 , MAE:1.067497 , MAPD:5.274406, R_squared:0.962402  
	Validation = MSE:2.322426 , RMSE:1.523951 , MAE:1.367165 , MAPD:6.761544, R_squared:0.958210

2024-03-21 03:47:07,625 Epoch 7/300, Train Loss: 1.127577, Val Loss: 0.392666  
	Train = MSE:1.125609 , RMSE:1.060947 , MAE:0.780874 , MAPD:3.922687, R_squared:0.980516  
	Validation = MSE:0.392666 , RMSE:0.626631 , MAE:0.483847 , MAPD:2.959744, R_squared:0.992934

2024-03-21 03:48:20,734 Epoch 8/300, Train Loss: 1.884109, Val Loss: 0.406446  
	Train = MSE:1.884607 , RMSE:1.372810 , MAE:0.974616 , MAPD:4.855531, R_squared:0.967377  
	Validation = MSE:0.406446 , RMSE:0.637531 , MAE:0.467673 , MAPD:2.642706, R_squared:0.992686

2024-03-21 03:49:29,522 Epoch 9/300, Train Loss: 0.980752, Val Loss: 7.340267  
	Train = MSE:0.980051 , RMSE:0.989975 , MAE:0.700444 , MAPD:3.533098, R_squared:0.983035  
	Validation = MSE:7.340267 , RMSE:2.709293 , MAE:2.115608 , MAPD:9.537447, R_squared:0.867919

2024-03-21 03:50:36,525 Epoch 10/300, Train Loss: 0.930753, Val Loss: 0.391586  
	Train = MSE:0.930897 , RMSE:0.964830 , MAE:0.694025 , MAPD:3.541197, R_squared:0.983886  
	Validation = MSE:0.391586 , RMSE:0.625768 , MAE:0.491690 , MAPD:2.567944, R_squared:0.992954

2024-03-21 03:51:52,575 Epoch 11/300, Train Loss: 1.228465, Val Loss: 0.587205  
	Train = MSE:1.225210 , RMSE:1.106892 , MAE:0.797865 , MAPD:4.047981, R_squared:0.978791  
	Validation = MSE:0.587205 , RMSE:0.766293 , MAE:0.669666 , MAPD:3.921391, R_squared:0.989434

2024-03-21 03:53:01,171 Epoch 12/300, Train Loss: 46.263229, Val Loss: 55.605560  
	Train = MSE:46.250401 , RMSE:6.800765 , MAE:5.276033 , MAPD:27.909691, R_squared:0.199398  
	Validation = MSE:55.605556 , RMSE:7.456913 , MAE:5.982213 , MAPD:32.157573, R_squared:-0.000569

2024-03-21 03:54:02,916 Epoch 13/300, Train Loss: 59.228791, Val Loss: 56.876860  
	Train = MSE:59.237156 , RMSE:7.696568 , MAE:6.282719 , MAPD:33.671988, R_squared:-0.025405  
	Validation = MSE:56.876862 , RMSE:7.541675 , MAE:6.369518 , MAPD:36.210967, R_squared:-0.023445

2024-03-21 03:55:04,913 Epoch 14/300, Train Loss: 58.427212, Val Loss: 57.043092  
	Train = MSE:58.430477 , RMSE:7.643983 , MAE:6.260926 , MAPD:33.610579, R_squared:-0.011442  
	Validation = MSE:57.043095 , RMSE:7.552688 , MAE:6.394562 , MAPD:36.448755, R_squared:-0.026436

2024-03-21 03:56:08,405 Epoch 15/300, Train Loss: 58.902957, Val Loss: 55.583113  
	Train = MSE:58.912746 , RMSE:7.675464 , MAE:6.269660 , MAPD:33.618997, R_squared:-0.019790  
	Validation = MSE:55.583111 , RMSE:7.455408 , MAE:6.000268 , MAPD:32.380160, R_squared:-0.000165

