2024-03-21 06:34:59,662 train batches in dataset: 1600
2024-03-21 06:34:59,662 val batches in dataset: 200
2024-03-21 06:34:59,662 test batches in dataset: 200
2024-03-21 06:34:59,676 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:34:59,681 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:34:59,687 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:34:59,691 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:34:59,697 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:34:59,702 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:34:59,709 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:34:59,710 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:34:59,710 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:34:59,710 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:34:59,710 Number of trainable parameters: 51425
2024-03-21 06:34:59,711 Number of non-trainable parameters: 0
2024-03-21 06:36:28,415 Epoch 1/300, Train Loss: 116.642122, Val Loss: 32.145894  
	Train = MSE:116.668571 , RMSE:10.801323 , MAE:8.180776 , MAPD:40.388589, R_squared:-1.019553  
	Validation = MSE:32.145893 , RMSE:5.669735 , MAE:4.886516 , MAPD:28.411110, R_squared:0.421565

2024-03-21 06:37:55,896 Epoch 2/300, Train Loss: 15.554317, Val Loss: 3.071918  
	Train = MSE:15.555284 , RMSE:3.944019 , MAE:3.128046 , MAPD:17.864791, R_squared:0.730735  
	Validation = MSE:3.071918 , RMSE:1.752689 , MAE:1.380223 , MAPD:8.367166, R_squared:0.944724

2024-03-21 06:39:18,236 Epoch 3/300, Train Loss: 1.573957, Val Loss: 0.796572  
	Train = MSE:1.574200 , RMSE:1.254671 , MAE:0.981516 , MAPD:5.761672, R_squared:0.972750  
	Validation = MSE:0.796572 , RMSE:0.892509 , MAE:0.714126 , MAPD:3.989854, R_squared:0.985666

2024-03-21 06:40:39,952 Epoch 4/300, Train Loss: 0.618351, Val Loss: 0.405580  
	Train = MSE:0.617972 , RMSE:0.786112 , MAE:0.611587 , MAPD:3.378048, R_squared:0.989303  
	Validation = MSE:0.405579 , RMSE:0.636851 , MAE:0.492063 , MAPD:2.680953, R_squared:0.992702

2024-03-21 06:41:55,200 Epoch 5/300, Train Loss: 0.328118, Val Loss: 0.204305  
	Train = MSE:0.328206 , RMSE:0.572893 , MAE:0.438052 , MAPD:2.375293, R_squared:0.994319  
	Validation = MSE:0.204305 , RMSE:0.452001 , MAE:0.346586 , MAPD:1.910305, R_squared:0.996324

2024-03-21 06:43:06,116 Epoch 6/300, Train Loss: 0.211886, Val Loss: 0.180083  
	Train = MSE:0.211892 , RMSE:0.460317 , MAE:0.349669 , MAPD:1.882309, R_squared:0.996332  
	Validation = MSE:0.180083 , RMSE:0.424362 , MAE:0.335099 , MAPD:1.979631, R_squared:0.996760

2024-03-21 06:44:09,154 Epoch 7/300, Train Loss: 0.163414, Val Loss: 0.129389  
	Train = MSE:0.163448 , RMSE:0.404287 , MAE:0.303295 , MAPD:1.629488, R_squared:0.997171  
	Validation = MSE:0.129389 , RMSE:0.359706 , MAE:0.258532 , MAPD:1.446429, R_squared:0.997672

2024-03-21 06:45:12,096 Epoch 8/300, Train Loss: 0.138783, Val Loss: 0.116621  
	Train = MSE:0.138827 , RMSE:0.372594 , MAE:0.276804 , MAPD:1.498168, R_squared:0.997597  
	Validation = MSE:0.116621 , RMSE:0.341498 , MAE:0.260569 , MAPD:1.428216, R_squared:0.997902

2024-03-21 06:46:14,549 Epoch 9/300, Train Loss: 0.123828, Val Loss: 0.102777  
	Train = MSE:0.123792 , RMSE:0.351841 , MAE:0.261692 , MAPD:1.414800, R_squared:0.997857  
	Validation = MSE:0.102777 , RMSE:0.320588 , MAE:0.230361 , MAPD:1.281645, R_squared:0.998151

2024-03-21 06:47:17,584 Epoch 10/300, Train Loss: 0.108693, Val Loss: 0.161837  
	Train = MSE:0.108666 , RMSE:0.329645 , MAE:0.240859 , MAPD:1.321264, R_squared:0.998119  
	Validation = MSE:0.161837 , RMSE:0.402289 , MAE:0.303928 , MAPD:1.504288, R_squared:0.997088

2024-03-21 06:48:19,668 Epoch 11/300, Train Loss: 0.103027, Val Loss: 0.095234  
	Train = MSE:0.103056 , RMSE:0.321024 , MAE:0.237523 , MAPD:1.287296, R_squared:0.998216  
	Validation = MSE:0.095234 , RMSE:0.308600 , MAE:0.237384 , MAPD:1.381930, R_squared:0.998286

2024-03-21 06:49:27,287 Epoch 12/300, Train Loss: 0.097443, Val Loss: 0.092319  
	Train = MSE:0.097471 , RMSE:0.312203 , MAE:0.228005 , MAPD:1.235568, R_squared:0.998313  
	Validation = MSE:0.092319 , RMSE:0.303840 , MAE:0.210127 , MAPD:1.211666, R_squared:0.998339

2024-03-21 06:50:31,784 Epoch 13/300, Train Loss: 0.095066, Val Loss: 0.095241  
	Train = MSE:0.095082 , RMSE:0.308354 , MAE:0.227026 , MAPD:1.232875, R_squared:0.998354  
	Validation = MSE:0.095241 , RMSE:0.308612 , MAE:0.220810 , MAPD:1.208471, R_squared:0.998286

2024-03-21 06:51:34,333 Epoch 14/300, Train Loss: 0.086772, Val Loss: 0.087476  
	Train = MSE:0.086797 , RMSE:0.294613 , MAE:0.212895 , MAPD:1.153158, R_squared:0.998498  
	Validation = MSE:0.087476 , RMSE:0.295764 , MAE:0.203069 , MAPD:1.132787, R_squared:0.998426

2024-03-21 06:52:38,408 Epoch 15/300, Train Loss: 0.083916, Val Loss: 0.081123  
	Train = MSE:0.083925 , RMSE:0.289699 , MAE:0.210981 , MAPD:1.144415, R_squared:0.998547  
	Validation = MSE:0.081123 , RMSE:0.284822 , MAE:0.195636 , MAPD:1.129996, R_squared:0.998540

2024-03-21 06:53:41,203 Epoch 16/300, Train Loss: 0.079547, Val Loss: 0.116623  
	Train = MSE:0.079571 , RMSE:0.282084 , MAE:0.204485 , MAPD:1.104281, R_squared:0.998623  
