2024-03-21 05:40:19,812 train batches in dataset: 400
2024-03-21 05:40:19,812 val batches in dataset: 50
2024-03-21 05:40:19,812 test batches in dataset: 50
2024-03-21 05:40:19,821 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:40:19,826 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:40:19,829 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:40:19,833 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:40:19,838 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:40:19,841 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:40:19,845 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:40:19,846 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:40:19,846 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:40:19,847 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:40:19,847 Number of trainable parameters: 51425
2024-03-21 05:40:19,847 Number of non-trainable parameters: 0
2024-03-21 05:40:40,770 Epoch 1/300, Train Loss: 55.727475, Val Loss: 2.184080  
	Train = MSE:55.744614 , RMSE:7.466231 , MAE:4.763720 , MAPD:24.903718, R_squared:0.035051  
	Validation = MSE:2.184080 , RMSE:1.477863 , MAE:1.155035 , MAPD:7.018398, R_squared:0.960700

2024-03-21 05:41:01,184 Epoch 2/300, Train Loss: 1.058535, Val Loss: 0.473488  
	Train = MSE:1.058605 , RMSE:1.028885 , MAE:0.804434 , MAPD:4.553537, R_squared:0.981675  
	Validation = MSE:0.473488 , RMSE:0.688105 , MAE:0.551882 , MAPD:2.982467, R_squared:0.991480

2024-03-21 05:41:18,253 Epoch 3/300, Train Loss: 0.307460, Val Loss: 0.165953  
	Train = MSE:0.307508 , RMSE:0.554534 , MAE:0.428435 , MAPD:2.307004, R_squared:0.994677  
	Validation = MSE:0.165953 , RMSE:0.407373 , MAE:0.308122 , MAPD:1.707785, R_squared:0.997014

2024-03-21 05:41:35,963 Epoch 4/300, Train Loss: 0.192118, Val Loss: 0.135653  
	Train = MSE:0.192104 , RMSE:0.438297 , MAE:0.331509 , MAPD:1.755930, R_squared:0.996675  
	Validation = MSE:0.135653 , RMSE:0.368311 , MAE:0.271710 , MAPD:1.515684, R_squared:0.997559

2024-03-21 05:41:54,019 Epoch 5/300, Train Loss: 0.136387, Val Loss: 0.109535  
	Train = MSE:0.136402 , RMSE:0.369327 , MAE:0.274804 , MAPD:1.463734, R_squared:0.997639  
	Validation = MSE:0.109535 , RMSE:0.330961 , MAE:0.252483 , MAPD:1.439154, R_squared:0.998029

2024-03-21 05:42:10,888 Epoch 6/300, Train Loss: 0.141060, Val Loss: 0.100391  
	Train = MSE:0.141079 , RMSE:0.375605 , MAE:0.277590 , MAPD:1.472045, R_squared:0.997558  
	Validation = MSE:0.100391 , RMSE:0.316846 , MAE:0.235977 , MAPD:1.354750, R_squared:0.998194

2024-03-21 05:42:30,262 Epoch 7/300, Train Loss: 0.119930, Val Loss: 0.097069  
	Train = MSE:0.119943 , RMSE:0.346328 , MAE:0.259007 , MAPD:1.380952, R_squared:0.997924  
	Validation = MSE:0.097069 , RMSE:0.311558 , MAE:0.218937 , MAPD:1.204268, R_squared:0.998253

2024-03-21 05:42:48,038 Epoch 8/300, Train Loss: 0.110412, Val Loss: 0.092337  
	Train = MSE:0.110439 , RMSE:0.332323 , MAE:0.246812 , MAPD:1.318202, R_squared:0.998088  
	Validation = MSE:0.092337 , RMSE:0.303870 , MAE:0.209744 , MAPD:1.144587, R_squared:0.998338

