2024-03-21 05:12:08,556 train batches in dataset: 3199
2024-03-21 05:12:08,556 val batches in dataset: 400
2024-03-21 05:12:08,556 test batches in dataset: 400
2024-03-21 05:12:08,571 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:12:08,580 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:12:08,587 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:12:08,599 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:12:08,607 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:12:08,620 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:12:08,629 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:12:08,630 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:12:08,630 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:12:08,631 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:12:08,631 Number of trainable parameters: 51425
2024-03-21 05:12:08,631 Number of non-trainable parameters: 0
2024-03-21 05:12:28,366 Epoch 1/300, Train Loss: 6.483910, Val Loss: 0.162796  
	Train = MSE:6.483909 , RMSE:2.546352 , MAE:1.114782 , MAPD:5.999151, R_squared:0.887762  
	Validation = MSE:0.162796 , RMSE:0.403480 , MAE:0.303822 , MAPD:1.687335, R_squared:0.997071

2024-03-21 05:12:48,718 Epoch 2/300, Train Loss: 0.369433, Val Loss: 0.135860  
	Train = MSE:0.369433 , RMSE:0.607810 , MAE:0.457358 , MAPD:2.420004, R_squared:0.993605  
	Validation = MSE:0.135860 , RMSE:0.368592 , MAE:0.260327 , MAPD:1.505660, R_squared:0.997555

2024-03-21 05:13:07,013 Epoch 3/300, Train Loss: 0.305544, Val Loss: 0.144805  
	Train = MSE:0.305544 , RMSE:0.552760 , MAE:0.410374 , MAPD:2.145591, R_squared:0.994711  
	Validation = MSE:0.144805 , RMSE:0.380533 , MAE:0.295535 , MAPD:1.799227, R_squared:0.997394

2024-03-21 05:13:25,983 Epoch 4/300, Train Loss: 0.282482, Val Loss: 0.216965  
	Train = MSE:0.282482 , RMSE:0.531491 , MAE:0.400198 , MAPD:2.091135, R_squared:0.995110  
	Validation = MSE:0.216965 , RMSE:0.465796 , MAE:0.392815 , MAPD:2.164008, R_squared:0.996096

2024-03-21 05:13:42,866 Epoch 5/300, Train Loss: 0.269892, Val Loss: 0.116546  
	Train = MSE:0.269892 , RMSE:0.519511 , MAE:0.379018 , MAPD:1.962770, R_squared:0.995328  
	Validation = MSE:0.116546 , RMSE:0.341388 , MAE:0.285954 , MAPD:1.715217, R_squared:0.997903

2024-03-21 05:14:01,994 Epoch 6/300, Train Loss: 0.200184, Val Loss: 0.083710  
	Train = MSE:0.200184 , RMSE:0.447420 , MAE:0.335851 , MAPD:1.742639, R_squared:0.996535  
	Validation = MSE:0.083710 , RMSE:0.289326 , MAE:0.231534 , MAPD:1.335709, R_squared:0.998494

2024-03-21 05:14:18,010 Epoch 7/300, Train Loss: 0.191396, Val Loss: 0.306660  
	Train = MSE:0.191396 , RMSE:0.437488 , MAE:0.327224 , MAPD:1.694996, R_squared:0.996687  
	Validation = MSE:0.306660 , RMSE:0.553769 , MAE:0.486878 , MAPD:2.462492, R_squared:0.994482

2024-03-21 05:14:32,693 Epoch 8/300, Train Loss: 0.215260, Val Loss: 0.207389  
	Train = MSE:0.215260 , RMSE:0.463961 , MAE:0.343834 , MAPD:1.777324, R_squared:0.996274  
	Validation = MSE:0.207389 , RMSE:0.455400 , MAE:0.359308 , MAPD:1.667002, R_squared:0.996268

2024-03-21 05:14:47,559 Epoch 9/300, Train Loss: 0.161316, Val Loss: 0.084551  
	Train = MSE:0.161316 , RMSE:0.401642 , MAE:0.301145 , MAPD:1.563113, R_squared:0.997208  
	Validation = MSE:0.084551 , RMSE:0.290776 , MAE:0.225706 , MAPD:1.305171, R_squared:0.998479

2024-03-21 05:15:03,128 Epoch 10/300, Train Loss: 0.154050, Val Loss: 0.377633  
	Train = MSE:0.154050 , RMSE:0.392492 , MAE:0.288747 , MAPD:1.505685, R_squared:0.997333  
	Validation = MSE:0.377633 , RMSE:0.614518 , MAE:0.500683 , MAPD:2.322718, R_squared:0.993205

2024-03-21 05:15:18,479 Epoch 11/300, Train Loss: 0.134918, Val Loss: 0.068608  
	Train = MSE:0.134918 , RMSE:0.367312 , MAE:0.277863 , MAPD:1.429925, R_squared:0.997665  
