2024-03-21 03:39:34,122 train batches in dataset: 50
2024-03-21 03:39:34,122 val batches in dataset: 7
2024-03-21 03:39:34,123 test batches in dataset: 7
2024-03-21 03:39:34,324 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:34,328 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,333 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,340 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,345 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,346 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,351 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,358 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,379 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,403 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,535 Number of trainable parameters: 51425
2024-03-21 03:39:34,535 Number of non-trainable parameters: 0
2024-03-21 03:39:42,087 Epoch 1/300, Train Loss: 45.678138, Val Loss: 2.079055  
	Train = MSE:45.691841 , RMSE:6.759574 , MAE:4.069141 , MAPD:21.227651, R_squared:0.209066  
	Validation = MSE:2.148917 , RMSE:1.465919 , MAE:1.223545 , MAPD:7.322100, R_squared:0.961332

2024-03-21 03:39:47,039 Epoch 2/300, Train Loss: 2.021902, Val Loss: 1.597741  
	Train = MSE:2.022089 , RMSE:1.422002 , MAE:1.142125 , MAPD:6.441363, R_squared:0.964997  
	Validation = MSE:1.650800 , RMSE:1.284834 , MAE:1.079304 , MAPD:5.517353, R_squared:0.970295

2024-03-21 03:39:50,819 Epoch 3/300, Train Loss: 0.666366, Val Loss: 0.299901  
	Train = MSE:0.666472 , RMSE:0.816377 , MAE:0.637391 , MAPD:3.580588, R_squared:0.988463  
	Validation = MSE:0.310746 , RMSE:0.557446 , MAE:0.438597 , MAPD:2.376204, R_squared:0.994408

2024-03-21 03:39:57,370 Epoch 4/300, Train Loss: 0.337733, Val Loss: 0.291702  
	Train = MSE:0.337745 , RMSE:0.581158 , MAE:0.443717 , MAPD:2.369776, R_squared:0.994154  
	Validation = MSE:0.292349 , RMSE:0.540693 , MAE:0.413358 , MAPD:2.149403, R_squared:0.994739

2024-03-21 03:40:01,359 Epoch 5/300, Train Loss: 0.396946, Val Loss: 0.209600  
	Train = MSE:0.397038 , RMSE:0.630109 , MAE:0.483575 , MAPD:2.486215, R_squared:0.993127  
	Validation = MSE:0.214418 , RMSE:0.463053 , MAE:0.359811 , MAPD:1.945002, R_squared:0.996142

2024-03-21 03:40:04,804 Epoch 6/300, Train Loss: 0.200832, Val Loss: 0.249246  
	Train = MSE:0.200830 , RMSE:0.448141 , MAE:0.342627 , MAPD:1.838702, R_squared:0.996524  
	Validation = MSE:0.253293 , RMSE:0.503282 , MAE:0.394861 , MAPD:2.135228, R_squared:0.995442

2024-03-21 03:40:09,144 Epoch 7/300, Train Loss: 0.190957, Val Loss: 0.284769  
	Train = MSE:0.190933 , RMSE:0.436959 , MAE:0.336547 , MAPD:1.782157, R_squared:0.996695  
	Validation = MSE:0.286230 , RMSE:0.535004 , MAE:0.438191 , MAPD:2.356160, R_squared:0.994850

2024-03-21 03:40:13,455 Epoch 8/300, Train Loss: 0.155071, Val Loss: 0.132566  
	Train = MSE:0.155072 , RMSE:0.393792 , MAE:0.299153 , MAPD:1.605883, R_squared:0.997316  
	Validation = MSE:0.136822 , RMSE:0.369895 , MAE:0.278744 , MAPD:1.505845, R_squared:0.997538

2024-03-21 03:40:17,094 Epoch 9/300, Train Loss: 0.178701, Val Loss: 0.174433  
	Train = MSE:0.178670 , RMSE:0.422694 , MAE:0.323425 , MAPD:1.685766, R_squared:0.996907  
	Validation = MSE:0.175946 , RMSE:0.419459 , MAE:0.324388 , MAPD:1.733807, R_squared:0.996834

2024-03-21 03:40:20,736 Epoch 10/300, Train Loss: 0.222169, Val Loss: 0.240762  
	Train = MSE:0.222106 , RMSE:0.471282 , MAE:0.363292 , MAPD:1.861782, R_squared:0.996155  
	Validation = MSE:0.226058 , RMSE:0.475455 , MAE:0.341800 , MAPD:1.640470, R_squared:0.995932

2024-03-21 03:40:24,778 Epoch 11/300, Train Loss: 0.340386, Val Loss: 0.143652  
	Train = MSE:0.340370 , RMSE:0.583413 , MAE:0.447339 , MAPD:2.273794, R_squared:0.994108  
	Validation = MSE:0.143597 , RMSE:0.378943 , MAE:0.298321 , MAPD:1.692180, R_squared:0.997416

2024-03-21 03:40:31,121 Epoch 12/300, Train Loss: 0.296998, Val Loss: 0.212488  
	Train = MSE:0.297059 , RMSE:0.545031 , MAE:0.421739 , MAPD:2.148912, R_squared:0.994858  
	Validation = MSE:0.217321 , RMSE:0.466177 , MAE:0.385708 , MAPD:2.156715, R_squared:0.996090

2024-03-21 03:40:34,731 Epoch 13/300, Train Loss: 14.281981, Val Loss: 13.773801  
