2024-03-21 06:33:31,931 train batches in dataset: 3199
2024-03-21 06:33:31,931 val batches in dataset: 400
2024-03-21 06:33:31,931 test batches in dataset: 400
2024-03-21 06:33:31,946 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:33:31,952 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:33:31,957 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:33:31,962 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:33:31,966 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:33:31,975 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:33:31,985 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:33:31,986 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:33:31,987 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:33:31,987 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:33:31,987 Number of trainable parameters: 51425
2024-03-21 06:33:31,987 Number of non-trainable parameters: 0
2024-03-21 06:33:47,276 Epoch 1/300, Train Loss: 73.189298, Val Loss: 7.536918  
	Train = MSE:73.189301 , RMSE:8.555075 , MAE:6.115512 , MAPD:31.105312, R_squared:-0.266919  
	Validation = MSE:7.536918 , RMSE:2.745345 , MAE:2.308987 , MAPD:14.661632, R_squared:0.864380

2024-03-21 06:34:02,318 Epoch 2/300, Train Loss: 1.764602, Val Loss: 0.557595  
	Train = MSE:1.764602 , RMSE:1.328383 , MAE:1.008044 , MAPD:5.735342, R_squared:0.969454  
	Validation = MSE:0.557595 , RMSE:0.746723 , MAE:0.591007 , MAPD:3.183411, R_squared:0.989967

2024-03-21 06:34:16,742 Epoch 3/300, Train Loss: 0.432421, Val Loss: 0.269963  
	Train = MSE:0.432421 , RMSE:0.657587 , MAE:0.505274 , MAPD:2.680944, R_squared:0.992515  
	Validation = MSE:0.269963 , RMSE:0.519580 , MAE:0.407503 , MAPD:2.206740, R_squared:0.995142

2024-03-21 06:34:30,863 Epoch 4/300, Train Loss: 0.216382, Val Loss: 0.329411  
	Train = MSE:0.216382 , RMSE:0.465169 , MAE:0.352222 , MAPD:1.894772, R_squared:0.996254  
	Validation = MSE:0.329411 , RMSE:0.573943 , MAE:0.471420 , MAPD:2.628448, R_squared:0.994073

2024-03-21 06:34:44,719 Epoch 5/300, Train Loss: 0.162120, Val Loss: 0.124159  
	Train = MSE:0.162120 , RMSE:0.402641 , MAE:0.307053 , MAPD:1.668783, R_squared:0.997194  
	Validation = MSE:0.124159 , RMSE:0.352362 , MAE:0.264629 , MAPD:1.563898, R_squared:0.997766

2024-03-21 06:34:58,951 Epoch 6/300, Train Loss: 0.135714, Val Loss: 0.102568  
	Train = MSE:0.135714 , RMSE:0.368394 , MAE:0.274774 , MAPD:1.495693, R_squared:0.997651  
	Validation = MSE:0.102568 , RMSE:0.320263 , MAE:0.227106 , MAPD:1.265630, R_squared:0.998154

2024-03-21 06:35:12,820 Epoch 7/300, Train Loss: 0.120039, Val Loss: 0.088787  
	Train = MSE:0.120039 , RMSE:0.346466 , MAE:0.256481 , MAPD:1.406797, R_squared:0.997922  
	Validation = MSE:0.088787 , RMSE:0.297971 , MAE:0.215328 , MAPD:1.241936, R_squared:0.998402

2024-03-21 06:35:27,727 Epoch 8/300, Train Loss: 0.107407, Val Loss: 0.099498  
	Train = MSE:0.107407 , RMSE:0.327731 , MAE:0.241901 , MAPD:1.330851, R_squared:0.998141  
	Validation = MSE:0.099498 , RMSE:0.315434 , MAE:0.233989 , MAPD:1.229506, R_squared:0.998210

2024-03-21 06:35:41,045 Epoch 9/300, Train Loss: 0.100563, Val Loss: 0.083239  
	Train = MSE:0.100563 , RMSE:0.317117 , MAE:0.236661 , MAPD:1.305367, R_squared:0.998259  
	Validation = MSE:0.083239 , RMSE:0.288512 , MAE:0.213891 , MAPD:1.204209, R_squared:0.998502

2024-03-21 06:35:53,945 Epoch 10/300, Train Loss: 0.090461, Val Loss: 0.107321  
	Train = MSE:0.090461 , RMSE:0.300767 , MAE:0.220172 , MAPD:1.221805, R_squared:0.998434  
	Validation = MSE:0.107321 , RMSE:0.327599 , MAE:0.252459 , MAPD:1.459917, R_squared:0.998069

2024-03-21 06:36:06,838 Epoch 11/300, Train Loss: 0.086347, Val Loss: 0.077867  
	Train = MSE:0.086347 , RMSE:0.293849 , MAE:0.217852 , MAPD:1.196300, R_squared:0.998505  
	Validation = MSE:0.077867 , RMSE:0.279046 , MAE:0.206743 , MAPD:1.227339, R_squared:0.998599

2024-03-21 06:36:21,252 Epoch 12/300, Train Loss: 0.084805, Val Loss: 0.062428  
	Train = MSE:0.084805 , RMSE:0.291212 , MAE:0.214322 , MAPD:1.178780, R_squared:0.998532  
	Validation = MSE:0.062428 , RMSE:0.249855 , MAE:0.170586 , MAPD:0.959615, R_squared:0.998877

2024-03-21 06:36:35,575 Epoch 13/300, Train Loss: 0.079521, Val Loss: 0.062412  
	Train = MSE:0.079521 , RMSE:0.281995 , MAE:0.208954 , MAPD:1.150989, R_squared:0.998623  
	Validation = MSE:0.062412 , RMSE:0.249824 , MAE:0.175736 , MAPD:0.972428, R_squared:0.998877

2024-03-21 06:36:49,058 Epoch 14/300, Train Loss: 0.074548, Val Loss: 0.071227  
	Train = MSE:0.074548 , RMSE:0.273034 , MAE:0.201417 , MAPD:1.104318, R_squared:0.998710  
	Validation = MSE:0.071227 , RMSE:0.266884 , MAE:0.197995 , MAPD:1.150588, R_squared:0.998718

2024-03-21 06:37:03,343 Epoch 15/300, Train Loss: 0.070102, Val Loss: 0.057406  
	Train = MSE:0.070102 , RMSE:0.264768 , MAE:0.195150 , MAPD:1.073405, R_squared:0.998787  
	Validation = MSE:0.057406 , RMSE:0.239595 , MAE:0.160294 , MAPD:0.899902, R_squared:0.998967

2024-03-21 06:37:16,796 Epoch 16/300, Train Loss: 0.067875, Val Loss: 0.094233  
	Train = MSE:0.067875 , RMSE:0.260529 , MAE:0.194099 , MAPD:1.068508, R_squared:0.998825  
	Validation = MSE:0.094233 , RMSE:0.306974 , MAE:0.236006 , MAPD:1.383559, R_squared:0.998304

2024-03-21 06:37:29,647 Epoch 17/300, Train Loss: 0.069896, Val Loss: 0.124860  
	Train = MSE:0.069896 , RMSE:0.264379 , MAE:0.195468 , MAPD:1.075681, R_squared:0.998790  
	Validation = MSE:0.124860 , RMSE:0.353355 , MAE:0.276996 , MAPD:1.709816, R_squared:0.997753

2024-03-21 06:37:43,915 Epoch 18/300, Train Loss: 0.064315, Val Loss: 0.074965  
	Train = MSE:0.064315 , RMSE:0.253604 , MAE:0.187605 , MAPD:1.026109, R_squared:0.998887  
	Validation = MSE:0.074965 , RMSE:0.273797 , MAE:0.223785 , MAPD:1.314817, R_squared:0.998651

2024-03-21 06:37:56,873 Epoch 19/300, Train Loss: 0.062600, Val Loss: 0.050439  
	Train = MSE:0.062600 , RMSE:0.250201 , MAE:0.183116 , MAPD:0.994801, R_squared:0.998916  
	Validation = MSE:0.050439 , RMSE:0.224585 , MAE:0.149584 , MAPD:0.819850, R_squared:0.999092

2024-03-21 06:38:09,706 Epoch 20/300, Train Loss: 0.061088, Val Loss: 0.052772  
	Train = MSE:0.061088 , RMSE:0.247160 , MAE:0.183309 , MAPD:1.006585, R_squared:0.998943  
	Validation = MSE:0.052772 , RMSE:0.229721 , MAE:0.163248 , MAPD:0.892144, R_squared:0.999050

2024-03-21 06:38:22,517 Epoch 21/300, Train Loss: 0.060151, Val Loss: 0.091493  
	Train = MSE:0.060151 , RMSE:0.245257 , MAE:0.183341 , MAPD:1.003101, R_squared:0.998959  
	Validation = MSE:0.091493 , RMSE:0.302478 , MAE:0.229003 , MAPD:1.381221, R_squared:0.998354

2024-03-21 06:38:37,710 Epoch 22/300, Train Loss: 0.057029, Val Loss: 0.059170  
	Train = MSE:0.057029 , RMSE:0.238807 , MAE:0.176236 , MAPD:0.951312, R_squared:0.999013  
	Validation = MSE:0.059170 , RMSE:0.243248 , MAE:0.196386 , MAPD:1.132534, R_squared:0.998935

2024-03-21 06:38:50,804 Epoch 23/300, Train Loss: 0.058561, Val Loss: 0.045842  
	Train = MSE:0.058561 , RMSE:0.241993 , MAE:0.180211 , MAPD:0.983390, R_squared:0.998986  
	Validation = MSE:0.045842 , RMSE:0.214106 , MAE:0.146244 , MAPD:0.805968, R_squared:0.999175

2024-03-21 06:39:03,639 Epoch 24/300, Train Loss: 0.053886, Val Loss: 0.059968  
	Train = MSE:0.053886 , RMSE:0.232133 , MAE:0.172692 , MAPD:0.938891, R_squared:0.999067  
	Validation = MSE:0.059968 , RMSE:0.244884 , MAE:0.187343 , MAPD:0.990249, R_squared:0.998921

2024-03-21 06:39:17,200 Epoch 25/300, Train Loss: 0.053248, Val Loss: 0.047985  
	Train = MSE:0.053248 , RMSE:0.230755 , MAE:0.172838 , MAPD:0.932988, R_squared:0.999078  
	Validation = MSE:0.047985 , RMSE:0.219054 , MAE:0.164856 , MAPD:0.925545, R_squared:0.999137

2024-03-21 06:39:30,448 Epoch 26/300, Train Loss: 0.051530, Val Loss: 0.052623  
	Train = MSE:0.051530 , RMSE:0.227002 , MAE:0.167779 , MAPD:0.903713, R_squared:0.999108  
	Validation = MSE:0.052623 , RMSE:0.229396 , MAE:0.181508 , MAPD:1.070034, R_squared:0.999053

2024-03-21 06:39:43,503 Epoch 27/300, Train Loss: 0.049459, Val Loss: 0.060239  
	Train = MSE:0.049459 , RMSE:0.222394 , MAE:0.164585 , MAPD:0.886017, R_squared:0.999144  
	Validation = MSE:0.060239 , RMSE:0.245437 , MAE:0.181929 , MAPD:1.001132, R_squared:0.998916

2024-03-21 06:39:58,008 Epoch 28/300, Train Loss: 0.049099, Val Loss: 0.038203  
	Train = MSE:0.049099 , RMSE:0.221584 , MAE:0.165195 , MAPD:0.896952, R_squared:0.999150  
	Validation = MSE:0.038203 , RMSE:0.195456 , MAE:0.135548 , MAPD:0.755427, R_squared:0.999313

2024-03-21 06:40:10,913 Epoch 29/300, Train Loss: 0.048567, Val Loss: 0.054974  
	Train = MSE:0.048567 , RMSE:0.220380 , MAE:0.163231 , MAPD:0.875188, R_squared:0.999159  
	Validation = MSE:0.054974 , RMSE:0.234464 , MAE:0.190031 , MAPD:1.152936, R_squared:0.999011

2024-03-21 06:40:23,641 Epoch 30/300, Train Loss: 0.046264, Val Loss: 0.042169  
	Train = MSE:0.046264 , RMSE:0.215090 , MAE:0.158512 , MAPD:0.854971, R_squared:0.999199  
	Validation = MSE:0.042169 , RMSE:0.205351 , MAE:0.144787 , MAPD:0.833413, R_squared:0.999241

2024-03-21 06:40:36,895 Epoch 31/300, Train Loss: 0.047490, Val Loss: 0.033756  
	Train = MSE:0.047490 , RMSE:0.217923 , MAE:0.160949 , MAPD:0.862012, R_squared:0.999178  
	Validation = MSE:0.033756 , RMSE:0.183729 , MAE:0.126505 , MAPD:0.693221, R_squared:0.999393

2024-03-21 06:40:50,872 Epoch 32/300, Train Loss: 0.047014, Val Loss: 0.065388  
	Train = MSE:0.047014 , RMSE:0.216827 , MAE:0.162853 , MAPD:0.876488, R_squared:0.999186  
	Validation = MSE:0.065388 , RMSE:0.255711 , MAE:0.220234 , MAPD:1.300945, R_squared:0.998823

2024-03-21 06:41:03,901 Epoch 33/300, Train Loss: 0.045712, Val Loss: 0.052330  
	Train = MSE:0.045712 , RMSE:0.213803 , MAE:0.159216 , MAPD:0.858332, R_squared:0.999209  
	Validation = MSE:0.052330 , RMSE:0.228757 , MAE:0.172586 , MAPD:0.934415, R_squared:0.999058

2024-03-21 06:41:16,688 Epoch 34/300, Train Loss: 0.043962, Val Loss: 0.047167  
	Train = MSE:0.043962 , RMSE:0.209672 , MAE:0.155442 , MAPD:0.833845, R_squared:0.999239  
	Validation = MSE:0.047167 , RMSE:0.217180 , MAE:0.153618 , MAPD:0.769749, R_squared:0.999151

2024-03-21 06:41:29,251 Epoch 35/300, Train Loss: 0.043230, Val Loss: 0.044563  
	Train = MSE:0.043230 , RMSE:0.207918 , MAE:0.156752 , MAPD:0.845056, R_squared:0.999252  
	Validation = MSE:0.044563 , RMSE:0.211099 , MAE:0.174327 , MAPD:0.998536, R_squared:0.999198

2024-03-21 06:41:41,771 Epoch 36/300, Train Loss: 0.040856, Val Loss: 0.069532  
	Train = MSE:0.040856 , RMSE:0.202128 , MAE:0.150342 , MAPD:0.807496, R_squared:0.999293  
	Validation = MSE:0.069532 , RMSE:0.263688 , MAE:0.213712 , MAPD:1.285694, R_squared:0.998749

2024-03-21 06:41:54,312 Epoch 37/300, Train Loss: 0.040601, Val Loss: 0.032765  
	Train = MSE:0.040601 , RMSE:0.201496 , MAE:0.149357 , MAPD:0.799830, R_squared:0.999297  
	Validation = MSE:0.032765 , RMSE:0.181010 , MAE:0.132685 , MAPD:0.749977, R_squared:0.999410

2024-03-21 06:42:07,163 Epoch 38/300, Train Loss: 0.040397, Val Loss: 0.031910  
