2024-03-21 07:35:08,171 train batches in dataset: 7
2024-03-21 07:35:08,171 val batches in dataset: 1
2024-03-21 07:35:08,171 test batches in dataset: 1
2024-03-21 07:35:08,182 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:35:08,187 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:35:08,190 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:35:08,193 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:35:08,196 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:35:08,202 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:35:08,205 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:35:08,206 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:35:08,207 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:35:08,207 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:35:08,207 Number of trainable parameters: 51425
2024-03-21 07:35:08,207 Number of non-trainable parameters: 0
2024-03-21 07:35:09,827 Epoch 1/300, Train Loss: 532.089953, Val Loss: 506.075592  
	Train = MSE:531.389771 , RMSE:23.051893 , MAE:21.775354 , MAPD:106.449323, R_squared:-8.198447  
	Validation = MSE:506.075623 , RMSE:22.496124 , MAE:21.239216 , MAPD:106.238951, R_squared:-8.106346

2024-03-21 07:35:11,639 Epoch 2/300, Train Loss: 531.977495, Val Loss: 501.783722  
	Train = MSE:526.979614 , RMSE:22.956036 , MAE:21.673615 , MAPD:105.885396, R_squared:-8.122107  
	Validation = MSE:501.783752 , RMSE:22.400530 , MAE:21.137978 , MAPD:105.668697, R_squared:-8.029118

2024-03-21 07:35:12,143 Epoch 3/300, Train Loss: 526.943599, Val Loss: 497.531006  
	Train = MSE:522.596497 , RMSE:22.860369 , MAE:21.572561 , MAPD:105.329628, R_squared:-8.046235  
	Validation = MSE:497.531006 , RMSE:22.305403 , MAE:21.037426 , MAPD:105.103422, R_squared:-7.952595

2024-03-21 07:35:12,791 Epoch 4/300, Train Loss: 518.064322, Val Loss: 493.314606  
	Train = MSE:518.257507 , RMSE:22.765270 , MAE:21.472227 , MAPD:104.777719, R_squared:-7.971126  
	Validation = MSE:493.314606 , RMSE:22.210688 , MAE:20.937447 , MAPD:104.542435, R_squared:-7.876724

2024-03-21 07:35:13,410 Epoch 5/300, Train Loss: 509.229915, Val Loss: 489.203400  
	Train = MSE:513.985168 , RMSE:22.671242 , MAE:21.372944 , MAPD:104.231876, R_squared:-7.897170  
	Validation = MSE:489.203430 , RMSE:22.117943 , MAE:20.839479 , MAPD:103.992653, R_squared:-7.802747

2024-03-21 07:35:14,028 Epoch 6/300, Train Loss: 515.116324, Val Loss: 485.365662  
	Train = MSE:509.873413 , RMSE:22.580378 , MAE:21.276901 , MAPD:103.703530, R_squared:-7.825996  
	Validation = MSE:485.365692 , RMSE:22.031017 , MAE:20.747438 , MAPD:103.476025, R_squared:-7.733691

2024-03-21 07:35:14,630 Epoch 7/300, Train Loss: 503.722735, Val Loss: 481.764679  
	Train = MSE:506.029297 , RMSE:22.495094 , MAE:21.186968 , MAPD:103.210327, R_squared:-7.759453  
	Validation = MSE:481.764740 , RMSE:21.949141 , MAE:20.661057 , MAPD:102.992485, R_squared:-7.668895

2024-03-21 07:35:15,113 Epoch 8/300, Train Loss: 505.512041, Val Loss: 478.252899  
	Train = MSE:502.372345 , RMSE:22.413664 , MAE:21.101292 , MAPD:102.741909, R_squared:-7.696151  
	Validation = MSE:478.252899 , RMSE:21.868994 , MAE:20.576483 , MAPD:102.518931, R_squared:-7.605703

2024-03-21 07:35:15,586 Epoch 9/300, Train Loss: 499.667829, Val Loss: 474.778748  
	Train = MSE:498.800720 , RMSE:22.333847 , MAE:21.016758 , MAPD:102.275642, R_squared:-7.634326  
	Validation = MSE:474.778748 , RMSE:21.789419 , MAE:20.492437 , MAPD:102.048076, R_squared:-7.543189

2024-03-21 07:35:16,070 Epoch 10/300, Train Loss: 488.685399, Val Loss: 471.351440  
	Train = MSE:495.261017 , RMSE:22.254461 , MAE:20.932924 , MAPD:101.815432, R_squared:-7.573053  
	Validation = MSE:471.351471 , RMSE:21.710630 , MAE:20.409176 , MAPD:101.581524, R_squared:-7.481519

2024-03-21 07:35:16,547 Epoch 11/300, Train Loss: 494.029615, Val Loss: 467.973450  
	Train = MSE:491.763641 , RMSE:22.175745 , MAE:20.849962 , MAPD:101.361417, R_squared:-7.512512  
	Validation = MSE:467.973450 , RMSE:21.632694 , MAE:20.326771 , MAPD:101.119680, R_squared:-7.420734

2024-03-21 07:35:18,344 Epoch 12/300, Train Loss: 487.270425, Val Loss: 464.623077  
	Train = MSE:488.299347 , RMSE:22.097496 , MAE:20.767656 , MAPD:100.911543, R_squared:-7.452545  
	Validation = MSE:464.623138 , RMSE:21.555119 , MAE:20.244732 , MAPD:100.660098, R_squared:-7.360448

2024-03-21 07:35:18,824 Epoch 13/300, Train Loss: 484.646672, Val Loss: 461.295013  
	Train = MSE:484.877350 , RMSE:22.019930 , MAE:20.685627 , MAPD:100.460608, R_squared:-7.393309  
	Validation = MSE:461.295013 , RMSE:21.477779 , MAE:20.162941 , MAPD:100.202100, R_squared:-7.300562

2024-03-21 07:35:19,299 Epoch 14/300, Train Loss: 484.491464, Val Loss: 457.984680  
	Train = MSE:481.476166 , RMSE:21.942566 , MAE:20.603811 , MAPD:100.011679, R_squared:-7.334434  
	Validation = MSE:457.984680 , RMSE:21.400578 , MAE:20.081291 , MAPD:99.745072, R_squared:-7.240996

2024-03-21 07:35:19,779 Epoch 15/300, Train Loss: 474.291491, Val Loss: 454.687103  
	Train = MSE:478.090118 , RMSE:21.865273 , MAE:20.522102 , MAPD:99.564314, R_squared:-7.275821  
	Validation = MSE:454.687103 , RMSE:21.323393 , MAE:19.999697 , MAPD:99.288711, R_squared:-7.181659

2024-03-21 07:35:20,276 Epoch 16/300, Train Loss: 473.158613, Val Loss: 451.402252  
	Train = MSE:474.732422 , RMSE:21.788355 , MAE:20.440401 , MAPD:99.113464, R_squared:-7.217699  
	Validation = MSE:451.402222 , RMSE:21.246229 , MAE:19.918142 , MAPD:98.832903, R_squared:-7.122551

2024-03-21 07:35:20,756 Epoch 17/300, Train Loss: 474.190356, Val Loss: 448.134247  
	Train = MSE:471.354797 , RMSE:21.710707 , MAE:20.358877 , MAPD:98.670185, R_squared:-7.159232  
	Validation = MSE:448.134247 , RMSE:21.169182 , MAE:19.836769 , MAPD:98.378588, R_squared:-7.063747

2024-03-21 07:35:21,241 Epoch 18/300, Train Loss: 464.561253, Val Loss: 444.857147  
	Train = MSE:468.001343 , RMSE:21.633339 , MAE:20.277220 , MAPD:98.223335, R_squared:-7.101183  
	Validation = MSE:444.857178 , RMSE:21.091639 , MAE:19.754946 , MAPD:97.922318, R_squared:-7.004779

2024-03-21 07:35:21,721 Epoch 19/300, Train Loss: 467.572946, Val Loss: 441.570984  
	Train = MSE:464.638763 , RMSE:21.555481 , MAE:20.195200 , MAPD:97.775896, R_squared:-7.042975  
	Validation = MSE:441.570923 , RMSE:21.013590 , MAE:19.672619 , MAPD:97.463637, R_squared:-6.945647

2024-03-21 07:35:22,206 Epoch 20/300, Train Loss: 466.528608, Val Loss: 438.293121  
	Train = MSE:461.258911 , RMSE:21.476938 , MAE:20.112377 , MAPD:97.323524, R_squared:-6.984470  
