2024-03-21 03:39:33,832 train batches in dataset: 400
2024-03-21 03:39:33,833 val batches in dataset: 50
2024-03-21 03:39:33,833 test batches in dataset: 50
2024-03-21 03:39:33,852 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:33,853 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:33,859 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:33,871 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:33,897 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,093 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,098 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,100 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,107 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,320 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,326 Number of trainable parameters: 51425
2024-03-21 03:39:34,326 Number of non-trainable parameters: 0
2024-03-21 03:40:11,768 Epoch 1/300, Train Loss: 21508919.441350, Val Loss: 514.197584  
	Train = MSE:21515642.000000 , RMSE:4638.495605 , MAE:253.900787 , MAPD:1305.362482, R_squared:-372438.410981  
	Validation = MSE:514.197571 , RMSE:22.675924 , MAE:21.415499 , MAPD:107.146946, R_squared:-8.252493

2024-03-21 03:40:45,169 Epoch 2/300, Train Loss: 510.580370, Val Loss: 459.481167  
	Train = MSE:510.529083 , RMSE:22.594891 , MAE:21.275599 , MAPD:103.606222, R_squared:-7.837345  
	Validation = MSE:459.481171 , RMSE:21.435513 , MAE:20.097443 , MAPD:99.726226, R_squared:-7.267924

2024-03-21 03:41:17,318 Epoch 3/300, Train Loss: 446.955071, Val Loss: 391.436146  
	Train = MSE:446.986603 , RMSE:21.142057 , MAE:19.725679 , MAPD:95.076637, R_squared:-6.737414  
	Validation = MSE:391.436157 , RMSE:19.784746 , MAE:18.326544 , MAPD:89.755982, R_squared:-6.043519

2024-03-21 03:41:47,789 Epoch 4/300, Train Loss: 373.745549, Val Loss: 317.865722  
	Train = MSE:373.722778 , RMSE:19.331911 , MAE:17.770565 , MAPD:84.291560, R_squared:-5.469204  
	Validation = MSE:317.865753 , RMSE:17.828791 , MAE:16.195425 , MAPD:77.757683, R_squared:-4.719689

2024-03-21 03:42:18,882 Epoch 5/300, Train Loss: 298.382637, Val Loss: 246.130250  
	Train = MSE:298.406250 , RMSE:17.274439 , MAE:15.500970 , MAPD:71.761816, R_squared:-4.165463  
	Validation = MSE:246.130234 , RMSE:15.688539 , MAE:13.804214 , MAPD:64.295058, R_squared:-3.428878

2024-03-21 03:42:54,173 Epoch 6/300, Train Loss: 227.987146, Val Loss: 182.845021  
	Train = MSE:227.998215 , RMSE:15.099609 , MAE:13.027601 , MAPD:58.099234, R_squared:-2.946688  
	Validation = MSE:182.845032 , RMSE:13.522020 , MAE:11.282855 , MAPD:50.107886, R_squared:-2.290121

2024-03-21 03:43:25,371 Epoch 7/300, Train Loss: 168.179381, Val Loss: 131.993537  
	Train = MSE:168.160278 , RMSE:12.967663 , MAE:10.533693 , MAPD:44.618788, R_squared:-1.910883  
	Validation = MSE:131.993546 , RMSE:11.488845 , MAE:8.908375 , MAPD:37.521229, R_squared:-1.375097

2024-03-21 03:43:57,484 Epoch 8/300, Train Loss: 122.187193, Val Loss: 95.747042  
	Train = MSE:122.208519 , RMSE:11.054796 , MAE:8.424080 , MAPD:34.500747, R_squared:-1.115450  
	Validation = MSE:95.747047 , RMSE:9.785042 , MAE:7.127291 , MAPD:29.657723, R_squared:-0.722876

2024-03-21 03:44:30,660 Epoch 9/300, Train Loss: 91.001014, Val Loss: 73.480670  
	Train = MSE:91.003426 , RMSE:9.539572 , MAE:6.979522 , MAPD:29.127588, R_squared:-0.575285  
	Validation = MSE:73.480675 , RMSE:8.572087 , MAE:6.112196 , MAPD:26.725363, R_squared:-0.322214

2024-03-21 03:45:01,320 Epoch 10/300, Train Loss: 72.564811, Val Loss: 61.879527  
	Train = MSE:72.584389 , RMSE:8.519648 , MAE:6.199267 , MAPD:27.552996, R_squared:-0.256448  
	Validation = MSE:61.879528 , RMSE:7.866354 , MAE:5.767042 , MAPD:27.397719, R_squared:-0.113463

2024-03-21 03:45:36,537 Epoch 11/300, Train Loss: 63.306654, Val Loss: 57.129300  
	Train = MSE:63.295670 , RMSE:7.955858 , MAE:5.960783 , MAPD:28.492283, R_squared:-0.095659  
