2024-03-21 07:18:42,903 train batches in dataset: 3199
2024-03-21 07:18:42,904 val batches in dataset: 400
2024-03-21 07:18:42,904 test batches in dataset: 400
2024-03-21 07:18:42,914 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:18:42,917 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:18:42,920 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:18:42,923 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:18:42,926 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:18:42,929 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:18:42,936 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:18:42,936 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:18:42,937 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:18:42,937 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:18:42,937 Number of trainable parameters: 51425
2024-03-21 07:18:42,937 Number of non-trainable parameters: 0
2024-03-21 07:18:56,478 Epoch 1/300, Train Loss: 243.781920, Val Loss: 56.182853  
	Train = MSE:243.781921 , RMSE:15.613517 , MAE:13.084394 , MAPD:60.002344, R_squared:-3.219907  
	Validation = MSE:56.182858 , RMSE:7.495522 , MAE:5.456297 , MAPD:25.697222, R_squared:-0.010957

2024-03-21 07:19:10,068 Epoch 2/300, Train Loss: 47.688005, Val Loss: 41.708528  
	Train = MSE:47.688007 , RMSE:6.905651 , MAE:5.561991 , MAPD:29.215173, R_squared:0.174513  
	Validation = MSE:41.708527 , RMSE:6.458214 , MAE:5.459983 , MAPD:30.829138, R_squared:0.249495

2024-03-21 07:19:22,670 Epoch 3/300, Train Loss: 37.922577, Val Loss: 32.464213  
	Train = MSE:37.922577 , RMSE:6.158131 , MAE:5.121864 , MAPD:27.970961, R_squared:0.343554  
	Validation = MSE:32.464214 , RMSE:5.697738 , MAE:4.879230 , MAPD:28.057631, R_squared:0.415838

2024-03-21 07:19:36,547 Epoch 4/300, Train Loss: 26.666126, Val Loss: 20.142130  
	Train = MSE:26.666126 , RMSE:5.163926 , MAE:4.308124 , MAPD:23.793030, R_squared:0.538405  
	Validation = MSE:20.142130 , RMSE:4.487998 , MAE:3.805409 , MAPD:21.846626, R_squared:0.637562

2024-03-21 07:19:50,029 Epoch 5/300, Train Loss: 14.502088, Val Loss: 8.761616  
	Train = MSE:14.502090 , RMSE:3.808161 , MAE:3.155094 , MAPD:17.753240, R_squared:0.748966  
	Validation = MSE:8.761616 , RMSE:2.960003 , MAE:2.471883 , MAPD:14.426583, R_squared:0.842343

2024-03-21 07:20:02,186 Epoch 6/300, Train Loss: 5.018214, Val Loss: 2.480395  
	Train = MSE:5.018214 , RMSE:2.240137 , MAE:1.788519 , MAPD:10.437926, R_squared:0.913134  
	Validation = MSE:2.480395 , RMSE:1.574927 , MAE:1.230340 , MAPD:7.592320, R_squared:0.955368

2024-03-21 07:20:14,306 Epoch 7/300, Train Loss: 1.799011, Val Loss: 1.208791  
	Train = MSE:1.799011 , RMSE:1.341272 , MAE:1.059369 , MAPD:6.172786, R_squared:0.968859  
	Validation = MSE:1.208791 , RMSE:1.099450 , MAE:0.873240 , MAPD:5.086271, R_squared:0.978249

2024-03-21 07:20:26,633 Epoch 8/300, Train Loss: 1.058500, Val Loss: 0.773214  
	Train = MSE:1.058500 , RMSE:1.028834 , MAE:0.817720 , MAPD:4.588139, R_squared:0.981677  
	Validation = MSE:0.773214 , RMSE:0.879326 , MAE:0.701694 , MAPD:4.092910, R_squared:0.986087

2024-03-21 07:20:38,496 Epoch 9/300, Train Loss: 0.727893, Val Loss: 0.516997  
	Train = MSE:0.727893 , RMSE:0.853167 , MAE:0.671899 , MAPD:3.674988, R_squared:0.987400  
