2024-03-21 07:02:40,367 train batches in dataset: 100
2024-03-21 07:02:40,368 val batches in dataset: 13
2024-03-21 07:02:40,368 test batches in dataset: 13
2024-03-21 07:02:40,376 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:02:40,378 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:02:40,379 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:02:40,383 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:02:40,387 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:02:40,390 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:02:40,393 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:02:40,394 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:02:40,394 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:02:40,395 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:02:40,395 Number of trainable parameters: 51425
2024-03-21 07:02:40,395 Number of non-trainable parameters: 0
2024-03-21 07:02:45,807 Epoch 1/300, Train Loss: 441.341432, Val Loss: 369.669340  
	Train = MSE:441.328705 , RMSE:21.007824 , MAE:19.582531 , MAPD:94.393088, R_squared:-6.639475  
	Validation = MSE:367.472260 , RMSE:19.169565 , MAE:17.673256 , MAPD:86.136614, R_squared:-5.612311

2024-03-21 07:02:51,208 Epoch 2/300, Train Loss: 349.250977, Val Loss: 294.554108  
	Train = MSE:349.264862 , RMSE:18.688629 , MAE:17.082613 , MAPD:80.548165, R_squared:-5.045834  
	Validation = MSE:292.531067 , RMSE:17.103540 , MAE:15.425565 , MAPD:73.544551, R_squared:-4.263816

2024-03-21 07:02:55,513 Epoch 3/300, Train Loss: 264.238020, Val Loss: 203.584828  
	Train = MSE:264.252838 , RMSE:16.255856 , MAE:14.406896 , MAPD:65.941013, R_squared:-3.574262  
	Validation = MSE:201.830521 , RMSE:14.206707 , MAE:12.192082 , MAPD:55.506071, R_squared:-2.631747

2024-03-21 07:02:59,781 Epoch 4/300, Train Loss: 164.719622, Val Loss: 107.875487  
	Train = MSE:164.736252 , RMSE:12.834962 , MAE:10.538183 , MAPD:45.232530, R_squared:-1.851612  
	Validation = MSE:106.533005 , RMSE:10.321483 , MAE:7.820187 , MAPD:32.607793, R_squared:-0.916960

2024-03-21 07:03:04,084 Epoch 5/300, Train Loss: 80.602104, Val Loss: 52.556920  
	Train = MSE:80.612984 , RMSE:8.978474 , MAE:6.598022 , MAPD:27.713555, R_squared:-0.395424  
	Validation = MSE:51.665073 , RMSE:7.187842 , MAE:5.238554 , MAPD:24.595755, R_squared:0.070336

2024-03-21 07:03:08,418 Epoch 6/300, Train Loss: 47.167972, Val Loss: 41.724118  
	Train = MSE:47.171333 , RMSE:6.868139 , MAE:5.297372 , MAPD:26.369303, R_squared:0.183456  
	Validation = MSE:41.094570 , RMSE:6.410505 , MAE:5.224788 , MAPD:28.450126, R_squared:0.260543

2024-03-21 07:03:12,695 Epoch 7/300, Train Loss: 40.233379, Val Loss: 37.749678  
	Train = MSE:40.233276 , RMSE:6.342971 , MAE:5.202095 , MAPD:27.968397, R_squared:0.303555  
	Validation = MSE:37.237057 , RMSE:6.102217 , MAE:5.111695 , MAPD:28.643397, R_squared:0.329955

