2024-03-21 06:06:56,936 train batches in dataset: 400
2024-03-21 06:06:56,936 val batches in dataset: 50
2024-03-21 06:06:56,936 test batches in dataset: 50
2024-03-21 06:06:56,950 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:06:56,953 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:06:56,959 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:06:56,965 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:06:56,968 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:06:56,971 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:06:56,976 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:06:56,977 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:06:56,977 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:06:56,977 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:06:56,978 Number of trainable parameters: 51425
2024-03-21 06:06:56,978 Number of non-trainable parameters: 0
2024-03-21 06:07:19,116 Epoch 1/300, Train Loss: 187.422507, Val Loss: 40.189744  
	Train = MSE:187.467926 , RMSE:13.691893 , MAE:10.948709 , MAPD:51.777944, R_squared:-2.245101  
	Validation = MSE:40.189743 , RMSE:6.339538 , MAE:5.401653 , MAPD:30.843648, R_squared:0.276824

2024-03-21 06:07:42,565 Epoch 2/300, Train Loss: 27.793995, Val Loss: 13.462380  
	Train = MSE:27.797842 , RMSE:5.272366 , MAE:4.367414 , MAPD:24.244296, R_squared:0.518815  
	Validation = MSE:13.462380 , RMSE:3.669112 , MAE:3.131762 , MAPD:18.558805, R_squared:0.757757

2024-03-21 06:08:05,338 Epoch 3/300, Train Loss: 4.952042, Val Loss: 1.297456  
	Train = MSE:4.952990 , RMSE:2.225531 , MAE:1.699902 , MAPD:9.914542, R_squared:0.914263  
	Validation = MSE:1.297456 , RMSE:1.139059 , MAE:0.903186 , MAPD:5.337477, R_squared:0.976654

2024-03-21 06:08:26,611 Epoch 4/300, Train Loss: 1.017316, Val Loss: 0.688654  
	Train = MSE:1.017254 , RMSE:1.008590 , MAE:0.794855 , MAPD:4.421250, R_squared:0.982391  
	Validation = MSE:0.688654 , RMSE:0.829852 , MAE:0.659763 , MAPD:3.555046, R_squared:0.987608

2024-03-21 06:08:48,074 Epoch 5/300, Train Loss: 0.626803, Val Loss: 0.446256  
	Train = MSE:0.626724 , RMSE:0.791659 , MAE:0.614509 , MAPD:3.259656, R_squared:0.989151  
	Validation = MSE:0.446256 , RMSE:0.668024 , MAE:0.520965 , MAPD:2.768669, R_squared:0.991970

2024-03-21 06:09:08,536 Epoch 6/300, Train Loss: 0.432654, Val Loss: 0.313795  
	Train = MSE:0.432591 , RMSE:0.657717 , MAE:0.502409 , MAPD:2.609834, R_squared:0.992512  
	Validation = MSE:0.313795 , RMSE:0.560174 , MAE:0.435594 , MAPD:2.358003, R_squared:0.994354

2024-03-21 06:09:31,639 Epoch 7/300, Train Loss: 0.319448, Val Loss: 0.253249  
	Train = MSE:0.319475 , RMSE:0.565221 , MAE:0.427367 , MAPD:2.218731, R_squared:0.994470  
	Validation = MSE:0.253249 , RMSE:0.503238 , MAE:0.393604 , MAPD:2.167579, R_squared:0.995443

2024-03-21 06:09:52,888 Epoch 8/300, Train Loss: 0.247880, Val Loss: 0.201095  
	Train = MSE:0.247917 , RMSE:0.497913 , MAE:0.372833 , MAPD:1.939578, R_squared:0.995709  
	Validation = MSE:0.201095 , RMSE:0.448437 , MAE:0.347752 , MAPD:1.870879, R_squared:0.996381

2024-03-21 06:10:16,229 Epoch 9/300, Train Loss: 0.204273, Val Loss: 0.161157  
	Train = MSE:0.204319 , RMSE:0.452017 , MAE:0.341401 , MAPD:1.788201, R_squared:0.996463  
	Validation = MSE:0.161157 , RMSE:0.401444 , MAE:0.306853 , MAPD:1.669055, R_squared:0.997100

2024-03-21 06:10:39,792 Epoch 10/300, Train Loss: 0.175625, Val Loss: 0.137560  
