2024-03-21 07:15:23,465 train batches in dataset: 13
2024-03-21 07:15:23,465 val batches in dataset: 2
2024-03-21 07:15:23,465 test batches in dataset: 2
2024-03-21 07:15:23,478 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:15:23,485 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:15:23,490 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:15:23,493 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:15:23,498 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:15:23,504 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:15:23,508 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:15:23,508 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:15:23,509 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:15:23,509 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:15:23,509 Number of trainable parameters: 51425
2024-03-21 07:15:23,509 Number of non-trainable parameters: 0
2024-03-21 07:15:25,385 Epoch 1/300, Train Loss: 515.200698, Val Loss: 478.077866  
	Train = MSE:515.530151 , RMSE:22.705290 , MAE:21.410673 , MAPD:104.456848, R_squared:-7.923915  
	Validation = MSE:474.450989 , RMSE:21.781897 , MAE:20.484627 , MAPD:102.005132, R_squared:-7.537291

2024-03-21 07:15:27,337 Epoch 2/300, Train Loss: 483.646477, Val Loss: 448.005142  
	Train = MSE:482.440216 , RMSE:21.964521 , MAE:20.626909 , MAPD:100.136346, R_squared:-7.351122  
	Validation = MSE:444.509338 , RMSE:21.083389 , MAE:19.746151 , MAPD:97.872384, R_squared:-6.998520

2024-03-21 07:15:27,966 Epoch 3/300, Train Loss: 455.177821, Val Loss: 426.617661  
	Train = MSE:454.002808 , RMSE:21.307343 , MAE:19.923401 , MAPD:96.250020, R_squared:-6.858865  
	Validation = MSE:423.178131 , RMSE:20.571295 , MAE:19.178093 , MAPD:94.577472, R_squared:-6.614685

2024-03-21 07:15:28,593 Epoch 4/300, Train Loss: 437.611117, Val Loss: 413.566971  
	Train = MSE:437.844727 , RMSE:20.924740 , MAE:19.500822 , MAPD:93.847661, R_squared:-6.579167  
	Validation = MSE:410.187653 , RMSE:20.253090 , MAE:18.836803 , MAPD:92.658362, R_squared:-6.380934

2024-03-21 07:15:29,229 Epoch 5/300, Train Loss: 422.769306, Val Loss: 400.896576  
	Train = MSE:424.511017 , RMSE:20.603664 , MAE:19.156565 , MAPD:91.952310, R_squared:-6.348358  
	Validation = MSE:397.573761 , RMSE:19.939251 , MAE:18.499615 , MAPD:90.763172, R_squared:-6.153959

2024-03-21 07:15:29,836 Epoch 6/300, Train Loss: 413.964363, Val Loss: 389.571930  
	Train = MSE:412.429321 , RMSE:20.308355 , MAE:18.839296 , MAPD:90.205195, R_squared:-6.139222  
	Validation = MSE:386.299438 , RMSE:19.654501 , MAE:18.194483 , MAPD:89.054333, R_squared:-5.951089

2024-03-21 07:15:30,455 Epoch 7/300, Train Loss: 399.756542, Val Loss: 377.986359  
