2024-03-21 03:39:33,889 train batches in dataset: 1600
2024-03-21 03:39:33,889 val batches in dataset: 200
2024-03-21 03:39:33,889 test batches in dataset: 200
2024-03-21 03:39:34,095 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:34,098 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,099 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,101 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,105 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,320 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,324 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,328 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,332 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,342 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,351 Number of trainable parameters: 51425
2024-03-21 03:39:34,353 Number of non-trainable parameters: 0
2024-03-21 03:41:37,115 Epoch 1/300, Train Loss: 48.118406, Val Loss: 100.602161  
	Train = MSE:48.130054 , RMSE:6.937583 , MAE:3.441763 , MAPD:17.254129, R_squared:0.166861  
	Validation = MSE:100.602165 , RMSE:10.030063 , MAE:9.044232 , MAPD:57.989367, R_squared:-0.810240

2024-03-21 03:43:37,710 Epoch 2/300, Train Loss: 60.914001, Val Loss: 55.627780  
	Train = MSE:60.914089 , RMSE:7.804748 , MAE:6.349399 , MAPD:33.760667, R_squared:-0.054433  
	Validation = MSE:55.627785 , RMSE:7.458404 , MAE:5.970291 , MAPD:32.010551, R_squared:-0.000969

2024-03-21 03:45:37,918 Epoch 3/300, Train Loss: 59.461179, Val Loss: 58.064946  
	Train = MSE:59.450893 , RMSE:7.710441 , MAE:6.261762 , MAPD:33.527477, R_squared:-0.029105  
	Validation = MSE:58.064945 , RMSE:7.620036 , MAE:6.526506 , MAPD:37.691427, R_squared:-0.044823

2024-03-21 03:47:38,558 Epoch 4/300, Train Loss: 58.668862, Val Loss: 55.600384  
	Train = MSE:58.664162 , RMSE:7.659253 , MAE:6.247741 , MAPD:33.422046, R_squared:-0.015487  
	Validation = MSE:55.600388 , RMSE:7.456567 , MAE:6.059556 , MAPD:33.092959, R_squared:-0.000476

2024-03-21 03:49:49,997 Epoch 5/300, Train Loss: 58.127482, Val Loss: 55.594897  
	Train = MSE:58.140102 , RMSE:7.624966 , MAE:6.233717 , MAPD:33.444685, R_squared:-0.006415  
	Validation = MSE:55.594898 , RMSE:7.456199 , MAE:6.055258 , MAPD:33.042697, R_squared:-0.000377

2024-03-21 03:52:06,021 Epoch 6/300, Train Loss: 58.195108, Val Loss: 57.162007  
	Train = MSE:58.160728 , RMSE:7.626318 , MAE:6.223385 , MAPD:33.351537, R_squared:-0.006772  
	Validation = MSE:57.162006 , RMSE:7.560556 , MAE:6.411636 , MAPD:36.610787, R_squared:-0.028576

2024-03-21 03:54:03,138 Epoch 7/300, Train Loss: 58.132868, Val Loss: 55.940930  
	Train = MSE:58.150967 , RMSE:7.625678 , MAE:6.242920 , MAPD:33.564278, R_squared:-0.006603  
	Validation = MSE:55.940929 , RMSE:7.479367 , MAE:6.189180 , MAPD:34.452953, R_squared:-0.006603

2024-03-21 03:55:59,781 Epoch 8/300, Train Loss: 58.002161, Val Loss: 56.786155  
	Train = MSE:58.010239 , RMSE:7.616445 , MAE:6.234241 , MAPD:33.494930, R_squared:-0.004167  
	Validation = MSE:56.786156 , RMSE:7.535659 , MAE:6.355434 , MAPD:36.076003, R_squared:-0.021812

2024-03-21 03:57:52,786 Epoch 9/300, Train Loss: 58.146565, Val Loss: 55.830214  
	Train = MSE:58.075657 , RMSE:7.620739 , MAE:6.239433 , MAPD:33.524020, R_squared:-0.005300  
	Validation = MSE:55.830215 , RMSE:7.471962 , MAE:6.158178 , MAPD:34.138265, R_squared:-0.004611

2024-03-21 03:59:44,890 Epoch 10/300, Train Loss: 57.939476, Val Loss: 55.574441  
	Train = MSE:57.955894 , RMSE:7.612877 , MAE:6.229290 , MAPD:33.510063, R_squared:-0.003226  
