2024-03-21 04:10:39,526 train batches in dataset: 1600
2024-03-21 04:10:39,526 val batches in dataset: 200
2024-03-21 04:10:39,526 test batches in dataset: 200
2024-03-21 04:10:39,546 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:10:39,557 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:10:39,568 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:10:39,578 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:10:39,586 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:10:39,595 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:10:39,606 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:10:39,606 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:10:39,607 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:10:39,607 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:10:39,607 Number of trainable parameters: 51425
2024-03-21 04:10:39,607 Number of non-trainable parameters: 0
2024-03-21 04:12:52,096 Epoch 1/300, Train Loss: 4.639147, Val Loss: 1.818618  
	Train = MSE:4.636693 , RMSE:2.153298 , MAE:1.056596 , MAPD:5.583014, R_squared:0.919738  
	Validation = MSE:1.818618 , RMSE:1.348561 , MAE:1.076605 , MAPD:4.833072, R_squared:0.967276

2024-03-21 04:15:06,860 Epoch 2/300, Train Loss: 0.779543, Val Loss: 0.319679  
	Train = MSE:0.779779 , RMSE:0.883051 , MAE:0.649342 , MAPD:3.317393, R_squared:0.986502  
	Validation = MSE:0.319679 , RMSE:0.565402 , MAE:0.475431 , MAPD:2.518990, R_squared:0.994248

2024-03-21 04:17:17,185 Epoch 3/300, Train Loss: 0.429363, Val Loss: 0.344133  
	Train = MSE:0.429489 , RMSE:0.655354 , MAE:0.495649 , MAPD:2.562415, R_squared:0.992565  
	Validation = MSE:0.344133 , RMSE:0.586628 , MAE:0.483295 , MAPD:2.419107, R_squared:0.993808

2024-03-21 04:19:20,975 Epoch 4/300, Train Loss: 0.749925, Val Loss: 0.184605  
	Train = MSE:0.749804 , RMSE:0.865912 , MAE:0.563676 , MAPD:2.878948, R_squared:0.987021  
	Validation = MSE:0.184605 , RMSE:0.429656 , MAE:0.341205 , MAPD:1.784053, R_squared:0.996678

2024-03-21 04:21:26,681 Epoch 5/300, Train Loss: 0.238587, Val Loss: 0.110027  
	Train = MSE:0.238654 , RMSE:0.488523 , MAE:0.370469 , MAPD:1.939524, R_squared:0.995869  
	Validation = MSE:0.110027 , RMSE:0.331703 , MAE:0.230097 , MAPD:1.185648, R_squared:0.998020

2024-03-21 04:23:35,592 Epoch 6/300, Train Loss: 0.320495, Val Loss: 0.077966  
	Train = MSE:0.320519 , RMSE:0.566144 , MAE:0.426785 , MAPD:2.204198, R_squared:0.994452  
	Validation = MSE:0.077966 , RMSE:0.279225 , MAE:0.204025 , MAPD:1.117194, R_squared:0.998597

2024-03-21 04:25:42,455 Epoch 7/300, Train Loss: 0.305083, Val Loss: 0.328756  
	Train = MSE:0.305128 , RMSE:0.552384 , MAE:0.405244 , MAPD:2.077746, R_squared:0.994718  
	Validation = MSE:0.328756 , RMSE:0.573372 , MAE:0.521356 , MAPD:2.895159, R_squared:0.994084

2024-03-21 04:27:50,270 Epoch 8/300, Train Loss: 0.303822, Val Loss: 0.084558  
	Train = MSE:0.303872 , RMSE:0.551246 , MAE:0.394901 , MAPD:2.030087, R_squared:0.994740  
	Validation = MSE:0.084558 , RMSE:0.290789 , MAE:0.224274 , MAPD:1.250748, R_squared:0.998478

2024-03-21 04:29:55,426 Epoch 9/300, Train Loss: 0.205011, Val Loss: 0.252575  
	Train = MSE:0.204916 , RMSE:0.452677 , MAE:0.339189 , MAPD:1.744661, R_squared:0.996453  
	Validation = MSE:0.252575 , RMSE:0.502569 , MAE:0.449801 , MAPD:2.402258, R_squared:0.995455

2024-03-21 04:32:00,506 Epoch 10/300, Train Loss: 0.234453, Val Loss: 0.173006  
	Train = MSE:0.234493 , RMSE:0.484245 , MAE:0.352459 , MAPD:1.805821, R_squared:0.995941  
