2024-03-21 03:56:06,775 train batches in dataset: 100
2024-03-21 03:56:06,776 val batches in dataset: 13
2024-03-21 03:56:06,776 test batches in dataset: 13
2024-03-21 03:56:06,792 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:56:06,801 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:56:06,810 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:56:06,819 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:56:06,827 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:56:06,832 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:56:06,839 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:56:06,840 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:56:06,841 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:56:06,841 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:56:06,841 Number of trainable parameters: 51425
2024-03-21 03:56:06,841 Number of non-trainable parameters: 0
2024-03-21 03:56:23,152 Epoch 1/300, Train Loss: 28.448004, Val Loss: 0.945280  
	Train = MSE:28.456520 , RMSE:5.334466 , MAE:3.127628 , MAPD:16.833139, R_squared:0.507413  
	Validation = MSE:0.945062 , RMSE:0.972143 , MAE:0.809976 , MAPD:4.522990, R_squared:0.982995

2024-03-21 03:56:39,614 Epoch 2/300, Train Loss: 0.491624, Val Loss: 0.424944  
	Train = MSE:0.491705 , RMSE:0.701217 , MAE:0.530187 , MAPD:2.814143, R_squared:0.991489  
	Validation = MSE:0.424918 , RMSE:0.651857 , MAE:0.513621 , MAPD:2.647333, R_squared:0.992354

2024-03-21 03:56:56,557 Epoch 3/300, Train Loss: 0.236535, Val Loss: 0.186795  
	Train = MSE:0.236543 , RMSE:0.486357 , MAE:0.362403 , MAPD:1.877952, R_squared:0.995905  
	Validation = MSE:0.188547 , RMSE:0.434220 , MAE:0.314572 , MAPD:1.647659, R_squared:0.996607

2024-03-21 03:57:11,125 Epoch 4/300, Train Loss: 0.208975, Val Loss: 0.158122  
	Train = MSE:0.209016 , RMSE:0.457182 , MAE:0.340719 , MAPD:1.787471, R_squared:0.996382  
	Validation = MSE:0.158860 , RMSE:0.398572 , MAE:0.288105 , MAPD:1.533777, R_squared:0.997141

2024-03-21 03:57:24,626 Epoch 5/300, Train Loss: 0.186806, Val Loss: 0.136851  
	Train = MSE:0.186832 , RMSE:0.432240 , MAE:0.324889 , MAPD:1.691281, R_squared:0.996766  
	Validation = MSE:0.137409 , RMSE:0.370687 , MAE:0.267739 , MAPD:1.465162, R_squared:0.997527

2024-03-21 03:57:38,817 Epoch 6/300, Train Loss: 0.160763, Val Loss: 0.174172  
	Train = MSE:0.160771 , RMSE:0.400963 , MAE:0.298265 , MAPD:1.569915, R_squared:0.997217  
	Validation = MSE:0.174789 , RMSE:0.418077 , MAE:0.310160 , MAPD:1.697511, R_squared:0.996855

2024-03-21 03:57:53,279 Epoch 7/300, Train Loss: 0.151906, Val Loss: 0.127116  
	Train = MSE:0.151931 , RMSE:0.389783 , MAE:0.291397 , MAPD:1.535894, R_squared:0.997370  
	Validation = MSE:0.128340 , RMSE:0.358246 , MAE:0.260956 , MAPD:1.462672, R_squared:0.997691

2024-03-21 03:58:07,945 Epoch 8/300, Train Loss: 0.164119, Val Loss: 0.299581  
	Train = MSE:0.164101 , RMSE:0.405094 , MAE:0.305934 , MAPD:1.615486, R_squared:0.997159  
	Validation = MSE:0.300539 , RMSE:0.548214 , MAE:0.467661 , MAPD:2.614678, R_squared:0.994592

2024-03-21 03:58:23,416 Epoch 9/300, Train Loss: 0.200467, Val Loss: 0.184696  
	Train = MSE:0.200504 , RMSE:0.447777 , MAE:0.343916 , MAPD:1.806089, R_squared:0.996529  
	Validation = MSE:0.186834 , RMSE:0.432243 , MAE:0.330402 , MAPD:1.744111, R_squared:0.996638

2024-03-21 03:58:37,614 Epoch 10/300, Train Loss: 0.193070, Val Loss: 0.336536  
	Train = MSE:0.193086 , RMSE:0.439416 , MAE:0.335699 , MAPD:1.748444, R_squared:0.996658  
	Validation = MSE:0.332838 , RMSE:0.576921 , MAE:0.474480 , MAPD:2.438291, R_squared:0.994011

2024-03-21 03:58:50,525 Epoch 11/300, Train Loss: 0.232939, Val Loss: 0.127455  
	Train = MSE:0.232965 , RMSE:0.482665 , MAE:0.372701 , MAPD:1.936444, R_squared:0.995967  
	Validation = MSE:0.129533 , RMSE:0.359906 , MAE:0.273809 , MAPD:1.550773, R_squared:0.997669

2024-03-21 03:59:08,261 Epoch 12/300, Train Loss: 0.240916, Val Loss: 0.118261  
	Train = MSE:0.240952 , RMSE:0.490868 , MAE:0.368082 , MAPD:1.904276, R_squared:0.995829  
	Validation = MSE:0.120160 , RMSE:0.346641 , MAE:0.262238 , MAPD:1.491270, R_squared:0.997838

2024-03-21 03:59:23,975 Epoch 13/300, Train Loss: 0.170490, Val Loss: 0.261878  
	Train = MSE:0.170483 , RMSE:0.412895 , MAE:0.316601 , MAPD:1.662897, R_squared:0.997049  
	Validation = MSE:0.264502 , RMSE:0.514298 , MAE:0.426078 , MAPD:2.375363, R_squared:0.995241

2024-03-21 03:59:38,022 Epoch 14/300, Train Loss: 0.178619, Val Loss: 0.274910  
	Train = MSE:0.178644 , RMSE:0.422663 , MAE:0.326226 , MAPD:1.702960, R_squared:0.996908  
	Validation = MSE:0.277716 , RMSE:0.526987 , MAE:0.418462 , MAPD:2.054543, R_squared:0.995003

2024-03-21 03:59:52,659 Epoch 15/300, Train Loss: 0.191688, Val Loss: 0.188963  
	Train = MSE:0.191733 , RMSE:0.437873 , MAE:0.336735 , MAPD:1.748565, R_squared:0.996681  
	Validation = MSE:0.191056 , RMSE:0.437099 , MAE:0.348456 , MAPD:1.879437, R_squared:0.996562

2024-03-21 04:00:06,218 Epoch 16/300, Train Loss: 0.169798, Val Loss: 0.175088  
	Train = MSE:0.169774 , RMSE:0.412036 , MAE:0.313839 , MAPD:1.639508, R_squared:0.997061  
	Validation = MSE:0.177599 , RMSE:0.421425 , MAE:0.325392 , MAPD:1.692016, R_squared:0.996804

2024-03-21 04:00:19,949 Epoch 17/300, Train Loss: 0.179004, Val Loss: 0.093075  
	Train = MSE:0.178982 , RMSE:0.423063 , MAE:0.321458 , MAPD:1.669568, R_squared:0.996902  
	Validation = MSE:0.094815 , RMSE:0.307920 , MAE:0.226288 , MAPD:1.245028, R_squared:0.998294

2024-03-21 04:00:36,084 Epoch 18/300, Train Loss: 0.204182, Val Loss: 0.121098  
	Train = MSE:0.204206 , RMSE:0.451891 , MAE:0.349548 , MAPD:1.811819, R_squared:0.996465  
	Validation = MSE:0.122734 , RMSE:0.350334 , MAE:0.255607 , MAPD:1.361466, R_squared:0.997792

2024-03-21 04:00:52,554 Epoch 19/300, Train Loss: 0.592185, Val Loss: 0.499133  
	Train = MSE:0.591978 , RMSE:0.769401 , MAE:0.524092 , MAPD:2.689007, R_squared:0.989753  
	Validation = MSE:0.501915 , RMSE:0.708459 , MAE:0.601759 , MAPD:3.021193, R_squared:0.990969

