2024-03-21 05:05:40,697 train batches in dataset: 100
2024-03-21 05:05:40,697 val batches in dataset: 13
2024-03-21 05:05:40,698 test batches in dataset: 13
2024-03-21 05:05:40,714 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:05:40,722 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:05:40,730 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:05:40,739 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:05:40,747 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:05:40,753 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:05:40,760 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:05:40,761 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:05:40,761 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:05:40,761 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:05:40,762 Number of trainable parameters: 51425
2024-03-21 05:05:40,762 Number of non-trainable parameters: 0
2024-03-21 05:05:50,021 Epoch 1/300, Train Loss: 38.987593, Val Loss: 1.627551  
	Train = MSE:38.999290 , RMSE:6.244941 , MAE:3.817683 , MAPD:20.549477, R_squared:0.324916  
	Validation = MSE:1.626287 , RMSE:1.275260 , MAE:1.055469 , MAPD:6.127957, R_squared:0.970737

2024-03-21 05:06:00,024 Epoch 2/300, Train Loss: 0.914700, Val Loss: 0.358707  
	Train = MSE:0.914847 , RMSE:0.956476 , MAE:0.750124 , MAPD:4.139213, R_squared:0.984164  
	Validation = MSE:0.357506 , RMSE:0.597918 , MAE:0.462971 , MAPD:2.426010, R_squared:0.993567

2024-03-21 05:06:08,681 Epoch 3/300, Train Loss: 0.270297, Val Loss: 0.315831  
	Train = MSE:0.270290 , RMSE:0.519894 , MAE:0.389856 , MAPD:2.039183, R_squared:0.995321  
	Validation = MSE:0.316652 , RMSE:0.562718 , MAE:0.408233 , MAPD:2.023404, R_squared:0.994302

2024-03-21 05:06:20,148 Epoch 4/300, Train Loss: 0.195440, Val Loss: 0.167562  
	Train = MSE:0.195472 , RMSE:0.442122 , MAE:0.326495 , MAPD:1.713982, R_squared:0.996616  
	Validation = MSE:0.167053 , RMSE:0.408721 , MAE:0.295096 , MAPD:1.573643, R_squared:0.996994

2024-03-21 05:06:30,225 Epoch 5/300, Train Loss: 0.167048, Val Loss: 0.146574  
	Train = MSE:0.167069 , RMSE:0.408741 , MAE:0.298794 , MAPD:1.556397, R_squared:0.997108  
	Validation = MSE:0.147395 , RMSE:0.383920 , MAE:0.283606 , MAPD:1.553195, R_squared:0.997348

2024-03-21 05:06:39,921 Epoch 6/300, Train Loss: 0.153939, Val Loss: 0.149130  
	Train = MSE:0.153936 , RMSE:0.392347 , MAE:0.288084 , MAPD:1.514731, R_squared:0.997335  
	Validation = MSE:0.148880 , RMSE:0.385849 , MAE:0.274276 , MAPD:1.492069, R_squared:0.997321

2024-03-21 05:06:50,368 Epoch 7/300, Train Loss: 0.152662, Val Loss: 0.171252  
	Train = MSE:0.152690 , RMSE:0.390756 , MAE:0.290673 , MAPD:1.528187, R_squared:0.997357  
	Validation = MSE:0.172273 , RMSE:0.415058 , MAE:0.298233 , MAPD:1.562361, R_squared:0.996900

2024-03-21 05:07:01,181 Epoch 8/300, Train Loss: 0.142797, Val Loss: 0.143919  
	Train = MSE:0.142797 , RMSE:0.377885 , MAE:0.278727 , MAPD:1.461498, R_squared:0.997528  
	Validation = MSE:0.145155 , RMSE:0.380992 , MAE:0.268951 , MAPD:1.414954, R_squared:0.997388

2024-03-21 05:07:15,411 Epoch 9/300, Train Loss: 0.130375, Val Loss: 0.131933  
	Train = MSE:0.130369 , RMSE:0.361066 , MAE:0.266608 , MAPD:1.410326, R_squared:0.997743  
	Validation = MSE:0.130946 , RMSE:0.361864 , MAE:0.262857 , MAPD:1.427103, R_squared:0.997644

2024-03-21 05:07:25,127 Epoch 10/300, Train Loss: 0.144436, Val Loss: 0.122329  
	Train = MSE:0.144409 , RMSE:0.380012 , MAE:0.286603 , MAPD:1.498195, R_squared:0.997500  
	Validation = MSE:0.121327 , RMSE:0.348321 , MAE:0.252278 , MAPD:1.329930, R_squared:0.997817

2024-03-21 05:07:33,576 Epoch 11/300, Train Loss: 0.117917, Val Loss: 0.117582  
	Train = MSE:0.117903 , RMSE:0.343370 , MAE:0.254481 , MAPD:1.339869, R_squared:0.997959  
	Validation = MSE:0.119308 , RMSE:0.345409 , MAE:0.267661 , MAPD:1.529049, R_squared:0.997853

2024-03-21 05:07:44,750 Epoch 12/300, Train Loss: 0.131531, Val Loss: 0.130075  
	Train = MSE:0.131541 , RMSE:0.362686 , MAE:0.276232 , MAPD:1.463107, R_squared:0.997723  
	Validation = MSE:0.132341 , RMSE:0.363788 , MAE:0.276346 , MAPD:1.486622, R_squared:0.997619

2024-03-21 05:07:56,197 Epoch 13/300, Train Loss: 0.130720, Val Loss: 0.112011  
	Train = MSE:0.130742 , RMSE:0.361582 , MAE:0.270081 , MAPD:1.417760, R_squared:0.997737  
	Validation = MSE:0.112711 , RMSE:0.335724 , MAE:0.252235 , MAPD:1.380690, R_squared:0.997972

2024-03-21 05:08:08,202 Epoch 14/300, Train Loss: 0.112821, Val Loss: 0.090915  
	Train = MSE:0.112828 , RMSE:0.335898 , MAE:0.252918 , MAPD:1.327766, R_squared:0.998047  
	Validation = MSE:0.092000 , RMSE:0.303316 , MAE:0.222099 , MAPD:1.229727, R_squared:0.998345

2024-03-21 05:08:19,626 Epoch 15/300, Train Loss: 0.108188, Val Loss: 0.093491  
	Train = MSE:0.108210 , RMSE:0.328954 , MAE:0.244604 , MAPD:1.270721, R_squared:0.998127  
	Validation = MSE:0.094594 , RMSE:0.307562 , MAE:0.223231 , MAPD:1.190162, R_squared:0.998298

2024-03-21 05:08:30,819 Epoch 16/300, Train Loss: 0.088326, Val Loss: 0.078209  
	Train = MSE:0.088320 , RMSE:0.297186 , MAE:0.218356 , MAPD:1.143971, R_squared:0.998471  
	Validation = MSE:0.079334 , RMSE:0.281664 , MAE:0.203664 , MAPD:1.099434, R_squared:0.998572

2024-03-21 05:08:39,891 Epoch 17/300, Train Loss: 0.122403, Val Loss: 0.100918  
	Train = MSE:0.122408 , RMSE:0.349869 , MAE:0.265830 , MAPD:1.386968, R_squared:0.997881  
	Validation = MSE:0.101178 , RMSE:0.318085 , MAE:0.254413 , MAPD:1.432111, R_squared:0.998179

2024-03-21 05:08:50,139 Epoch 18/300, Train Loss: 0.106637, Val Loss: 0.088774  
	Train = MSE:0.106623 , RMSE:0.326532 , MAE:0.248841 , MAPD:1.289099, R_squared:0.998154  
	Validation = MSE:0.088425 , RMSE:0.297364 , MAE:0.228182 , MAPD:1.278339, R_squared:0.998409

2024-03-21 05:08:59,153 Epoch 19/300, Train Loss: 0.141395, Val Loss: 0.083073  
	Train = MSE:0.141424 , RMSE:0.376063 , MAE:0.292386 , MAPD:1.513457, R_squared:0.997552  
	Validation = MSE:0.082971 , RMSE:0.288047 , MAE:0.215492 , MAPD:1.183119, R_squared:0.998507

2024-03-21 05:09:09,693 Epoch 20/300, Train Loss: 0.085997, Val Loss: 0.075361  
	Train = MSE:0.085991 , RMSE:0.293242 , MAE:0.218591 , MAPD:1.134165, R_squared:0.998511  
	Validation = MSE:0.076336 , RMSE:0.276291 , MAE:0.197527 , MAPD:1.030963, R_squared:0.998626

2024-03-21 05:09:19,042 Epoch 21/300, Train Loss: 0.103732, Val Loss: 0.065580  
	Train = MSE:0.103750 , RMSE:0.322103 , MAE:0.245021 , MAPD:1.261901, R_squared:0.998204  
	Validation = MSE:0.066023 , RMSE:0.256950 , MAE:0.177825 , MAPD:0.954794, R_squared:0.998812

2024-03-21 05:09:30,433 Epoch 22/300, Train Loss: 0.087828, Val Loss: 0.067438  
	Train = MSE:0.087795 , RMSE:0.296302 , MAE:0.221586 , MAPD:1.151770, R_squared:0.998480  
	Validation = MSE:0.068352 , RMSE:0.261442 , MAE:0.189682 , MAPD:0.994721, R_squared:0.998770

2024-03-21 05:09:40,161 Epoch 23/300, Train Loss: 0.103782, Val Loss: 0.087870  
	Train = MSE:0.103799 , RMSE:0.322178 , MAE:0.243682 , MAPD:1.249141, R_squared:0.998203  
	Validation = MSE:0.089017 , RMSE:0.298358 , MAE:0.222377 , MAPD:1.159697, R_squared:0.998398

2024-03-21 05:09:49,611 Epoch 24/300, Train Loss: 0.088337, Val Loss: 0.116388  
	Train = MSE:0.088306 , RMSE:0.297163 , MAE:0.227735 , MAPD:1.179801, R_squared:0.998471  
	Validation = MSE:0.118093 , RMSE:0.343646 , MAE:0.258350 , MAPD:1.275117, R_squared:0.997875

2024-03-21 05:09:58,745 Epoch 25/300, Train Loss: 0.150250, Val Loss: 0.064046  
	Train = MSE:0.150236 , RMSE:0.387603 , MAE:0.300149 , MAPD:1.543212, R_squared:0.997399  
	Validation = MSE:0.063195 , RMSE:0.251386 , MAE:0.186111 , MAPD:1.006109, R_squared:0.998863

2024-03-21 05:10:09,609 Epoch 26/300, Train Loss: 0.085311, Val Loss: 0.095206  
	Train = MSE:0.085305 , RMSE:0.292071 , MAE:0.225051 , MAPD:1.161399, R_squared:0.998523  
	Validation = MSE:0.096675 , RMSE:0.310926 , MAE:0.237479 , MAPD:1.200958, R_squared:0.998260

2024-03-21 05:10:19,591 Epoch 27/300, Train Loss: 0.098286, Val Loss: 0.237717  
	Train = MSE:0.098223 , RMSE:0.313405 , MAE:0.236644 , MAPD:1.207998, R_squared:0.998300  
	Validation = MSE:0.240173 , RMSE:0.490074 , MAE:0.401687 , MAPD:1.955785, R_squared:0.995678

