2024-03-21 03:39:34,097 train batches in dataset: 200
2024-03-21 03:39:34,097 val batches in dataset: 25
2024-03-21 03:39:34,097 test batches in dataset: 25
2024-03-21 03:39:34,321 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:34,325 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,329 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,334 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,341 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,358 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,364 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,568 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,571 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,573 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,577 Number of trainable parameters: 51425
2024-03-21 03:39:34,577 Number of non-trainable parameters: 0
2024-03-21 03:39:54,738 Epoch 1/300, Train Loss: 43251851.504083, Val Loss: 533.533728  
	Train = MSE:43265380.000000 , RMSE:6577.642578 , MAE:482.371979 , MAPD:2874.806095, R_squared:-748930.007162  
	Validation = MSE:533.533691 , RMSE:23.098349 , MAE:21.862293 , MAPD:109.662403, R_squared:-8.600429

2024-03-21 03:40:12,423 Epoch 2/300, Train Loss: 547.396049, Val Loss: 514.081577  
	Train = MSE:547.390564 , RMSE:23.396379 , MAE:22.127281 , MAPD:108.309827, R_squared:-8.475424  
	Validation = MSE:514.081543 , RMSE:22.673367 , MAE:21.412792 , MAPD:107.131698, R_squared:-8.250406

2024-03-21 03:40:29,187 Epoch 3/300, Train Loss: 524.371355, Val Loss: 488.787845  
	Train = MSE:524.380859 , RMSE:22.899364 , MAE:21.601646 , MAPD:105.417129, R_squared:-8.077122  
	Validation = MSE:488.787811 , RMSE:22.108545 , MAE:20.813789 , MAPD:103.759298, R_squared:-7.795269

2024-03-21 03:40:44,961 Epoch 4/300, Train Loss: 496.147774, Val Loss: 459.037383  
	Train = MSE:496.150787 , RMSE:22.274443 , MAE:20.938290 , MAPD:101.757934, R_squared:-7.588454  
	Validation = MSE:459.037384 , RMSE:21.425158 , MAE:20.086399 , MAPD:99.664048, R_squared:-7.259938

2024-03-21 03:41:00,115 Epoch 5/300, Train Loss: 463.910981, Val Loss: 425.995450  
	Train = MSE:463.958801 , RMSE:21.539703 , MAE:20.153708 , MAPD:97.426638, R_squared:-7.031206  
	Validation = MSE:425.995483 , RMSE:20.639658 , MAE:19.246336 , MAPD:94.934464, R_squared:-6.665380

2024-03-21 03:41:17,205 Epoch 6/300, Train Loss: 428.866677, Val Loss: 390.752073  
	Train = MSE:428.865967 , RMSE:20.709080 , MAE:19.262178 , MAPD:92.502116, R_squared:-6.423743  
