2024-03-21 06:01:39,757 train batches in dataset: 7
2024-03-21 06:01:39,757 val batches in dataset: 1
2024-03-21 06:01:39,757 test batches in dataset: 1
2024-03-21 06:01:39,768 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:01:39,773 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:01:39,777 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:01:39,782 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:01:39,787 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:01:39,792 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:01:39,797 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:01:39,797 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:01:39,806 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:01:39,809 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:01:39,818 Number of trainable parameters: 51425
2024-03-21 06:01:39,818 Number of non-trainable parameters: 0
2024-03-21 06:01:41,562 Epoch 1/300, Train Loss: 469.173052, Val Loss: 397.088165  
	Train = MSE:473.445068 , RMSE:21.758793 , MAE:20.395098 , MAPD:98.887188, R_squared:-7.195415  
	Validation = MSE:397.088165 , RMSE:19.927071 , MAE:18.487986 , MAPD:90.702174, R_squared:-6.145222

2024-03-21 06:01:43,368 Epoch 2/300, Train Loss: 399.693691, Val Loss: 348.634216  
	Train = MSE:397.854797 , RMSE:19.946299 , MAE:18.448460 , MAPD:88.050816, R_squared:-5.886934  
	Validation = MSE:348.634216 , RMSE:18.671749 , MAE:17.132549 , MAPD:83.090670, R_squared:-5.273339

2024-03-21 06:01:43,839 Epoch 3/300, Train Loss: 355.534188, Val Loss: 312.846405  
	Train = MSE:353.604401 , RMSE:18.804373 , MAE:17.215973 , MAPD:81.286862, R_squared:-5.120952  
	Validation = MSE:312.846405 , RMSE:17.687464 , MAE:16.060472 , MAPD:77.079065, R_squared:-4.629371

2024-03-21 06:01:44,325 Epoch 4/300, Train Loss: 311.050720, Val Loss: 267.515656  
	Train = MSE:313.452911 , RMSE:17.704601 , MAE:16.016401 , MAPD:74.704547, R_squared:-4.425923  
	Validation = MSE:267.515656 , RMSE:16.355906 , MAE:14.597592 , MAPD:68.898880, R_squared:-3.813688

2024-03-21 06:01:44,811 Epoch 5/300, Train Loss: 258.005792, Val Loss: 216.269028  
	Train = MSE:263.838379 , RMSE:16.243103 , MAE:14.402767 , MAPD:65.873004, R_squared:-3.567088  
	Validation = MSE:216.269028 , RMSE:14.706088 , MAE:12.754790 , MAPD:58.622517, R_squared:-2.891554

2024-03-21 06:01:45,299 Epoch 6/300, Train Loss: 208.910086, Val Loss: 160.888611  
	Train = MSE:208.941422 , RMSE:14.454806 , MAE:12.385455 , MAPD:54.857800, R_squared:-2.616812  
	Validation = MSE:160.888611 , RMSE:12.684188 , MAE:10.432071 , MAPD:45.768586, R_squared:-1.895037

2024-03-21 06:01:45,784 Epoch 7/300, Train Loss: 146.187892, Val Loss: 105.311310  
	Train = MSE:150.195999 , RMSE:12.255447 , MAE:9.877841 , MAPD:41.611327, R_squared:-1.599918  
	Validation = MSE:105.311310 , RMSE:10.262130 , MAE:7.749000 , MAPD:32.277027, R_squared:-0.894976

2024-03-21 06:01:46,263 Epoch 8/300, Train Loss: 92.992123, Val Loss: 62.496700  
	Train = MSE:94.906776 , RMSE:9.742011 , MAE:7.259641 , MAPD:29.789849, R_squared:-0.642852  
	Validation = MSE:62.496700 , RMSE:7.905486 , MAE:5.654711 , MAPD:24.821704, R_squared:-0.124568

2024-03-21 06:01:46,756 Epoch 9/300, Train Loss: 57.128199, Val Loss: 44.226364  
	Train = MSE:57.640934 , RMSE:7.592163 , MAE:5.611479 , MAPD:25.796446, R_squared:0.002226  
	Validation = MSE:44.226357 , RMSE:6.650290 , MAE:5.347308 , MAPD:28.677266, R_squared:0.204189

2024-03-21 06:01:47,232 Epoch 10/300, Train Loss: 45.167078, Val Loss: 46.232159  
	Train = MSE:45.435265 , RMSE:6.740569 , MAE:5.629978 , MAPD:30.966155, R_squared:0.213508  
	Validation = MSE:46.232159 , RMSE:6.799423 , MAE:5.990310 , MAPD:35.791092, R_squared:0.168097

2024-03-21 06:01:47,725 Epoch 11/300, Train Loss: 45.890792, Val Loss: 45.461109  
	Train = MSE:46.119987 , RMSE:6.791170 , MAE:5.968277 , MAPD:35.149697, R_squared:0.201655  
	Validation = MSE:45.461109 , RMSE:6.742486 , MAE:5.966734 , MAPD:35.967067, R_squared:0.181971

2024-03-21 06:01:49,516 Epoch 12/300, Train Loss: 42.903646, Val Loss: 40.576061  
	Train = MSE:43.380306 , RMSE:6.586373 , MAE:5.746535 , MAPD:33.445023, R_squared:0.249080  
	Validation = MSE:40.576061 , RMSE:6.369934 , MAE:5.508708 , MAPD:32.088712, R_squared:0.269873

2024-03-21 06:01:50,014 Epoch 13/300, Train Loss: 39.796270, Val Loss: 37.811031  
	Train = MSE:39.961914 , RMSE:6.321544 , MAE:5.351635 , MAPD:29.848556, R_squared:0.308252  
	Validation = MSE:37.811031 , RMSE:6.149067 , MAE:5.149676 , MAPD:28.885628, R_squared:0.319627

2024-03-21 06:01:50,603 Epoch 14/300, Train Loss: 38.518725, Val Loss: 36.071320  
	Train = MSE:38.185024 , RMSE:6.179403 , MAE:5.091916 , MAPD:27.563090, R_squared:0.339011  
	Validation = MSE:36.071320 , RMSE:6.005940 , MAE:4.984882 , MAPD:27.725581, R_squared:0.350931

2024-03-21 06:01:51,503 Epoch 15/300, Train Loss: 35.683709, Val Loss: 34.320297  
	Train = MSE:36.366268 , RMSE:6.030445 , MAE:4.982520 , MAPD:27.065566, R_squared:0.370494  
	Validation = MSE:34.320293 , RMSE:5.858353 , MAE:4.945493 , MAPD:28.013349, R_squared:0.382439

2024-03-21 06:01:52,196 Epoch 16/300, Train Loss: 34.704638, Val Loss: 32.749546  
	Train = MSE:34.420147 , RMSE:5.866868 , MAE:4.936087 , MAPD:27.427337, R_squared:0.404181  
	Validation = MSE:32.749546 , RMSE:5.722722 , MAE:4.904510 , MAPD:28.304160, R_squared:0.410703

2024-03-21 06:01:52,861 Epoch 17/300, Train Loss: 33.124797, Val Loss: 30.863440  
	Train = MSE:32.457062 , RMSE:5.697110 , MAE:4.836067 , MAPD:27.198244, R_squared:0.438163  
	Validation = MSE:30.863438 , RMSE:5.555487 , MAE:4.765109 , MAPD:27.562899, R_squared:0.444642

2024-03-21 06:01:53,520 Epoch 18/300, Train Loss: 30.495662, Val Loss: 28.856148  
	Train = MSE:30.487337 , RMSE:5.521534 , MAE:4.685956 , MAPD:26.392073, R_squared:0.472259  
	Validation = MSE:28.856150 , RMSE:5.371792 , MAE:4.600199 , MAPD:26.596987, R_squared:0.480761

2024-03-21 06:01:54,000 Epoch 19/300, Train Loss: 28.510249, Val Loss: 26.792603  
	Train = MSE:28.462084 , RMSE:5.334987 , MAE:4.510724 , MAPD:25.341636, R_squared:0.507316  
	Validation = MSE:26.792603 , RMSE:5.176157 , MAE:4.419645 , MAPD:25.515923, R_squared:0.517893

2024-03-21 06:01:54,496 Epoch 20/300, Train Loss: 26.582548, Val Loss: 24.770330  
	Train = MSE:26.368580 , RMSE:5.135035 , MAE:4.338980 , MAPD:24.426167, R_squared:0.543555  
	Validation = MSE:24.770332 , RMSE:4.976980 , MAE:4.264335 , MAPD:24.799016, R_squared:0.554282

