2024-03-21 05:07:17,689 train batches in dataset: 13
2024-03-21 05:07:17,689 val batches in dataset: 2
2024-03-21 05:07:17,689 test batches in dataset: 2
2024-03-21 05:07:17,706 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:07:17,713 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:07:17,722 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:07:17,728 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:07:17,735 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:07:17,740 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:07:17,748 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:07:17,749 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:07:17,749 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:07:17,749 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:07:17,750 Number of trainable parameters: 51425
2024-03-21 05:07:17,750 Number of non-trainable parameters: 0
2024-03-21 05:07:20,313 Epoch 1/300, Train Loss: 197.982739, Val Loss: 58.820482  
	Train = MSE:202.691071 , RMSE:14.236961 , MAE:11.762510 , MAPD:59.241138, R_squared:-2.508617  
	Validation = MSE:59.159481 , RMSE:7.691520 , MAE:6.907163 , MAPD:43.907463, R_squared:-0.064518

2024-03-21 05:07:23,354 Epoch 2/300, Train Loss: 44.675879, Val Loss: 37.143274  
	Train = MSE:45.178303 , RMSE:6.721481 , MAE:5.231030 , MAPD:26.249833, R_squared:0.217956  
	Validation = MSE:37.450516 , RMSE:6.119683 , MAE:5.383796 , MAPD:35.293700, R_squared:0.326114

2024-03-21 05:07:24,832 Epoch 3/300, Train Loss: 23.236563, Val Loss: 11.005767  
	Train = MSE:23.565311 , RMSE:4.854412 , MAE:3.991062 , MAPD:23.144934, R_squared:0.592080  
	Validation = MSE:11.114224 , RMSE:3.333800 , MAE:2.798171 , MAPD:17.661962, R_squared:0.800010

2024-03-21 05:07:26,167 Epoch 4/300, Train Loss: 8.398966, Val Loss: 4.017159  
	Train = MSE:8.523241 , RMSE:2.919459 , MAE:2.352482 , MAPD:14.594668, R_squared:0.852461  
	Validation = MSE:4.042025 , RMSE:2.010479 , MAE:1.599888 , MAPD:9.851327, R_squared:0.927268

2024-03-21 05:07:27,496 Epoch 5/300, Train Loss: 3.907454, Val Loss: 3.165387  
	Train = MSE:3.942899 , RMSE:1.985673 , MAE:1.593175 , MAPD:9.225259, R_squared:0.931748  
	Validation = MSE:3.118722 , RMSE:1.765990 , MAE:1.374076 , MAPD:7.752896, R_squared:0.943882

2024-03-21 05:07:28,796 Epoch 6/300, Train Loss: 2.876038, Val Loss: 2.444350  
	Train = MSE:2.898082 , RMSE:1.702375 , MAE:1.359879 , MAPD:7.515628, R_squared:0.949834  
	Validation = MSE:2.419950 , RMSE:1.555619 , MAE:1.245852 , MAPD:7.162855, R_squared:0.956455

2024-03-21 05:07:30,118 Epoch 7/300, Train Loss: 2.309963, Val Loss: 2.117063  
	Train = MSE:2.324915 , RMSE:1.524767 , MAE:1.244822 , MAPD:7.123261, R_squared:0.959755  
	Validation = MSE:2.102059 , RMSE:1.449848 , MAE:1.160570 , MAPD:6.990311, R_squared:0.962175

2024-03-21 05:07:31,420 Epoch 8/300, Train Loss: 1.998113, Val Loss: 1.783152  
	Train = MSE:2.010541 , RMSE:1.417935 , MAE:1.165147 , MAPD:6.769825, R_squared:0.965197  
	Validation = MSE:1.771003 , RMSE:1.330791 , MAE:1.087689 , MAPD:6.416337, R_squared:0.968132

2024-03-21 05:07:32,776 Epoch 9/300, Train Loss: 1.765765, Val Loss: 1.579945  
	Train = MSE:1.762957 , RMSE:1.327764 , MAE:1.099603 , MAPD:6.324164, R_squared:0.969483  
	Validation = MSE:1.571258 , RMSE:1.253498 , MAE:1.037086 , MAPD:6.031653, R_squared:0.971727

2024-03-21 05:07:34,277 Epoch 10/300, Train Loss: 1.602004, Val Loss: 1.423409  
	Train = MSE:1.606923 , RMSE:1.267645 , MAE:1.053511 , MAPD:5.997476, R_squared:0.972184  
	Validation = MSE:1.415301 , RMSE:1.189664 , MAE:0.984460 , MAPD:5.723492, R_squared:0.974533

2024-03-21 05:07:35,863 Epoch 11/300, Train Loss: 1.474254, Val Loss: 1.293170  
	Train = MSE:1.475626 , RMSE:1.214753 , MAE:1.000546 , MAPD:5.697348, R_squared:0.974457  
	Validation = MSE:1.281717 , RMSE:1.132129 , MAE:0.933807 , MAPD:5.431231, R_squared:0.976937

2024-03-21 05:07:38,613 Epoch 12/300, Train Loss: 1.373176, Val Loss: 1.202775  
	Train = MSE:1.375716 , RMSE:1.172909 , MAE:0.969499 , MAPD:5.474039, R_squared:0.976186  
	Validation = MSE:1.196934 , RMSE:1.094045 , MAE:0.907482 , MAPD:5.221831, R_squared:0.978462

2024-03-21 05:07:39,950 Epoch 13/300, Train Loss: 1.259733, Val Loss: 1.112920  
	Train = MSE:1.256909 , RMSE:1.121120 , MAE:0.921914 , MAPD:5.237993, R_squared:0.978243  
	Validation = MSE:1.103987 , RMSE:1.050708 , MAE:0.870179 , MAPD:5.001980, R_squared:0.980135

2024-03-21 05:07:41,697 Epoch 14/300, Train Loss: 1.184919, Val Loss: 1.033860  
	Train = MSE:1.184775 , RMSE:1.088474 , MAE:0.890616 , MAPD:5.023247, R_squared:0.979491  
	Validation = MSE:1.023772 , RMSE:1.011816 , MAE:0.837189 , MAPD:4.755587, R_squared:0.981578

2024-03-21 05:07:43,227 Epoch 15/300, Train Loss: 1.094844, Val Loss: 1.011379  
	Train = MSE:1.098558 , RMSE:1.048121 , MAE:0.862636 , MAPD:4.830293, R_squared:0.980984  
	Validation = MSE:0.987795 , RMSE:0.993879 , MAE:0.804192 , MAPD:4.729077, R_squared:0.982226

2024-03-21 05:07:44,817 Epoch 16/300, Train Loss: 1.066586, Val Loss: 1.058304  
	Train = MSE:1.066460 , RMSE:1.032695 , MAE:0.838843 , MAPD:4.738184, R_squared:0.981539  
	Validation = MSE:1.059118 , RMSE:1.029135 , MAE:0.852826 , MAPD:4.601687, R_squared:0.980942

2024-03-21 05:07:46,697 Epoch 17/300, Train Loss: 0.990601, Val Loss: 0.840951  
