2024-03-21 05:14:11,257 train batches in dataset: 800
2024-03-21 05:14:11,257 val batches in dataset: 100
2024-03-21 05:14:11,257 test batches in dataset: 100
2024-03-21 05:14:11,269 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:14:11,275 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:14:11,286 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:14:11,290 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:14:11,295 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:14:11,301 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:14:11,307 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:14:11,307 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:14:11,308 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:14:11,308 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:14:11,308 Number of trainable parameters: 51425
2024-03-21 05:14:11,309 Number of non-trainable parameters: 0
2024-03-21 05:15:04,165 Epoch 1/300, Train Loss: 18.138600, Val Loss: 0.652930  
	Train = MSE:18.144014 , RMSE:4.259579 , MAE:2.124744 , MAPD:11.429918, R_squared:0.685924  
	Validation = MSE:0.652930 , RMSE:0.808041 , MAE:0.670017 , MAPD:3.450974, R_squared:0.988251

2024-03-21 05:16:00,244 Epoch 2/300, Train Loss: 0.251139, Val Loss: 0.212804  
	Train = MSE:0.251181 , RMSE:0.501179 , MAE:0.377060 , MAPD:1.994110, R_squared:0.995652  
	Validation = MSE:0.212804 , RMSE:0.461307 , MAE:0.382109 , MAPD:2.232865, R_squared:0.996171

2024-03-21 05:16:49,324 Epoch 3/300, Train Loss: 0.190549, Val Loss: 0.130521  
	Train = MSE:0.190590 , RMSE:0.436566 , MAE:0.331208 , MAPD:1.751534, R_squared:0.996701  
	Validation = MSE:0.130521 , RMSE:0.361277 , MAE:0.256218 , MAPD:1.395286, R_squared:0.997651

2024-03-21 05:17:39,259 Epoch 4/300, Train Loss: 0.163971, Val Loss: 0.158071  
	Train = MSE:0.163717 , RMSE:0.404619 , MAE:0.305139 , MAPD:1.614585, R_squared:0.997166  
	Validation = MSE:0.158071 , RMSE:0.397582 , MAE:0.298379 , MAPD:1.551321, R_squared:0.997156

