2024-03-21 05:21:05,222 train batches in dataset: 25
2024-03-21 05:21:05,222 val batches in dataset: 4
2024-03-21 05:21:05,222 test batches in dataset: 4
2024-03-21 05:21:05,235 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:21:05,240 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:21:05,245 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:21:05,253 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:21:05,259 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:21:05,263 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:21:05,269 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:21:05,270 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:21:05,270 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:21:05,270 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:21:05,271 Number of trainable parameters: 51425
2024-03-21 05:21:05,271 Number of non-trainable parameters: 0
2024-03-21 05:21:07,899 Epoch 1/300, Train Loss: 316.791404, Val Loss: 136.332327  
	Train = MSE:316.841156 , RMSE:17.800032 , MAE:15.893831 , MAPD:74.303147, R_squared:-4.484575  
	Validation = MSE:127.953552 , RMSE:11.311656 , MAE:8.859417 , MAPD:37.529882, R_squared:-1.302402

2024-03-21 05:21:10,783 Epoch 2/300, Train Loss: 64.673830, Val Loss: 43.439957  
	Train = MSE:64.679604 , RMSE:8.042363 , MAE:6.596787 , MAPD:35.482766, R_squared:-0.119615  
	Validation = MSE:40.687210 , RMSE:6.378653 , MAE:5.529497 , MAPD:32.385864, R_squared:0.267873

2024-03-21 05:21:12,489 Epoch 3/300, Train Loss: 35.175084, Val Loss: 29.930449  
	Train = MSE:35.175335 , RMSE:5.930880 , MAE:4.857101 , MAPD:26.310297, R_squared:0.391109  
	Validation = MSE:28.445885 , RMSE:5.333468 , MAE:4.656803 , MAPD:27.825804, R_squared:0.488144

2024-03-21 05:21:14,261 Epoch 4/300, Train Loss: 22.112687, Val Loss: 16.382057  
	Train = MSE:22.114260 , RMSE:4.702580 , MAE:3.977583 , MAPD:22.844656, R_squared:0.617198  
	Validation = MSE:15.834526 , RMSE:3.979262 , MAE:3.430451 , MAPD:20.898858, R_squared:0.715073

2024-03-21 05:21:15,770 Epoch 5/300, Train Loss: 11.069944, Val Loss: 7.085076  
	Train = MSE:11.070962 , RMSE:3.327306 , MAE:2.749840 , MAPD:16.423888, R_squared:0.808360  
	Validation = MSE:7.009072 , RMSE:2.647465 , MAE:2.162544 , MAPD:14.033762, R_squared:0.873878

2024-03-21 05:21:17,740 Epoch 6/300, Train Loss: 4.801965, Val Loss: 3.302994  
	Train = MSE:4.802534 , RMSE:2.191468 , MAE:1.732692 , MAPD:10.779415, R_squared:0.916867  
	Validation = MSE:3.236141 , RMSE:1.798928 , MAE:1.420793 , MAPD:8.754708, R_squared:0.941769

2024-03-21 05:21:19,403 Epoch 7/300, Train Loss: 2.791849, Val Loss: 2.506599  
	Train = MSE:2.792059 , RMSE:1.670945 , MAE:1.334650 , MAPD:7.895482, R_squared:0.951669  
	Validation = MSE:2.389486 , RMSE:1.545796 , MAE:1.231603 , MAPD:7.235915, R_squared:0.957003

2024-03-21 05:21:20,901 Epoch 8/300, Train Loss: 2.243234, Val Loss: 2.041041  
	Train = MSE:2.243363 , RMSE:1.497786 , MAE:1.214136 , MAPD:6.953404, R_squared:0.961167  
	Validation = MSE:1.982534 , RMSE:1.408025 , MAE:1.136937 , MAPD:6.580310, R_squared:0.964326

2024-03-21 05:21:22,480 Epoch 9/300, Train Loss: 1.905968, Val Loss: 1.754675  
	Train = MSE:1.905959 , RMSE:1.380565 , MAE:1.124279 , MAPD:6.446294, R_squared:0.967008  
	Validation = MSE:1.708250 , RMSE:1.307001 , MAE:1.057540 , MAPD:6.132812, R_squared:0.969262

2024-03-21 05:21:24,556 Epoch 10/300, Train Loss: 1.662924, Val Loss: 1.511721  
	Train = MSE:1.662991 , RMSE:1.289570 , MAE:1.058400 , MAPD:5.993208, R_squared:0.971213  
	Validation = MSE:1.495042 , RMSE:1.222719 , MAE:0.999237 , MAPD:5.726888, R_squared:0.973098

2024-03-21 05:21:26,043 Epoch 11/300, Train Loss: 1.476883, Val Loss: 1.323304  
	Train = MSE:1.476902 , RMSE:1.215278 , MAE:0.997465 , MAPD:5.646220, R_squared:0.974435  
	Validation = MSE:1.312163 , RMSE:1.145497 , MAE:0.936981 , MAPD:5.349766, R_squared:0.976389

2024-03-21 05:21:29,355 Epoch 12/300, Train Loss: 1.330210, Val Loss: 1.180021  
	Train = MSE:1.330238 , RMSE:1.153359 , MAE:0.951415 , MAPD:5.318388, R_squared:0.976973  
	Validation = MSE:1.164398 , RMSE:1.079073 , MAE:0.877980 , MAPD:5.070045, R_squared:0.979048

2024-03-21 05:21:30,799 Epoch 13/300, Train Loss: 1.195120, Val Loss: 1.023865  
	Train = MSE:1.195109 , RMSE:1.093210 , MAE:0.901382 , MAPD:5.057729, R_squared:0.979312  
	Validation = MSE:1.038896 , RMSE:1.019263 , MAE:0.835377 , MAPD:4.698183, R_squared:0.981306

2024-03-21 05:21:32,274 Epoch 14/300, Train Loss: 1.029185, Val Loss: 0.846926  
	Train = MSE:1.029187 , RMSE:1.014489 , MAE:0.827724 , MAPD:4.563319, R_squared:0.982185  
	Validation = MSE:0.837226 , RMSE:0.915001 , MAE:0.743560 , MAPD:4.072380, R_squared:0.984935

2024-03-21 05:21:33,725 Epoch 15/300, Train Loss: 0.805821, Val Loss: 0.679855  
	Train = MSE:0.805860 , RMSE:0.897697 , MAE:0.724908 , MAPD:3.913112, R_squared:0.986050  
	Validation = MSE:0.657129 , RMSE:0.810635 , MAE:0.652926 , MAPD:3.670758, R_squared:0.988176

2024-03-21 05:21:35,176 Epoch 16/300, Train Loss: 0.634870, Val Loss: 0.556725  
	Train = MSE:0.634895 , RMSE:0.796803 , MAE:0.629765 , MAPD:3.345785, R_squared:0.989010  
	Validation = MSE:0.535521 , RMSE:0.731793 , MAE:0.572562 , MAPD:3.027789, R_squared:0.990364

2024-03-21 05:21:36,680 Epoch 17/300, Train Loss: 0.512939, Val Loss: 0.473223  
	Train = MSE:0.512920 , RMSE:0.716184 , MAE:0.558337 , MAPD:2.933727, R_squared:0.991121  
	Validation = MSE:0.435211 , RMSE:0.659705 , MAE:0.510980 , MAPD:2.728507, R_squared:0.992169

