2024-03-21 03:39:33,418 train batches in dataset: 13
2024-03-21 03:39:33,419 val batches in dataset: 2
2024-03-21 03:39:33,419 test batches in dataset: 2
2024-03-21 03:39:33,427 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:33,430 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:33,432 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:33,437 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:33,439 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:33,461 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:33,468 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:33,480 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:33,486 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:33,493 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:33,537 Number of trainable parameters: 51425
2024-03-21 03:39:33,538 Number of non-trainable parameters: 0
2024-03-21 03:39:35,585 Epoch 1/300, Train Loss: 2771.346165, Val Loss: 146.706467  
	Train = MSE:2873.203125 , RMSE:53.602268 , MAE:29.322741 , MAPD:151.830668, R_squared:-48.735642  
	Validation = MSE:145.044617 , RMSE:12.043447 , MAE:9.486994 , MAPD:40.360699, R_squared:-1.609939

2024-03-21 03:39:38,688 Epoch 2/300, Train Loss: 69.022348, Val Loss: 8.351425  
	Train = MSE:70.928299 , RMSE:8.421894 , MAE:6.533608 , MAPD:33.646234, R_squared:-0.227781  
	Validation = MSE:8.460199 , RMSE:2.908642 , MAE:2.321858 , MAPD:13.623220, R_squared:0.847767

2024-03-21 03:39:40,905 Epoch 3/300, Train Loss: 14.327287, Val Loss: 7.118901  
	Train = MSE:14.744896 , RMSE:3.839908 , MAE:3.077448 , MAPD:15.709640, R_squared:0.744763  
	Validation = MSE:7.016309 , RMSE:2.648832 , MAE:1.893975 , MAPD:10.767859, R_squared:0.873748

2024-03-21 03:39:42,267 Epoch 4/300, Train Loss: 5.456574, Val Loss: 1.768722  
	Train = MSE:5.512019 , RMSE:2.347769 , MAE:1.852212 , MAPD:10.109762, R_squared:0.904586  
	Validation = MSE:1.774970 , RMSE:1.332280 , MAE:1.033398 , MAPD:6.169773, R_squared:0.968061

2024-03-21 03:39:44,366 Epoch 5/300, Train Loss: 2.596083, Val Loss: 1.573534  
	Train = MSE:2.630063 , RMSE:1.621747 , MAE:1.264997 , MAPD:6.762602, R_squared:0.954473  
	Validation = MSE:1.549097 , RMSE:1.244627 , MAE:0.985009 , MAPD:6.027836, R_squared:0.972125

2024-03-21 03:39:45,478 Epoch 6/300, Train Loss: 1.541005, Val Loss: 1.207911  
	Train = MSE:1.559875 , RMSE:1.248950 , MAE:0.997568 , MAPD:5.722413, R_squared:0.972998  
	Validation = MSE:1.180594 , RMSE:1.086552 , MAE:0.837802 , MAPD:4.890544, R_squared:0.978756

2024-03-21 03:39:46,581 Epoch 7/300, Train Loss: 1.068962, Val Loss: 0.951444  
	Train = MSE:1.083645 , RMSE:1.040982 , MAE:0.821319 , MAPD:4.656694, R_squared:0.981242  
	Validation = MSE:0.978320 , RMSE:0.989101 , MAE:0.802058 , MAPD:4.365310, R_squared:0.982396

2024-03-21 03:39:47,954 Epoch 8/300, Train Loss: 0.845292, Val Loss: 0.773304  
	Train = MSE:0.854805 , RMSE:0.924556 , MAE:0.722203 , MAPD:4.028115, R_squared:0.985203  
	Validation = MSE:0.763894 , RMSE:0.874010 , MAE:0.684982 , MAPD:4.083813, R_squared:0.986254

2024-03-21 03:39:49,281 Epoch 9/300, Train Loss: 0.583690, Val Loss: 0.407540  
	Train = MSE:0.589461 , RMSE:0.767763 , MAE:0.583151 , MAPD:3.306823, R_squared:0.989796  
	Validation = MSE:0.428524 , RMSE:0.654618 , MAE:0.507893 , MAPD:2.884937, R_squared:0.992289

2024-03-21 03:39:50,399 Epoch 10/300, Train Loss: 0.389958, Val Loss: 0.324692  
	Train = MSE:0.392469 , RMSE:0.626474 , MAE:0.471113 , MAPD:2.692167, R_squared:0.993206  
	Validation = MSE:0.341592 , RMSE:0.584458 , MAE:0.449313 , MAPD:2.507418, R_squared:0.993853

2024-03-21 03:39:51,477 Epoch 11/300, Train Loss: 0.284103, Val Loss: 0.215953  
	Train = MSE:0.284472 , RMSE:0.533359 , MAE:0.399701 , MAPD:2.268368, R_squared:0.995076  
	Validation = MSE:0.224571 , RMSE:0.473890 , MAE:0.353264 , MAPD:2.054212, R_squared:0.995959

2024-03-21 03:39:54,947 Epoch 12/300, Train Loss: 0.238223, Val Loss: 0.185485  
	Train = MSE:0.238919 , RMSE:0.488794 , MAE:0.367634 , MAPD:2.065925, R_squared:0.995864  
	Validation = MSE:0.191373 , RMSE:0.437462 , MAE:0.323092 , MAPD:1.883040, R_squared:0.996556

2024-03-21 03:39:58,027 Epoch 13/300, Train Loss: 0.201773, Val Loss: 0.186985  
	Train = MSE:0.202454 , RMSE:0.449949 , MAE:0.336558 , MAPD:1.882357, R_squared:0.996495  
	Validation = MSE:0.185705 , RMSE:0.430936 , MAE:0.331988 , MAPD:1.946463, R_squared:0.996658

2024-03-21 03:39:59,426 Epoch 14/300, Train Loss: 0.217126, Val Loss: 0.155317  
	Train = MSE:0.216516 , RMSE:0.465313 , MAE:0.349204 , MAPD:1.897319, R_squared:0.996252  
	Validation = MSE:0.156947 , RMSE:0.396165 , MAE:0.287874 , MAPD:1.680775, R_squared:0.997176

2024-03-21 03:40:00,674 Epoch 15/300, Train Loss: 0.182231, Val Loss: 0.150560  
	Train = MSE:0.183530 , RMSE:0.428405 , MAE:0.318880 , MAPD:1.744042, R_squared:0.996823  
	Validation = MSE:0.150348 , RMSE:0.387747 , MAE:0.278081 , MAPD:1.626232, R_squared:0.997295

2024-03-21 03:40:01,815 Epoch 16/300, Train Loss: 0.169293, Val Loss: 0.154914  
	Train = MSE:0.169971 , RMSE:0.412276 , MAE:0.303147 , MAPD:1.658668, R_squared:0.997058  
	Validation = MSE:0.151108 , RMSE:0.388726 , MAE:0.287750 , MAPD:1.656962, R_squared:0.997281

2024-03-21 03:40:02,885 Epoch 17/300, Train Loss: 0.178122, Val Loss: 0.158930  
	Train = MSE:0.176467 , RMSE:0.420079 , MAE:0.310955 , MAPD:1.670495, R_squared:0.996945  
	Validation = MSE:0.159788 , RMSE:0.399735 , MAE:0.291953 , MAPD:1.642563, R_squared:0.997125

2024-03-21 03:40:03,977 Epoch 18/300, Train Loss: 0.149735, Val Loss: 0.168180  
	Train = MSE:0.151727 , RMSE:0.389522 , MAE:0.287530 , MAPD:1.560230, R_squared:0.997374  
	Validation = MSE:0.162012 , RMSE:0.402507 , MAE:0.308160 , MAPD:1.744106, R_squared:0.997085

2024-03-21 03:40:05,647 Epoch 19/300, Train Loss: 0.183959, Val Loss: 0.387479  
	Train = MSE:0.185030 , RMSE:0.430151 , MAE:0.319947 , MAPD:1.681036, R_squared:0.996797  
	Validation = MSE:0.391328 , RMSE:0.625562 , MAE:0.520650 , MAPD:2.682092, R_squared:0.992958

2024-03-21 03:40:06,779 Epoch 20/300, Train Loss: 0.213093, Val Loss: 0.146923  
	Train = MSE:0.215899 , RMSE:0.464649 , MAE:0.354042 , MAPD:1.831806, R_squared:0.996263  
	Validation = MSE:0.141601 , RMSE:0.376299 , MAE:0.287240 , MAPD:1.663986, R_squared:0.997452

2024-03-21 03:40:07,837 Epoch 21/300, Train Loss: 0.138845, Val Loss: 0.123004  
	Train = MSE:0.139522 , RMSE:0.373527 , MAE:0.277384 , MAPD:1.487398, R_squared:0.997585  
	Validation = MSE:0.121838 , RMSE:0.349053 , MAE:0.248028 , MAPD:1.420953, R_squared:0.997808

2024-03-21 03:40:10,531 Epoch 22/300, Train Loss: 0.123531, Val Loss: 0.120380  
	Train = MSE:0.123953 , RMSE:0.352070 , MAE:0.257255 , MAPD:1.398057, R_squared:0.997854  
	Validation = MSE:0.119211 , RMSE:0.345270 , MAE:0.243404 , MAPD:1.391004, R_squared:0.997855

2024-03-21 03:40:11,609 Epoch 23/300, Train Loss: 0.129732, Val Loss: 0.144260  
	Train = MSE:0.128031 , RMSE:0.357815 , MAE:0.261886 , MAPD:1.409970, R_squared:0.997784  
	Validation = MSE:0.144294 , RMSE:0.379861 , MAE:0.274877 , MAPD:1.522692, R_squared:0.997404

2024-03-21 03:40:13,310 Epoch 24/300, Train Loss: 0.125543, Val Loss: 0.142151  
	Train = MSE:0.126116 , RMSE:0.355128 , MAE:0.262600 , MAPD:1.411462, R_squared:0.997817  
	Validation = MSE:0.136696 , RMSE:0.369724 , MAE:0.281712 , MAPD:1.587310, R_squared:0.997540

2024-03-21 03:40:14,476 Epoch 25/300, Train Loss: 0.163917, Val Loss: 0.155858  
	Train = MSE:0.162943 , RMSE:0.403662 , MAE:0.301187 , MAPD:1.568240, R_squared:0.997179  
	Validation = MSE:0.149133 , RMSE:0.386178 , MAE:0.298021 , MAPD:1.650620, R_squared:0.997316

2024-03-21 03:40:15,824 Epoch 26/300, Train Loss: 0.139989, Val Loss: 0.105449  
	Train = MSE:0.141102 , RMSE:0.375636 , MAE:0.280847 , MAPD:1.477343, R_squared:0.997557  
	Validation = MSE:0.102770 , RMSE:0.320577 , MAE:0.221858 , MAPD:1.286969, R_squared:0.998151

2024-03-21 03:40:16,884 Epoch 27/300, Train Loss: 0.136981, Val Loss: 0.113776  
	Train = MSE:0.137210 , RMSE:0.370419 , MAE:0.273711 , MAPD:1.449749, R_squared:0.997625  
	Validation = MSE:0.112943 , RMSE:0.336070 , MAE:0.234352 , MAPD:1.309716, R_squared:0.997968

2024-03-21 03:40:18,205 Epoch 28/300, Train Loss: 0.140514, Val Loss: 0.119735  
	Train = MSE:0.141821 , RMSE:0.376592 , MAE:0.279108 , MAPD:1.458382, R_squared:0.997545  
	Validation = MSE:0.115435 , RMSE:0.339757 , MAE:0.250023 , MAPD:1.431962, R_squared:0.997923

2024-03-21 03:40:19,495 Epoch 29/300, Train Loss: 0.106856, Val Loss: 0.101836  
	Train = MSE:0.107884 , RMSE:0.328457 , MAE:0.238338 , MAPD:1.281755, R_squared:0.998133  
	Validation = MSE:0.100260 , RMSE:0.316639 , MAE:0.218422 , MAPD:1.244958, R_squared:0.998196

2024-03-21 03:40:20,570 Epoch 30/300, Train Loss: 0.104655, Val Loss: 0.098995  
	Train = MSE:0.105590 , RMSE:0.324946 , MAE:0.238225 , MAPD:1.275002, R_squared:0.998172  
	Validation = MSE:0.096453 , RMSE:0.310569 , MAE:0.215339 , MAPD:1.249549, R_squared:0.998264

2024-03-21 03:40:21,631 Epoch 31/300, Train Loss: 0.126252, Val Loss: 0.144638  
	Train = MSE:0.123765 , RMSE:0.351802 , MAE:0.258933 , MAPD:1.357982, R_squared:0.997858  
	Validation = MSE:0.145379 , RMSE:0.381286 , MAE:0.278508 , MAPD:1.513008, R_squared:0.997384

2024-03-21 03:40:24,117 Epoch 32/300, Train Loss: 0.155329, Val Loss: 0.101413  
	Train = MSE:0.153847 , RMSE:0.392234 , MAE:0.295890 , MAPD:1.514883, R_squared:0.997337  
	Validation = MSE:0.100803 , RMSE:0.317495 , MAE:0.217495 , MAPD:1.223738, R_squared:0.998186

2024-03-21 03:40:26,209 Epoch 33/300, Train Loss: 0.127533, Val Loss: 0.119362  
	Train = MSE:0.127235 , RMSE:0.356700 , MAE:0.263095 , MAPD:1.371405, R_squared:0.997798  
