2024-03-21 07:10:58,710 train batches in dataset: 25
2024-03-21 07:10:58,710 val batches in dataset: 4
2024-03-21 07:10:58,710 test batches in dataset: 4
2024-03-21 07:10:58,725 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:10:58,728 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:10:58,731 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:10:58,737 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:10:58,741 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:10:58,746 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:10:58,749 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:10:58,750 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:10:58,750 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:10:58,750 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:10:58,751 Number of trainable parameters: 51425
2024-03-21 07:10:58,751 Number of non-trainable parameters: 0
2024-03-21 07:11:01,212 Epoch 1/300, Train Loss: 499.479718, Val Loss: 460.111916  
	Train = MSE:499.486328 , RMSE:22.349192 , MAE:21.034870 , MAPD:102.409890, R_squared:-7.646193  
	Validation = MSE:446.762665 , RMSE:21.136761 , MAE:19.802637 , MAPD:98.188312, R_squared:-7.039067

2024-03-21 07:11:03,523 Epoch 2/300, Train Loss: 447.603009, Val Loss: 425.226776  
	Train = MSE:447.593597 , RMSE:21.156408 , MAE:19.754253 , MAPD:95.273179, R_squared:-6.747921  
	Validation = MSE:412.199646 , RMSE:20.302700 , MAE:18.889900 , MAPD:92.956311, R_squared:-6.417138

2024-03-21 07:11:04,499 Epoch 3/300, Train Loss: 420.618300, Val Loss: 401.873734  
	Train = MSE:420.609711 , RMSE:20.508772 , MAE:19.054760 , MAPD:91.395046, R_squared:-6.280826  
	Validation = MSE:389.085907 , RMSE:19.725260 , MAE:18.269419 , MAPD:89.470011, R_squared:-6.001229

2024-03-21 07:11:05,476 Epoch 4/300, Train Loss: 397.900527, Val Loss: 379.793526  
	Train = MSE:397.903809 , RMSE:19.947527 , MAE:18.453997 , MAPD:88.098753, R_squared:-5.887782  
	Validation = MSE:367.298370 , RMSE:19.165030 , MAE:17.669476 , MAPD:86.119715, R_squared:-5.609182

2024-03-21 07:11:06,464 Epoch 5/300, Train Loss: 377.193641, Val Loss: 361.338242  
	Train = MSE:377.207794 , RMSE:19.421839 , MAE:17.887157 , MAPD:84.982114, R_squared:-5.529531  
	Validation = MSE:349.060455 , RMSE:18.683159 , MAE:17.146145 , MAPD:83.174053, R_squared:-5.281008

2024-03-21 07:11:07,452 Epoch 6/300, Train Loss: 358.786984, Val Loss: 342.788467  
	Train = MSE:358.776886 , RMSE:18.941406 , MAE:17.366236 , MAPD:82.114564, R_squared:-5.210489  
	Validation = MSE:330.765015 , RMSE:18.186947 , MAE:16.608238 , MAPD:80.160887, R_squared:-4.951799

2024-03-21 07:11:08,453 Epoch 7/300, Train Loss: 339.257350, Val Loss: 323.166496  
	Train = MSE:339.265381 , RMSE:18.419159 , MAE:16.799263 , MAPD:79.002334, R_squared:-4.872741  
	Validation = MSE:311.378845 , RMSE:17.645929 , MAE:16.017876 , MAPD:76.850740, R_squared:-4.602964

2024-03-21 07:11:09,449 Epoch 8/300, Train Loss: 319.215262, Val Loss: 303.122665  
	Train = MSE:319.211334 , RMSE:17.866486 , MAE:16.198431 , MAPD:75.718429, R_squared:-4.525603  
	Validation = MSE:291.630737 , RMSE:17.077200 , MAE:15.397931 , MAPD:73.394084, R_squared:-4.247616

2024-03-21 07:11:10,457 Epoch 9/300, Train Loss: 298.171708, Val Loss: 281.544979  
	Train = MSE:298.172333 , RMSE:17.267668 , MAE:15.540806 , MAPD:72.104669, R_squared:-4.161414  
	Validation = MSE:270.380188 , RMSE:16.443241 , MAE:14.700309 , MAPD:69.494625, R_squared:-3.865232

2024-03-21 07:11:11,746 Epoch 10/300, Train Loss: 275.534913, Val Loss: 258.680740  
	Train = MSE:275.551971 , RMSE:16.599758 , MAE:14.804143 , MAPD:68.070259, R_squared:-3.769851  
	Validation = MSE:247.873444 , RMSE:15.743997 , MAE:13.925629 , MAPD:65.171935, R_squared:-3.460245

2024-03-21 07:11:12,762 Epoch 11/300, Train Loss: 251.760767, Val Loss: 234.839527  
	Train = MSE:251.759766 , RMSE:15.866940 , MAE:13.993624 , MAPD:63.657921, R_squared:-3.358004  
