2024-03-21 03:39:34,333 train batches in dataset: 3199
2024-03-21 03:39:34,333 val batches in dataset: 400
2024-03-21 03:39:34,333 test batches in dataset: 400
2024-03-21 03:39:34,355 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:34,360 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,364 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,373 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,571 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,573 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,574 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,577 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,579 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,580 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,586 Number of trainable parameters: 51425
2024-03-21 03:39:34,586 Number of non-trainable parameters: 0
2024-03-21 03:39:56,397 Epoch 1/300, Train Loss: 2319385.342708, Val Loss: 86.879074  
	Train = MSE:2319385.750000 , RMSE:1522.953003 , MAE:42.672695 , MAPD:196.328132, R_squared:-40147.954936  
	Validation = MSE:86.879074 , RMSE:9.320894 , MAE:6.705534 , MAPD:28.195530, R_squared:-0.563306

2024-03-21 03:40:14,289 Epoch 2/300, Train Loss: 63.023797, Val Loss: 56.275323  
	Train = MSE:63.023796 , RMSE:7.938753 , MAE:6.200410 , MAPD:31.139625, R_squared:-0.090953  
	Validation = MSE:56.275322 , RMSE:7.501688 , MAE:6.265097 , MAPD:35.203414, R_squared:-0.012621

2024-03-21 03:40:31,264 Epoch 3/300, Train Loss: 58.202627, Val Loss: 57.351968  
	Train = MSE:58.202625 , RMSE:7.629065 , MAE:6.237712 , MAPD:33.570155, R_squared:-0.007497  
	Validation = MSE:57.351974 , RMSE:7.573109 , MAE:6.437868 , MAPD:36.858591, R_squared:-0.031994

2024-03-21 03:40:47,595 Epoch 4/300, Train Loss: 59.070265, Val Loss: 55.582623  
	Train = MSE:59.070267 , RMSE:7.685719 , MAE:6.285534 , MAPD:33.762038, R_squared:-0.022516  
	Validation = MSE:55.582623 , RMSE:7.455375 , MAE:6.000837 , MAPD:32.387180, R_squared:-0.000156

2024-03-21 03:41:03,257 Epoch 5/300, Train Loss: 59.563471, Val Loss: 56.388486  
	Train = MSE:59.563469 , RMSE:7.717737 , MAE:6.297515 , MAPD:33.780839, R_squared:-0.031054  
	Validation = MSE:56.388485 , RMSE:7.509227 , MAE:5.838026 , MAPD:30.269680, R_squared:-0.014657

2024-03-21 03:41:20,710 Epoch 6/300, Train Loss: 60.073057, Val Loss: 61.337977  
	Train = MSE:60.073059 , RMSE:7.750681 , MAE:6.309885 , MAPD:33.828052, R_squared:-0.039875  
	Validation = MSE:61.337978 , RMSE:7.831857 , MAE:6.848218 , MAPD:40.598458, R_squared:-0.103718

2024-03-21 03:41:36,614 Epoch 7/300, Train Loss: 59.713847, Val Loss: 59.786251  
	Train = MSE:59.713844 , RMSE:7.727473 , MAE:6.316263 , MAPD:33.919287, R_squared:-0.033657  
	Validation = MSE:59.786251 , RMSE:7.732157 , MAE:6.707930 , MAPD:39.348896, R_squared:-0.075796

2024-03-21 03:41:53,131 Epoch 8/300, Train Loss: 59.004162, Val Loss: 55.579279  
	Train = MSE:59.004166 , RMSE:7.681417 , MAE:6.288856 , MAPD:33.810624, R_squared:-0.021372  
	Validation = MSE:55.579277 , RMSE:7.455151 , MAE:6.038402 , MAPD:32.842824, R_squared:-0.000096

2024-03-21 03:42:08,918 Epoch 9/300, Train Loss: 59.728065, Val Loss: 58.819965  
	Train = MSE:59.728065 , RMSE:7.728394 , MAE:6.298419 , MAPD:33.807775, R_squared:-0.033903  
	Validation = MSE:58.819965 , RMSE:7.669417 , MAE:6.610570 , MAPD:38.465924, R_squared:-0.058409

2024-03-21 03:42:24,366 Epoch 10/300, Train Loss: 59.627691, Val Loss: 55.577817  
	Train = MSE:59.627693 , RMSE:7.721897 , MAE:6.316012 , MAPD:33.928199, R_squared:-0.032165  
	Validation = MSE:55.577816 , RMSE:7.455053 , MAE:6.007645 , MAPD:32.471102, R_squared:-0.000070

2024-03-21 03:42:42,363 Epoch 11/300, Train Loss: 59.544478, Val Loss: 57.084611  
	Train = MSE:59.544476 , RMSE:7.716506 , MAE:6.277818 , MAPD:33.669978, R_squared:-0.030725  
	Validation = MSE:57.084610 , RMSE:7.555436 , MAE:6.400599 , MAPD:36.506049, R_squared:-0.027183

2024-03-21 03:43:00,392 Epoch 12/300, Train Loss: 59.656823, Val Loss: 55.904679  
	Train = MSE:59.656826 , RMSE:7.723783 , MAE:6.302868 , MAPD:33.818423, R_squared:-0.032670  
	Validation = MSE:55.904678 , RMSE:7.476943 , MAE:6.179510 , MAPD:34.355387, R_squared:-0.005951

2024-03-21 03:43:16,871 Epoch 13/300, Train Loss: 59.111626, Val Loss: 56.242124  
	Train = MSE:59.111622 , RMSE:7.688408 , MAE:6.266482 , MAPD:33.647795, R_squared:-0.023232  
	Validation = MSE:56.242119 , RMSE:7.499475 , MAE:6.258377 , MAPD:35.137729, R_squared:-0.012023

2024-03-21 03:43:33,597 Epoch 14/300, Train Loss: 59.949764, Val Loss: 55.574407  
	Train = MSE:59.949760 , RMSE:7.742723 , MAE:6.315685 , MAPD:33.891463, R_squared:-0.037741  
