2024-03-21 05:48:16,736 train batches in dataset: 50
2024-03-21 05:48:16,737 val batches in dataset: 7
2024-03-21 05:48:16,737 test batches in dataset: 7
2024-03-21 05:48:16,754 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:48:16,759 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:48:16,762 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:48:16,767 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:48:16,772 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:48:16,776 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:48:16,780 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:48:16,781 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:48:16,781 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:48:16,781 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:48:16,782 Number of trainable parameters: 51425
2024-03-21 05:48:16,782 Number of non-trainable parameters: 0
2024-03-21 05:48:20,103 Epoch 1/300, Train Loss: 302.297798, Val Loss: 104.819504  
	Train = MSE:302.348267 , RMSE:17.388165 , MAE:15.368909 , MAPD:71.523737, R_squared:-4.233700  
	Validation = MSE:101.124756 , RMSE:10.056081 , MAE:7.530232 , MAPD:31.302970, R_squared:-0.819643

2024-03-21 05:48:23,470 Epoch 2/300, Train Loss: 50.947745, Val Loss: 37.399676  
	Train = MSE:50.948769 , RMSE:7.137841 , MAE:5.794455 , MAPD:30.601478, R_squared:0.118068  
	Validation = MSE:36.015854 , RMSE:6.001321 , MAE:5.004614 , MAPD:27.981635, R_squared:0.351929

2024-03-21 05:48:25,634 Epoch 3/300, Train Loss: 29.881401, Val Loss: 22.795327  
	Train = MSE:29.881405 , RMSE:5.466389 , MAE:4.606035 , MAPD:25.814564, R_squared:0.482748  
	Validation = MSE:22.243841 , RMSE:4.716338 , MAE:4.071028 , MAPD:24.040026, R_squared:0.599743

2024-03-21 05:48:27,799 Epoch 4/300, Train Loss: 15.074330, Val Loss: 8.426003  
	Train = MSE:15.075956 , RMSE:3.882777 , MAE:3.242838 , MAPD:18.993991, R_squared:0.739033  
	Validation = MSE:8.356012 , RMSE:2.890677 , MAE:2.404318 , MAPD:14.908052, R_squared:0.849642

2024-03-21 05:48:29,977 Epoch 5/300, Train Loss: 4.849530, Val Loss: 2.915081  
	Train = MSE:4.850204 , RMSE:2.202318 , MAE:1.730658 , MAPD:10.664090, R_squared:0.916042  
	Validation = MSE:2.867050 , RMSE:1.693237 , MAE:1.318542 , MAPD:8.283896, R_squared:0.948410

2024-03-21 05:48:33,043 Epoch 6/300, Train Loss: 2.202451, Val Loss: 1.681664  
	Train = MSE:2.202714 , RMSE:1.484154 , MAE:1.177362 , MAPD:7.009942, R_squared:0.961871  
	Validation = MSE:1.664645 , RMSE:1.290211 , MAE:1.007402 , MAPD:6.079458, R_squared:0.970046

2024-03-21 05:48:35,268 Epoch 7/300, Train Loss: 1.453725, Val Loss: 1.155628  
	Train = MSE:1.453882 , RMSE:1.205770 , MAE:0.961881 , MAPD:5.561956, R_squared:0.974833  
	Validation = MSE:1.153039 , RMSE:1.073797 , MAE:0.854569 , MAPD:4.958660, R_squared:0.979252

2024-03-21 05:48:38,476 Epoch 8/300, Train Loss: 1.038955, Val Loss: 0.810509  
	Train = MSE:1.039060 , RMSE:1.019343 , MAE:0.810965 , MAPD:4.628087, R_squared:0.982014  
	Validation = MSE:0.807105 , RMSE:0.898390 , MAE:0.706631 , MAPD:4.103843, R_squared:0.985477

2024-03-21 05:48:41,840 Epoch 9/300, Train Loss: 0.752648, Val Loss: 0.588609  
