2024-03-21 03:39:33,828 train batches in dataset: 50
2024-03-21 03:39:33,828 val batches in dataset: 7
2024-03-21 03:39:33,828 test batches in dataset: 7
2024-03-21 03:39:33,868 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:33,895 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:34,091 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:34,095 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:34,099 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:34,101 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:34,106 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:34,316 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:34,322 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:34,325 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:34,334 Number of trainable parameters: 51425
2024-03-21 03:39:34,335 Number of non-trainable parameters: 0
2024-03-21 03:39:42,198 Epoch 1/300, Train Loss: 720.099811, Val Loss: 2.194094  
	Train = MSE:720.323914 , RMSE:26.838850 , MAE:9.447561 , MAPD:49.850186, R_squared:-11.468930  
	Validation = MSE:2.048231 , RMSE:1.431164 , MAE:1.121211 , MAPD:6.347247, R_squared:0.963144

2024-03-21 03:39:47,061 Epoch 2/300, Train Loss: 1.899158, Val Loss: 1.002735  
	Train = MSE:1.899197 , RMSE:1.378114 , MAE:1.110382 , MAPD:6.087455, R_squared:0.967125  
	Validation = MSE:0.986203 , RMSE:0.993078 , MAE:0.808897 , MAPD:4.579122, R_squared:0.982254

2024-03-21 03:39:50,841 Epoch 3/300, Train Loss: 1.201108, Val Loss: 0.667653  
	Train = MSE:1.201208 , RMSE:1.095996 , MAE:0.871427 , MAPD:4.636323, R_squared:0.979207  
	Validation = MSE:0.650034 , RMSE:0.806247 , MAE:0.644719 , MAPD:3.426350, R_squared:0.988303

2024-03-21 03:39:57,392 Epoch 4/300, Train Loss: 0.648280, Val Loss: 0.529628  
	Train = MSE:0.648376 , RMSE:0.805218 , MAE:0.630020 , MAPD:3.335777, R_squared:0.988776  
	Validation = MSE:0.519681 , RMSE:0.720889 , MAE:0.557616 , MAPD:3.102270, R_squared:0.990649

2024-03-21 03:40:01,342 Epoch 5/300, Train Loss: 0.483166, Val Loss: 0.387368  
	Train = MSE:0.483180 , RMSE:0.695111 , MAE:0.535890 , MAPD:2.813272, R_squared:0.991636  
	Validation = MSE:0.379042 , RMSE:0.615664 , MAE:0.463068 , MAPD:2.606831, R_squared:0.993180

2024-03-21 03:40:04,772 Epoch 6/300, Train Loss: 0.440032, Val Loss: 1.715088  
	Train = MSE:0.439586 , RMSE:0.663012 , MAE:0.504075 , MAPD:2.656040, R_squared:0.992391  
	Validation = MSE:1.694672 , RMSE:1.301795 , MAE:1.173875 , MAPD:6.036897, R_squared:0.969506

2024-03-21 03:40:09,007 Epoch 7/300, Train Loss: 0.744766, Val Loss: 0.909489  
	Train = MSE:0.744909 , RMSE:0.863081 , MAE:0.669589 , MAPD:3.441646, R_squared:0.987105  
	Validation = MSE:0.903253 , RMSE:0.950396 , MAE:0.859495 , MAPD:4.813928, R_squared:0.983747

