2024-03-21 06:35:32,267 train batches in dataset: 800
2024-03-21 06:35:32,267 val batches in dataset: 100
2024-03-21 06:35:32,267 test batches in dataset: 100
2024-03-21 06:35:32,281 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:35:32,285 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:35:32,288 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:35:32,294 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:35:32,300 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:35:32,304 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:35:32,308 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:35:32,309 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:35:32,310 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:35:32,310 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:35:32,310 Number of trainable parameters: 51425
2024-03-21 06:35:32,310 Number of non-trainable parameters: 0
2024-03-21 06:36:14,130 Epoch 1/300, Train Loss: 186.779425, Val Loss: 42.230719  
	Train = MSE:186.827484 , RMSE:13.668485 , MAE:10.911806 , MAPD:51.351730, R_squared:-2.234016  
	Validation = MSE:42.230724 , RMSE:6.498517 , MAE:5.519772 , MAPD:31.372442, R_squared:0.240099

2024-03-21 06:36:59,607 Epoch 2/300, Train Loss: 32.312031, Val Loss: 20.434764  
	Train = MSE:32.313530 , RMSE:5.684499 , MAE:4.731029 , MAPD:26.062241, R_squared:0.440647  
	Validation = MSE:20.434765 , RMSE:4.520483 , MAE:3.869627 , MAPD:22.498042, R_squared:0.632296

2024-03-21 06:37:43,686 Epoch 3/300, Train Loss: 9.030195, Val Loss: 2.096472  
	Train = MSE:9.031489 , RMSE:3.005244 , MAE:2.345670 , MAPD:13.427476, R_squared:0.843663  
	Validation = MSE:2.096472 , RMSE:1.447920 , MAE:1.137429 , MAPD:6.873110, R_squared:0.962276

2024-03-21 06:38:23,926 Epoch 4/300, Train Loss: 1.425479, Val Loss: 0.964194  
	Train = MSE:1.425065 , RMSE:1.193761 , MAE:0.947413 , MAPD:5.405467, R_squared:0.975332  
	Validation = MSE:0.964194 , RMSE:0.981934 , MAE:0.787564 , MAPD:4.274186, R_squared:0.982650

2024-03-21 06:39:05,682 Epoch 5/300, Train Loss: 0.818735, Val Loss: 0.575401  
	Train = MSE:0.818571 , RMSE:0.904749 , MAE:0.711712 , MAPD:3.840185, R_squared:0.985830  
	Validation = MSE:0.575401 , RMSE:0.758552 , MAE:0.596745 , MAPD:3.243098, R_squared:0.989646

2024-03-21 06:39:46,798 Epoch 6/300, Train Loss: 0.558590, Val Loss: 0.396988  
	Train = MSE:0.558621 , RMSE:0.747409 , MAE:0.581461 , MAPD:3.055136, R_squared:0.990330  
	Validation = MSE:0.396988 , RMSE:0.630070 , MAE:0.487067 , MAPD:2.580023, R_squared:0.992857

2024-03-21 06:40:28,375 Epoch 7/300, Train Loss: 0.387084, Val Loss: 0.286119  
	Train = MSE:0.387096 , RMSE:0.622171 , MAE:0.476481 , MAPD:2.477290, R_squared:0.993299  
	Validation = MSE:0.286119 , RMSE:0.534901 , MAE:0.413728 , MAPD:2.251327, R_squared:0.994852

2024-03-21 06:41:07,174 Epoch 8/300, Train Loss: 0.279480, Val Loss: 0.221565  
	Train = MSE:0.279522 , RMSE:0.528698 , MAE:0.401876 , MAPD:2.101519, R_squared:0.995161  
	Validation = MSE:0.221565 , RMSE:0.470707 , MAE:0.369071 , MAPD:2.051673, R_squared:0.996013

2024-03-21 06:41:44,671 Epoch 9/300, Train Loss: 0.226857, Val Loss: 0.188071  
	Train = MSE:0.226897 , RMSE:0.476337 , MAE:0.362712 , MAPD:1.914995, R_squared:0.996072  
	Validation = MSE:0.188070 , RMSE:0.433671 , MAE:0.339424 , MAPD:1.911319, R_squared:0.996616

2024-03-21 06:42:22,488 Epoch 10/300, Train Loss: 0.183361, Val Loss: 0.145427  
	Train = MSE:0.183407 , RMSE:0.428260 , MAE:0.325342 , MAPD:1.729519, R_squared:0.996825  
	Validation = MSE:0.145427 , RMSE:0.381349 , MAE:0.288582 , MAPD:1.613442, R_squared:0.997383

2024-03-21 06:42:57,272 Epoch 11/300, Train Loss: 0.165073, Val Loss: 0.136971  
	Train = MSE:0.164976 , RMSE:0.406173 , MAE:0.307724 , MAPD:1.645869, R_squared:0.997144  
	Validation = MSE:0.136971 , RMSE:0.370096 , MAE:0.276615 , MAPD:1.526207, R_squared:0.997535

2024-03-21 06:43:28,271 Epoch 12/300, Train Loss: 0.145904, Val Loss: 0.123653  
	Train = MSE:0.145943 , RMSE:0.382025 , MAE:0.288534 , MAPD:1.557346, R_squared:0.997474  
	Validation = MSE:0.123653 , RMSE:0.351643 , MAE:0.259423 , MAPD:1.457513, R_squared:0.997775

2024-03-21 06:44:00,894 Epoch 13/300, Train Loss: 0.138261, Val Loss: 0.112296  
	Train = MSE:0.138300 , RMSE:0.371887 , MAE:0.278758 , MAPD:1.510239, R_squared:0.997606  
	Validation = MSE:0.112296 , RMSE:0.335106 , MAE:0.241082 , MAPD:1.354016, R_squared:0.997979

2024-03-21 06:44:32,718 Epoch 14/300, Train Loss: 0.122169, Val Loss: 0.102309  
	Train = MSE:0.122186 , RMSE:0.349551 , MAE:0.261423 , MAPD:1.411211, R_squared:0.997885  
	Validation = MSE:0.102309 , RMSE:0.319858 , MAE:0.232467 , MAPD:1.315150, R_squared:0.998159

2024-03-21 06:45:04,666 Epoch 15/300, Train Loss: 0.118036, Val Loss: 0.110504  
	Train = MSE:0.118029 , RMSE:0.343554 , MAE:0.254183 , MAPD:1.378466, R_squared:0.997957  
	Validation = MSE:0.110504 , RMSE:0.332422 , MAE:0.239535 , MAPD:1.312556, R_squared:0.998012

