2024-03-21 05:15:48,215 train batches in dataset: 400
2024-03-21 05:15:48,215 val batches in dataset: 50
2024-03-21 05:15:48,215 test batches in dataset: 50
2024-03-21 05:15:48,231 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 05:15:48,235 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 05:15:48,239 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 05:15:48,246 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 05:15:48,251 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 05:15:48,256 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 05:15:48,262 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 05:15:48,263 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 05:15:48,264 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 05:15:48,264 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 05:15:48,264 Number of trainable parameters: 51425
2024-03-21 05:15:48,264 Number of non-trainable parameters: 0
2024-03-21 05:16:43,979 Epoch 1/300, Train Loss: 32.184273, Val Loss: 0.554682  
	Train = MSE:32.193996 , RMSE:5.673975 , MAE:3.131284 , MAPD:16.621295, R_squared:0.442716  
	Validation = MSE:0.554682 , RMSE:0.744770 , MAE:0.583988 , MAPD:3.424994, R_squared:0.990019

2024-03-21 05:17:38,518 Epoch 2/300, Train Loss: 0.331902, Val Loss: 0.276659  
	Train = MSE:0.331871 , RMSE:0.576083 , MAE:0.439043 , MAPD:2.359393, R_squared:0.994255  
	Validation = MSE:0.276659 , RMSE:0.525983 , MAE:0.385995 , MAPD:1.929197, R_squared:0.995022

2024-03-21 05:18:31,247 Epoch 3/300, Train Loss: 0.180496, Val Loss: 0.145062  
	Train = MSE:0.180538 , RMSE:0.424897 , MAE:0.317514 , MAPD:1.674349, R_squared:0.996875  
	Validation = MSE:0.145062 , RMSE:0.380870 , MAE:0.270351 , MAPD:1.439910, R_squared:0.997390

2024-03-21 05:19:20,974 Epoch 4/300, Train Loss: 0.166255, Val Loss: 0.119942  
	Train = MSE:0.166216 , RMSE:0.407696 , MAE:0.308465 , MAPD:1.632163, R_squared:0.997123  
	Validation = MSE:0.119942 , RMSE:0.346326 , MAE:0.254222 , MAPD:1.377097, R_squared:0.997842

2024-03-21 05:20:14,524 Epoch 5/300, Train Loss: 0.128450, Val Loss: 0.136968  
	Train = MSE:0.128425 , RMSE:0.358364 , MAE:0.265891 , MAPD:1.406240, R_squared:0.997777  
	Validation = MSE:0.136968 , RMSE:0.370092 , MAE:0.307938 , MAPD:1.792309, R_squared:0.997535

2024-03-21 05:21:02,418 Epoch 6/300, Train Loss: 0.127616, Val Loss: 0.214886  
	Train = MSE:0.127646 , RMSE:0.357276 , MAE:0.268762 , MAPD:1.424241, R_squared:0.997790  
	Validation = MSE:0.214886 , RMSE:0.463558 , MAE:0.407804 , MAPD:2.245665, R_squared:0.996133

2024-03-21 05:21:49,290 Epoch 7/300, Train Loss: 0.130384, Val Loss: 0.074635  
	Train = MSE:0.130413 , RMSE:0.361127 , MAE:0.270557 , MAPD:1.425981, R_squared:0.997743  
	Validation = MSE:0.074635 , RMSE:0.273195 , MAE:0.192736 , MAPD:1.056357, R_squared:0.998657

2024-03-21 05:22:36,721 Epoch 8/300, Train Loss: 0.104925, Val Loss: 0.078758  
	Train = MSE:0.104939 , RMSE:0.323942 , MAE:0.244830 , MAPD:1.292478, R_squared:0.998183  
	Validation = MSE:0.078758 , RMSE:0.280639 , MAE:0.197845 , MAPD:1.052889, R_squared:0.998583

2024-03-21 05:23:24,522 Epoch 9/300, Train Loss: 0.093901, Val Loss: 0.072831  
	Train = MSE:0.093909 , RMSE:0.306445 , MAE:0.227674 , MAPD:1.200974, R_squared:0.998374  
	Validation = MSE:0.072831 , RMSE:0.269871 , MAE:0.184331 , MAPD:0.964816, R_squared:0.998689

2024-03-21 05:24:05,847 Epoch 10/300, Train Loss: 0.095930, Val Loss: 0.083207  
	Train = MSE:0.095950 , RMSE:0.309758 , MAE:0.235537 , MAPD:1.248115, R_squared:0.998339  
	Validation = MSE:0.083207 , RMSE:0.288456 , MAE:0.213954 , MAPD:1.082304, R_squared:0.998503

2024-03-21 05:24:49,137 Epoch 11/300, Train Loss: 0.087173, Val Loss: 0.048243  
	Train = MSE:0.087193 , RMSE:0.295285 , MAE:0.219300 , MAPD:1.158265, R_squared:0.998491  
	Validation = MSE:0.048243 , RMSE:0.219643 , MAE:0.155154 , MAPD:0.857959, R_squared:0.999132

2024-03-21 05:25:33,413 Epoch 12/300, Train Loss: 0.094424, Val Loss: 0.164548  
	Train = MSE:0.094439 , RMSE:0.307309 , MAE:0.236466 , MAPD:1.248550, R_squared:0.998365  
	Validation = MSE:0.164548 , RMSE:0.405645 , MAE:0.344357 , MAPD:1.976405, R_squared:0.997039

2024-03-21 05:26:15,935 Epoch 13/300, Train Loss: 0.117864, Val Loss: 0.082671  
	Train = MSE:0.117898 , RMSE:0.343363 , MAE:0.256383 , MAPD:1.347870, R_squared:0.997959  
	Validation = MSE:0.082671 , RMSE:0.287526 , MAE:0.242405 , MAPD:1.295003, R_squared:0.998512

2024-03-21 05:26:59,693 Epoch 14/300, Train Loss: 0.079773, Val Loss: 0.074182  
	Train = MSE:0.079790 , RMSE:0.282472 , MAE:0.213215 , MAPD:1.122300, R_squared:0.998619  
	Validation = MSE:0.074182 , RMSE:0.272365 , MAE:0.206586 , MAPD:1.090480, R_squared:0.998665

2024-03-21 05:27:41,846 Epoch 15/300, Train Loss: 0.062625, Val Loss: 0.053683  
	Train = MSE:0.062639 , RMSE:0.250277 , MAE:0.190196 , MAPD:1.010612, R_squared:0.998916  
	Validation = MSE:0.053683 , RMSE:0.231695 , MAE:0.176284 , MAPD:0.933328, R_squared:0.999034

2024-03-21 05:28:24,498 Epoch 16/300, Train Loss: 0.082175, Val Loss: 0.056083  
	Train = MSE:0.082192 , RMSE:0.286692 , MAE:0.217001 , MAPD:1.143998, R_squared:0.998577  
	Validation = MSE:0.056083 , RMSE:0.236819 , MAE:0.176469 , MAPD:0.889247, R_squared:0.998991

2024-03-21 05:29:10,142 Epoch 17/300, Train Loss: 0.076032, Val Loss: 0.195201  
	Train = MSE:0.075999 , RMSE:0.275680 , MAE:0.209190 , MAPD:1.093775, R_squared:0.998684  
	Validation = MSE:0.195201 , RMSE:0.441815 , MAE:0.400625 , MAPD:2.070162, R_squared:0.996488

2024-03-21 05:29:54,458 Epoch 18/300, Train Loss: 0.062493, Val Loss: 0.078430  
	Train = MSE:0.062460 , RMSE:0.249920 , MAE:0.189379 , MAPD:0.996549, R_squared:0.998919  
	Validation = MSE:0.078430 , RMSE:0.280053 , MAE:0.232843 , MAPD:1.273706, R_squared:0.998589

2024-03-21 05:30:48,355 Epoch 19/300, Train Loss: 0.049209, Val Loss: 0.043141  
	Train = MSE:0.049222 , RMSE:0.221861 , MAE:0.168075 , MAPD:0.889319, R_squared:0.999148  
	Validation = MSE:0.043141 , RMSE:0.207704 , MAE:0.147837 , MAPD:0.884212, R_squared:0.999224

2024-03-21 05:31:41,130 Epoch 20/300, Train Loss: 0.081423, Val Loss: 0.035203  
	Train = MSE:0.081439 , RMSE:0.285376 , MAE:0.213739 , MAPD:1.124476, R_squared:0.998590  
