2024-03-21 03:44:27,042 train batches in dataset: 13
2024-03-21 03:44:27,043 val batches in dataset: 2
2024-03-21 03:44:27,043 test batches in dataset: 2
2024-03-21 03:44:27,060 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:44:27,066 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:44:27,075 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:44:27,084 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:44:27,089 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:44:27,095 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:44:27,104 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:44:27,105 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:44:27,105 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:44:27,105 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:44:27,106 Number of trainable parameters: 51425
2024-03-21 03:44:27,106 Number of non-trainable parameters: 0
2024-03-21 03:44:29,601 Epoch 1/300, Train Loss: 180.574905, Val Loss: 94.314888  
	Train = MSE:187.381393 , RMSE:13.688732 , MAE:11.306664 , MAPD:55.503919, R_squared:-2.243604  
	Validation = MSE:94.246506 , RMSE:9.708064 , MAE:9.500946 , MAPD:56.108378, R_squared:-0.695876

2024-03-21 03:44:31,983 Epoch 2/300, Train Loss: 40.863229, Val Loss: 6.808478  
	Train = MSE:41.317863 , RMSE:6.427897 , MAE:5.358847 , MAPD:27.724102, R_squared:0.284781  
	Validation = MSE:6.705395 , RMSE:2.589478 , MAE:1.944914 , MAPD:11.628667, R_squared:0.879343

2024-03-21 03:44:33,007 Epoch 3/300, Train Loss: 10.918115, Val Loss: 9.922327  
	Train = MSE:11.050354 , RMSE:3.324207 , MAE:2.652191 , MAPD:13.645089, R_squared:0.808717  
	Validation = MSE:9.942676 , RMSE:3.153201 , MAE:2.712353 , MAPD:13.186790, R_squared:0.821091

2024-03-21 03:44:34,048 Epoch 4/300, Train Loss: 5.239965, Val Loss: 3.224705  
	Train = MSE:5.343077 , RMSE:2.311510 , MAE:1.872926 , MAPD:10.178315, R_squared:0.907510  
	Validation = MSE:3.190420 , RMSE:1.786175 , MAE:1.397334 , MAPD:8.799175, R_squared:0.942591

2024-03-21 03:44:35,021 Epoch 5/300, Train Loss: 3.077426, Val Loss: 2.032819  
	Train = MSE:3.110157 , RMSE:1.763564 , MAE:1.410449 , MAPD:8.202496, R_squared:0.946163  
	Validation = MSE:2.047295 , RMSE:1.430837 , MAE:1.197628 , MAPD:6.998226, R_squared:0.963161

2024-03-21 03:44:36,036 Epoch 6/300, Train Loss: 2.198707, Val Loss: 1.762758  
	Train = MSE:2.220201 , RMSE:1.490034 , MAE:1.231651 , MAPD:7.012338, R_squared:0.961568  
	Validation = MSE:1.750701 , RMSE:1.323141 , MAE:1.067679 , MAPD:6.503370, R_squared:0.968498

2024-03-21 03:44:37,506 Epoch 7/300, Train Loss: 1.840661, Val Loss: 1.659023  
	Train = MSE:1.855700 , RMSE:1.362241 , MAE:1.103382 , MAPD:6.442267, R_squared:0.967878  
	Validation = MSE:1.683501 , RMSE:1.297498 , MAE:1.093066 , MAPD:6.168977, R_squared:0.969707

2024-03-21 03:44:39,614 Epoch 8/300, Train Loss: 1.543987, Val Loss: 1.272572  
	Train = MSE:1.556974 , RMSE:1.247788 , MAE:1.027739 , MAPD:5.923456, R_squared:0.973049  
	Validation = MSE:1.268477 , RMSE:1.126267 , MAE:0.921622 , MAPD:5.557125, R_squared:0.977175

2024-03-21 03:44:40,680 Epoch 9/300, Train Loss: 1.326672, Val Loss: 1.098073  
	Train = MSE:1.329074 , RMSE:1.152855 , MAE:0.939474 , MAPD:5.480965, R_squared:0.976993  
	Validation = MSE:1.102255 , RMSE:1.049883 , MAE:0.873683 , MAPD:5.117234, R_squared:0.980166

2024-03-21 03:44:41,697 Epoch 10/300, Train Loss: 1.136515, Val Loss: 0.953958  
	Train = MSE:1.144174 , RMSE:1.069661 , MAE:0.873027 , MAPD:5.051294, R_squared:0.980194  
	Validation = MSE:0.947167 , RMSE:0.973225 , MAE:0.787723 , MAPD:4.693001, R_squared:0.982957

2024-03-21 03:44:42,920 Epoch 11/300, Train Loss: 0.958824, Val Loss: 0.791481  
	Train = MSE:0.961152 , RMSE:0.980384 , MAE:0.795575 , MAPD:4.573803, R_squared:0.983362  
	Validation = MSE:0.797779 , RMSE:0.893185 , MAE:0.739163 , MAPD:4.230353, R_squared:0.985645

2024-03-21 03:44:46,176 Epoch 12/300, Train Loss: 0.780244, Val Loss: 0.636781  
	Train = MSE:0.784645 , RMSE:0.885802 , MAE:0.712051 , MAPD:4.109969, R_squared:0.986418  
	Validation = MSE:0.640500 , RMSE:0.800313 , MAE:0.653078 , MAPD:3.749798, R_squared:0.988475

2024-03-21 03:44:47,495 Epoch 13/300, Train Loss: 0.643972, Val Loss: 0.529292  
	Train = MSE:0.644828 , RMSE:0.803012 , MAE:0.642399 , MAPD:3.661664, R_squared:0.988838  
	Validation = MSE:0.534259 , RMSE:0.730931 , MAE:0.598935 , MAPD:3.337345, R_squared:0.990387

2024-03-21 03:44:48,597 Epoch 14/300, Train Loss: 0.493017, Val Loss: 0.404356  
	Train = MSE:0.494143 , RMSE:0.702953 , MAE:0.556990 , MAPD:3.179029, R_squared:0.991446  
	Validation = MSE:0.408056 , RMSE:0.638792 , MAE:0.513891 , MAPD:2.877634, R_squared:0.992657

2024-03-21 03:44:49,931 Epoch 15/300, Train Loss: 0.382229, Val Loss: 0.346220  
	Train = MSE:0.386217 , RMSE:0.621464 , MAE:0.483535 , MAPD:2.743722, R_squared:0.993315  
	Validation = MSE:0.338960 , RMSE:0.582203 , MAE:0.447703 , MAPD:2.564675, R_squared:0.993901

2024-03-21 03:44:50,954 Epoch 16/300, Train Loss: 0.316679, Val Loss: 0.284287  
	Train = MSE:0.318240 , RMSE:0.564128 , MAE:0.432369 , MAPD:2.422834, R_squared:0.994491  
	Validation = MSE:0.285833 , RMSE:0.534633 , MAE:0.417603 , MAPD:2.290824, R_squared:0.994857

2024-03-21 03:44:52,038 Epoch 17/300, Train Loss: 0.254971, Val Loss: 0.239809  
	Train = MSE:0.254529 , RMSE:0.504508 , MAE:0.379695 , MAPD:2.119898, R_squared:0.995594  
	Validation = MSE:0.238821 , RMSE:0.488693 , MAE:0.376876 , MAPD:2.090767, R_squared:0.995703

2024-03-21 03:44:53,260 Epoch 18/300, Train Loss: 0.224366, Val Loss: 0.262761  
	Train = MSE:0.226267 , RMSE:0.475675 , MAE:0.357011 , MAPD:1.983908, R_squared:0.996083  
	Validation = MSE:0.265853 , RMSE:0.515609 , MAE:0.395019 , MAPD:2.117676, R_squared:0.995216

2024-03-21 03:44:54,275 Epoch 19/300, Train Loss: 0.220163, Val Loss: 0.201516  
	Train = MSE:0.218662 , RMSE:0.467613 , MAE:0.350503 , MAPD:1.924724, R_squared:0.996215  
	Validation = MSE:0.200258 , RMSE:0.447502 , MAE:0.342251 , MAPD:1.909808, R_squared:0.996397

2024-03-21 03:44:55,326 Epoch 20/300, Train Loss: 0.213084, Val Loss: 0.209308  
	Train = MSE:0.212070 , RMSE:0.460511 , MAE:0.348305 , MAPD:1.900514, R_squared:0.996329  
	Validation = MSE:0.205031 , RMSE:0.452804 , MAE:0.346616 , MAPD:1.957371, R_squared:0.996311

2024-03-21 03:44:56,600 Epoch 21/300, Train Loss: 0.199546, Val Loss: 0.233717  
	Train = MSE:0.201383 , RMSE:0.448758 , MAE:0.340206 , MAPD:1.856027, R_squared:0.996514  
	Validation = MSE:0.236650 , RMSE:0.486467 , MAE:0.372136 , MAPD:1.992962, R_squared:0.995742

2024-03-21 03:44:58,896 Epoch 22/300, Train Loss: 0.168800, Val Loss: 0.176491  
	Train = MSE:0.170194 , RMSE:0.412546 , MAE:0.307521 , MAPD:1.713723, R_squared:0.997054  
	Validation = MSE:0.177420 , RMSE:0.421212 , MAE:0.317185 , MAPD:1.762987, R_squared:0.996808

2024-03-21 03:45:00,201 Epoch 23/300, Train Loss: 0.151122, Val Loss: 0.157129  
	Train = MSE:0.152444 , RMSE:0.390441 , MAE:0.289917 , MAPD:1.621960, R_squared:0.997361  
	Validation = MSE:0.155302 , RMSE:0.394084 , MAE:0.297888 , MAPD:1.690139, R_squared:0.997205

2024-03-21 03:45:01,562 Epoch 24/300, Train Loss: 0.148245, Val Loss: 0.148058  
	Train = MSE:0.147579 , RMSE:0.384160 , MAE:0.286859 , MAPD:1.596800, R_squared:0.997445  
