2024-03-21 06:05:31,168 train batches in dataset: 1600
2024-03-21 06:05:31,169 val batches in dataset: 200
2024-03-21 06:05:31,169 test batches in dataset: 200
2024-03-21 06:05:31,181 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:05:31,186 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:05:31,192 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:05:31,197 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:05:31,202 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:05:31,208 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:05:31,212 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:05:31,213 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:05:31,213 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:05:31,213 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:05:31,214 Number of trainable parameters: 51425
2024-03-21 06:05:31,214 Number of non-trainable parameters: 0
2024-03-21 06:08:22,953 Epoch 1/300, Train Loss: 65.666802, Val Loss: 2.477198  
	Train = MSE:65.686432 , RMSE:8.104716 , MAE:5.455053 , MAPD:27.903117, R_squared:-0.137043  
	Validation = MSE:2.477198 , RMSE:1.573912 , MAE:1.243747 , MAPD:8.089142, R_squared:0.955425

2024-03-21 06:11:01,506 Epoch 2/300, Train Loss: 1.030978, Val Loss: 0.497469  
	Train = MSE:1.031220 , RMSE:1.015490 , MAE:0.789849 , MAPD:4.454150, R_squared:0.982149  
	Validation = MSE:0.497469 , RMSE:0.705315 , MAE:0.558284 , MAPD:2.997515, R_squared:0.991049

2024-03-21 06:13:40,590 Epoch 3/300, Train Loss: 0.341295, Val Loss: 0.195610  
	Train = MSE:0.341359 , RMSE:0.584259 , MAE:0.446225 , MAPD:2.386501, R_squared:0.994091  
	Validation = MSE:0.195610 , RMSE:0.442278 , MAE:0.342736 , MAPD:1.898688, R_squared:0.996480

2024-03-21 06:16:21,964 Epoch 4/300, Train Loss: 0.200345, Val Loss: 0.256062  
	Train = MSE:0.199890 , RMSE:0.447090 , MAE:0.342198 , MAPD:1.847235, R_squared:0.996540  
	Validation = MSE:0.256062 , RMSE:0.506026 , MAE:0.403747 , MAPD:2.237623, R_squared:0.995392

2024-03-21 06:19:00,642 Epoch 5/300, Train Loss: 0.160134, Val Loss: 0.115539  
	Train = MSE:0.160183 , RMSE:0.400229 , MAE:0.303071 , MAPD:1.645390, R_squared:0.997227  
	Validation = MSE:0.115539 , RMSE:0.339911 , MAE:0.248302 , MAPD:1.391157, R_squared:0.997921

2024-03-21 06:21:36,313 Epoch 6/300, Train Loss: 0.142244, Val Loss: 0.174944  
	Train = MSE:0.142263 , RMSE:0.377178 , MAE:0.283419 , MAPD:1.552940, R_squared:0.997537  
	Validation = MSE:0.174944 , RMSE:0.418263 , MAE:0.332687 , MAPD:2.032296, R_squared:0.996852

2024-03-21 06:24:16,442 Epoch 7/300, Train Loss: 0.125519, Val Loss: 0.089378  
	Train = MSE:0.125544 , RMSE:0.354322 , MAE:0.266407 , MAPD:1.454090, R_squared:0.997827  
	Validation = MSE:0.089378 , RMSE:0.298962 , MAE:0.209133 , MAPD:1.199738, R_squared:0.998392

2024-03-21 06:26:55,853 Epoch 8/300, Train Loss: 0.112600, Val Loss: 0.127300  
	Train = MSE:0.112608 , RMSE:0.335571 , MAE:0.248158 , MAPD:1.363598, R_squared:0.998051  
	Validation = MSE:0.127300 , RMSE:0.356791 , MAE:0.278947 , MAPD:1.479866, R_squared:0.997709

2024-03-21 06:29:14,055 Epoch 9/300, Train Loss: 0.105791, Val Loss: 0.085068  
	Train = MSE:0.105798 , RMSE:0.325266 , MAE:0.242797 , MAPD:1.336605, R_squared:0.998169  
	Validation = MSE:0.085068 , RMSE:0.291664 , MAE:0.214069 , MAPD:1.250523, R_squared:0.998469

2024-03-21 06:31:37,561 Epoch 10/300, Train Loss: 0.094806, Val Loss: 0.125422  
	Train = MSE:0.094733 , RMSE:0.307788 , MAE:0.228704 , MAPD:1.264799, R_squared:0.998360  
	Validation = MSE:0.125422 , RMSE:0.354150 , MAE:0.281104 , MAPD:1.518821, R_squared:0.997743

2024-03-21 06:34:14,335 Epoch 11/300, Train Loss: 0.089381, Val Loss: 0.066349  
	Train = MSE:0.089407 , RMSE:0.299011 , MAE:0.221116 , MAPD:1.215044, R_squared:0.998452  
	Validation = MSE:0.066349 , RMSE:0.257583 , MAE:0.179213 , MAPD:1.016902, R_squared:0.998806

2024-03-21 06:37:10,049 Epoch 12/300, Train Loss: 0.087796, Val Loss: 0.061227  
	Train = MSE:0.087823 , RMSE:0.296350 , MAE:0.220333 , MAPD:1.212294, R_squared:0.998480  
	Validation = MSE:0.061227 , RMSE:0.247440 , MAE:0.169659 , MAPD:0.958469, R_squared:0.998898

2024-03-21 06:39:52,622 Epoch 13/300, Train Loss: 0.084507, Val Loss: 0.064037  
	Train = MSE:0.084495 , RMSE:0.290680 , MAE:0.217759 , MAPD:1.190526, R_squared:0.998537  
	Validation = MSE:0.064037 , RMSE:0.253055 , MAE:0.181295 , MAPD:0.997680, R_squared:0.998848

2024-03-21 06:42:24,429 Epoch 14/300, Train Loss: 0.075998, Val Loss: 0.060463  
	Train = MSE:0.076019 , RMSE:0.275715 , MAE:0.207801 , MAPD:1.134614, R_squared:0.998684  
	Validation = MSE:0.060463 , RMSE:0.245892 , MAE:0.167184 , MAPD:0.928841, R_squared:0.998912

2024-03-21 06:44:30,347 Epoch 15/300, Train Loss: 0.075480, Val Loss: 0.060631  
	Train = MSE:0.075504 , RMSE:0.274780 , MAE:0.206684 , MAPD:1.135280, R_squared:0.998693  
	Validation = MSE:0.060631 , RMSE:0.246234 , MAE:0.181510 , MAPD:0.997151, R_squared:0.998909

2024-03-21 06:46:31,882 Epoch 16/300, Train Loss: 0.074418, Val Loss: 0.087526  
	Train = MSE:0.074440 , RMSE:0.272836 , MAE:0.204387 , MAPD:1.116663, R_squared:0.998711  
	Validation = MSE:0.087526 , RMSE:0.295848 , MAE:0.233389 , MAPD:1.301188, R_squared:0.998425

2024-03-21 06:48:35,646 Epoch 17/300, Train Loss: 0.066501, Val Loss: 0.059371  
	Train = MSE:0.066469 , RMSE:0.257815 , MAE:0.192588 , MAPD:1.047045, R_squared:0.998849  
	Validation = MSE:0.059371 , RMSE:0.243661 , MAE:0.176743 , MAPD:0.950252, R_squared:0.998932

2024-03-21 06:50:40,803 Epoch 18/300, Train Loss: 0.062247, Val Loss: 0.106152  
	Train = MSE:0.062248 , RMSE:0.249496 , MAE:0.185817 , MAPD:1.009024, R_squared:0.998922  
	Validation = MSE:0.106152 , RMSE:0.325809 , MAE:0.279868 , MAPD:1.668210, R_squared:0.998090

2024-03-21 06:52:44,543 Epoch 19/300, Train Loss: 0.067168, Val Loss: 0.046751  
	Train = MSE:0.067186 , RMSE:0.259203 , MAE:0.195062 , MAPD:1.059095, R_squared:0.998837  
	Validation = MSE:0.046751 , RMSE:0.216220 , MAE:0.153086 , MAPD:0.875758, R_squared:0.999159

2024-03-21 06:54:47,265 Epoch 20/300, Train Loss: 0.060687, Val Loss: 0.072791  
	Train = MSE:0.060658 , RMSE:0.246289 , MAE:0.185268 , MAPD:1.009290, R_squared:0.998950  
	Validation = MSE:0.072791 , RMSE:0.269798 , MAE:0.221607 , MAPD:1.205578, R_squared:0.998690

2024-03-21 06:56:51,203 Epoch 21/300, Train Loss: 0.061479, Val Loss: 0.068089  
	Train = MSE:0.061490 , RMSE:0.247971 , MAE:0.187580 , MAPD:1.024678, R_squared:0.998936  
	Validation = MSE:0.068089 , RMSE:0.260938 , MAE:0.192401 , MAPD:1.129735, R_squared:0.998775

2024-03-21 06:58:56,091 Epoch 22/300, Train Loss: 0.061333, Val Loss: 0.049513  
	Train = MSE:0.061351 , RMSE:0.247692 , MAE:0.186516 , MAPD:1.014307, R_squared:0.998938  
	Validation = MSE:0.049513 , RMSE:0.222516 , MAE:0.175155 , MAPD:1.035428, R_squared:0.999109

