2024-03-21 07:19:53,974 train batches in dataset: 1600
2024-03-21 07:19:53,975 val batches in dataset: 200
2024-03-21 07:19:53,975 test batches in dataset: 200
2024-03-21 07:19:53,987 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:19:53,990 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:19:53,993 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:19:53,998 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:19:54,005 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:19:54,009 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:19:54,013 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:19:54,014 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:19:54,015 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:19:54,015 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:19:54,015 Number of trainable parameters: 51425
2024-03-21 07:19:54,015 Number of non-trainable parameters: 0
2024-03-21 07:21:05,535 Epoch 1/300, Train Loss: 349.959824, Val Loss: 205.344474  
	Train = MSE:349.921722 , RMSE:18.706194 , MAE:16.999086 , MAPD:80.267757, R_squared:-5.057205  
	Validation = MSE:205.344467 , RMSE:14.329845 , MAE:12.304273 , MAPD:56.053175, R_squared:-2.694977

2024-03-21 07:22:18,705 Epoch 2/300, Train Loss: 111.186983, Val Loss: 48.935985  
	Train = MSE:111.201668 , RMSE:10.545220 , MAE:8.043588 , MAPD:34.690599, R_squared:-0.924920  
	Validation = MSE:48.935986 , RMSE:6.995426 , MAE:5.362065 , MAPD:27.272045, R_squared:0.119444

2024-03-21 07:23:27,973 Epoch 3/300, Train Loss: 46.426194, Val Loss: 42.435105  
	Train = MSE:46.420689 , RMSE:6.813273 , MAE:5.511076 , MAPD:29.093305, R_squared:0.196450  
	Validation = MSE:42.435104 , RMSE:6.514223 , MAE:5.505737 , MAPD:31.082881, R_squared:0.236421

2024-03-21 07:24:31,101 Epoch 4/300, Train Loss: 40.147627, Val Loss: 36.180957  
	Train = MSE:40.147190 , RMSE:6.336181 , MAE:5.267029 , MAPD:28.686471, R_squared:0.305045  
	Validation = MSE:36.180958 , RMSE:6.015061 , MAE:5.094679 , MAPD:28.865786, R_squared:0.348958

2024-03-21 07:25:34,295 Epoch 5/300, Train Loss: 33.391743, Val Loss: 29.291750  
	Train = MSE:33.397121 , RMSE:5.779024 , MAE:4.819943 , MAPD:26.456173, R_squared:0.421890  
	Validation = MSE:29.291750 , RMSE:5.412185 , MAE:4.597590 , MAPD:26.228941, R_squared:0.472923

2024-03-21 07:26:38,055 Epoch 6/300, Train Loss: 25.980281, Val Loss: 21.742103  
	Train = MSE:25.964174 , RMSE:5.095505 , MAE:4.257997 , MAPD:23.558381, R_squared:0.550556  
	Validation = MSE:21.742104 , RMSE:4.662843 , MAE:3.969633 , MAPD:22.860583, R_squared:0.608772

2024-03-21 07:27:49,953 Epoch 7/300, Train Loss: 17.633521, Val Loss: 13.345641  
	Train = MSE:17.638996 , RMSE:4.199881 , MAE:3.501337 , MAPD:19.590002, R_squared:0.694666  
	Validation = MSE:13.345641 , RMSE:3.653169 , MAE:3.086704 , MAPD:17.914723, R_squared:0.759858

2024-03-21 07:28:59,743 Epoch 8/300, Train Loss: 9.862736, Val Loss: 6.365733  
	Train = MSE:9.863961 , RMSE:3.140694 , MAE:2.580349 , MAPD:14.720930, R_squared:0.829253  
