2024-03-21 07:34:40,525 train batches in dataset: 13
2024-03-21 07:34:40,526 val batches in dataset: 2
2024-03-21 07:34:40,526 test batches in dataset: 2
2024-03-21 07:34:40,541 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:34:40,547 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:34:40,553 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:34:40,558 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:34:40,562 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:34:40,568 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:34:40,575 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:34:40,575 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:34:40,576 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:34:40,576 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:34:40,576 Number of trainable parameters: 51425
2024-03-21 07:34:40,576 Number of non-trainable parameters: 0
2024-03-21 07:34:42,557 Epoch 1/300, Train Loss: 529.588902, Val Loss: 506.119385  
	Train = MSE:529.406128 , RMSE:23.008827 , MAE:21.730043 , MAPD:106.200925, R_squared:-8.164110  
	Validation = MSE:502.393188 , RMSE:22.414129 , MAE:21.152372 , MAPD:105.749712, R_squared:-8.040085

2024-03-21 07:34:44,732 Epoch 2/300, Train Loss: 523.002965, Val Loss: 498.206955  
	Train = MSE:521.281555 , RMSE:22.831591 , MAE:21.542101 , MAPD:105.160327, R_squared:-8.023472  
	Validation = MSE:494.510620 , RMSE:22.237595 , MAE:20.965843 , MAPD:104.701695, R_squared:-7.898245

2024-03-21 07:34:45,731 Epoch 3/300, Train Loss: 514.801028, Val Loss: 490.623383  
	Train = MSE:513.311218 , RMSE:22.656372 , MAE:21.357449 , MAPD:104.147971, R_squared:-7.885504  
	Validation = MSE:486.954559 , RMSE:22.067047 , MAE:20.785551 , MAPD:103.689696, R_squared:-7.762282

2024-03-21 07:34:46,450 Epoch 4/300, Train Loss: 505.839804, Val Loss: 483.880112  
	Train = MSE:505.954620 , RMSE:22.493435 , MAE:21.185524 , MAPD:103.203671, R_squared:-7.758161  
	Validation = MSE:480.236786 , RMSE:21.914305 , MAE:20.624321 , MAPD:102.786908, R_squared:-7.641401

