2024-03-21 06:42:39,096 train batches in dataset: 200
2024-03-21 06:42:39,096 val batches in dataset: 25
2024-03-21 06:42:39,096 test batches in dataset: 25
2024-03-21 06:42:39,110 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 06:42:39,115 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 06:42:39,118 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 06:42:39,121 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 06:42:39,125 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 06:42:39,128 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 06:42:39,131 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 06:42:39,132 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 06:42:39,133 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 06:42:39,133 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 06:42:39,133 Number of trainable parameters: 51425
2024-03-21 06:42:39,133 Number of non-trainable parameters: 0
2024-03-21 06:42:49,350 Epoch 1/300, Train Loss: 395.836321, Val Loss: 294.856502  
	Train = MSE:395.832825 , RMSE:19.895548 , MAE:18.360977 , MAPD:87.696325, R_squared:-5.851934  
	Validation = MSE:294.856506 , RMSE:17.171387 , MAE:15.497524 , MAPD:73.938122, R_squared:-4.305660

2024-03-21 06:42:59,074 Epoch 2/300, Train Loss: 221.047118, Val Loss: 116.050959  
	Train = MSE:221.072266 , RMSE:14.868499 , MAE:12.726223 , MAPD:56.808551, R_squared:-2.826798  
	Validation = MSE:116.050957 , RMSE:10.772695 , MAE:8.273937 , MAPD:34.680247, R_squared:-1.088226

2024-03-21 06:43:07,122 Epoch 3/300, Train Loss: 69.136368, Val Loss: 42.673844  
	Train = MSE:69.140282 , RMSE:8.315063 , MAE:6.179923 , MAPD:27.568023, R_squared:-0.196830  
	Validation = MSE:42.673843 , RMSE:6.532522 , MAE:5.282678 , MAPD:28.516741, R_squared:0.232125

2024-03-21 06:43:15,400 Epoch 4/300, Train Loss: 40.471677, Val Loss: 36.385763  
	Train = MSE:40.469933 , RMSE:6.361598 , MAE:5.240816 , MAPD:28.312854, R_squared:0.299459  
	Validation = MSE:36.385765 , RMSE:6.032062 , MAE:5.120832 , MAPD:29.115451, R_squared:0.345273

2024-03-21 06:43:23,519 Epoch 5/300, Train Loss: 33.484580, Val Loss: 29.434816  
	Train = MSE:33.486958 , RMSE:5.786792 , MAE:4.828307 , MAPD:26.553018, R_squared:0.420335  
	Validation = MSE:29.434814 , RMSE:5.425386 , MAE:4.641054 , MAPD:26.697596, R_squared:0.470349

2024-03-21 06:43:32,283 Epoch 6/300, Train Loss: 25.929192, Val Loss: 21.678504  
	Train = MSE:25.932240 , RMSE:5.092371 , MAE:4.260506 , MAPD:23.649035, R_squared:0.551109  
	Validation = MSE:21.678505 , RMSE:4.656018 , MAE:3.941981 , MAPD:22.583764, R_squared:0.609916

2024-03-21 06:43:40,888 Epoch 7/300, Train Loss: 17.859093, Val Loss: 13.301436  
	Train = MSE:17.860065 , RMSE:4.226117 , MAE:3.521209 , MAPD:19.737918, R_squared:0.690839  
	Validation = MSE:13.301435 , RMSE:3.647113 , MAE:3.088908 , MAPD:18.064349, R_squared:0.760653

2024-03-21 06:43:50,380 Epoch 8/300, Train Loss: 9.579157, Val Loss: 6.076185  
	Train = MSE:9.580746 , RMSE:3.095278 , MAE:2.535985 , MAPD:14.500700, R_squared:0.834156  
	Validation = MSE:6.076185 , RMSE:2.464992 , MAE:2.044668 , MAPD:12.442238, R_squared:0.890665

2024-03-21 06:43:59,052 Epoch 9/300, Train Loss: 3.856545, Val Loss: 2.422168  
	Train = MSE:3.856835 , RMSE:1.963883 , MAE:1.577949 , MAPD:9.256383, R_squared:0.933238  
	Validation = MSE:2.422168 , RMSE:1.556332 , MAE:1.222951 , MAPD:7.560865, R_squared:0.956415

2024-03-21 06:44:07,926 Epoch 10/300, Train Loss: 1.914101, Val Loss: 1.472581  
	Train = MSE:1.914284 , RMSE:1.383577 , MAE:1.105401 , MAPD:6.473437, R_squared:0.966863  
	Validation = MSE:1.472581 , RMSE:1.213500 , MAE:0.963137 , MAPD:5.636750, R_squared:0.973502

2024-03-21 06:44:17,122 Epoch 11/300, Train Loss: 1.365054, Val Loss: 1.092674  
	Train = MSE:1.365195 , RMSE:1.168416 , MAE:0.932183 , MAPD:5.319748, R_squared:0.976368  
	Validation = MSE:1.092674 , RMSE:1.045310 , MAE:0.834978 , MAPD:4.825972, R_squared:0.980338

2024-03-21 06:44:26,546 Epoch 12/300, Train Loss: 1.087379, Val Loss: 0.882333  
	Train = MSE:1.087539 , RMSE:1.042851 , MAE:0.829584 , MAPD:4.627382, R_squared:0.981175  
	Validation = MSE:0.882333 , RMSE:0.939326 , MAE:0.749786 , MAPD:4.284289, R_squared:0.984123

2024-03-21 06:44:34,657 Epoch 13/300, Train Loss: 0.918584, Val Loss: 0.740447  
	Train = MSE:0.918577 , RMSE:0.958424 , MAE:0.758084 , MAPD:4.154250, R_squared:0.984099  
	Validation = MSE:0.740447 , RMSE:0.860492 , MAE:0.685403 , MAPD:3.808907, R_squared:0.986676

2024-03-21 06:44:44,113 Epoch 14/300, Train Loss: 0.783279, Val Loss: 0.634520  
	Train = MSE:0.783335 , RMSE:0.885062 , MAE:0.695159 , MAPD:3.751145, R_squared:0.986440  
	Validation = MSE:0.634520 , RMSE:0.796568 , MAE:0.633517 , MAPD:3.491812, R_squared:0.988582

2024-03-21 06:44:53,178 Epoch 15/300, Train Loss: 0.686864, Val Loss: 0.560169  
	Train = MSE:0.686951 , RMSE:0.828825 , MAE:0.649445 , MAPD:3.461300, R_squared:0.988109  
	Validation = MSE:0.560169 , RMSE:0.748444 , MAE:0.595456 , MAPD:3.290921, R_squared:0.989920

2024-03-21 06:45:01,331 Epoch 16/300, Train Loss: 0.599523, Val Loss: 0.485408  
	Train = MSE:0.599471 , RMSE:0.774255 , MAE:0.600393 , MAPD:3.170094, R_squared:0.989623  
	Validation = MSE:0.485408 , RMSE:0.696712 , MAE:0.548078 , MAPD:2.955756, R_squared:0.991266

2024-03-21 06:45:09,416 Epoch 17/300, Train Loss: 0.527670, Val Loss: 0.441132  
	Train = MSE:0.527710 , RMSE:0.726436 , MAE:0.560720 , MAPD:2.942783, R_squared:0.990865  
	Validation = MSE:0.441132 , RMSE:0.664178 , MAE:0.526708 , MAPD:2.902312, R_squared:0.992062

2024-03-21 06:45:17,474 Epoch 18/300, Train Loss: 0.466063, Val Loss: 0.383599  
	Train = MSE:0.466078 , RMSE:0.682699 , MAE:0.524417 , MAPD:2.735011, R_squared:0.991932  
	Validation = MSE:0.383599 , RMSE:0.619354 , MAE:0.483054 , MAPD:2.562631, R_squared:0.993097

2024-03-21 06:45:25,865 Epoch 19/300, Train Loss: 0.413052, Val Loss: 0.337411  
	Train = MSE:0.413037 , RMSE:0.642680 , MAE:0.491999 , MAPD:2.554947, R_squared:0.992850  
	Validation = MSE:0.337411 , RMSE:0.580871 , MAE:0.451583 , MAPD:2.412916, R_squared:0.993929

2024-03-21 06:45:34,606 Epoch 20/300, Train Loss: 0.369107, Val Loss: 0.299143  
	Train = MSE:0.369148 , RMSE:0.607576 , MAE:0.463505 , MAPD:2.403928, R_squared:0.993610  
	Validation = MSE:0.299143 , RMSE:0.546939 , MAE:0.425360 , MAPD:2.269819, R_squared:0.994617

2024-03-21 06:45:43,583 Epoch 21/300, Train Loss: 0.331603, Val Loss: 0.271512  
	Train = MSE:0.331622 , RMSE:0.575867 , MAE:0.438132 , MAPD:2.266812, R_squared:0.994260  
	Validation = MSE:0.271512 , RMSE:0.521068 , MAE:0.404491 , MAPD:2.152820, R_squared:0.995114

2024-03-21 06:45:54,009 Epoch 22/300, Train Loss: 0.299069, Val Loss: 0.284858  
	Train = MSE:0.299090 , RMSE:0.546891 , MAE:0.411882 , MAPD:2.126685, R_squared:0.994823  
	Validation = MSE:0.284858 , RMSE:0.533721 , MAE:0.414926 , MAPD:2.186100, R_squared:0.994874

2024-03-21 06:46:02,314 Epoch 23/300, Train Loss: 0.273897, Val Loss: 0.228243  
	Train = MSE:0.273905 , RMSE:0.523359 , MAE:0.396697 , MAPD:2.053115, R_squared:0.995259  
	Validation = MSE:0.228243 , RMSE:0.477748 , MAE:0.368972 , MAPD:1.968788, R_squared:0.995893

2024-03-21 06:46:10,556 Epoch 24/300, Train Loss: 0.249194, Val Loss: 0.215178  
	Train = MSE:0.249227 , RMSE:0.499227 , MAE:0.376316 , MAPD:1.946255, R_squared:0.995686  
	Validation = MSE:0.215178 , RMSE:0.463873 , MAE:0.361806 , MAPD:1.971207, R_squared:0.996128

2024-03-21 06:46:18,724 Epoch 25/300, Train Loss: 0.230653, Val Loss: 0.196879  
	Train = MSE:0.230687 , RMSE:0.480299 , MAE:0.363639 , MAPD:1.885438, R_squared:0.996007  
	Validation = MSE:0.196879 , RMSE:0.443710 , MAE:0.344967 , MAPD:1.872978, R_squared:0.996457

2024-03-21 06:46:27,595 Epoch 26/300, Train Loss: 0.214327, Val Loss: 0.183009  
	Train = MSE:0.214271 , RMSE:0.462894 , MAE:0.350992 , MAPD:1.825407, R_squared:0.996291  
	Validation = MSE:0.183009 , RMSE:0.427796 , MAE:0.331996 , MAPD:1.797683, R_squared:0.996707

2024-03-21 06:46:36,744 Epoch 27/300, Train Loss: 0.203115, Val Loss: 0.184613  
	Train = MSE:0.203120 , RMSE:0.450689 , MAE:0.342764 , MAPD:1.793075, R_squared:0.996484  
