2024-03-21 03:39:33,750 train batches in dataset: 50
2024-03-21 03:39:33,750 val batches in dataset: 7
2024-03-21 03:39:33,751 test batches in dataset: 7
2024-03-21 03:39:33,779 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:33,790 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:33,791 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:33,802 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:33,813 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:33,823 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:33,857 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:33,867 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:33,876 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:33,899 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:33,900 Number of trainable parameters: 51425
2024-03-21 03:39:33,900 Number of non-trainable parameters: 0
2024-03-21 03:39:42,057 Epoch 1/300, Train Loss: 247772992.574373, Val Loss: 58.489470  
	Train = MSE:247850432.000000 , RMSE:15743.266602 , MAE:2218.081543 , MAPD:11720.178360, R_squared:-4290331.966147  
	Validation = MSE:55.703907 , RMSE:7.463505 , MAE:5.942668 , MAPD:31.665319, R_squared:-0.002338

2024-03-21 03:39:46,938 Epoch 2/300, Train Loss: 58.033684, Val Loss: 59.582263  
	Train = MSE:58.028824 , RMSE:7.617665 , MAE:6.214842 , MAPD:33.308979, R_squared:-0.004489  
	Validation = MSE:57.109718 , RMSE:7.557097 , MAE:6.404209 , MAPD:36.540308, R_squared:-0.027635

2024-03-21 03:39:50,749 Epoch 3/300, Train Loss: 58.328708, Val Loss: 59.701199  
	Train = MSE:58.322208 , RMSE:7.636898 , MAE:6.247694 , MAPD:33.634138, R_squared:-0.009567  
	Validation = MSE:57.238625 , RMSE:7.565621 , MAE:6.422316 , MAPD:36.712052, R_squared:-0.029954

2024-03-21 03:39:57,266 Epoch 4/300, Train Loss: 58.367705, Val Loss: 59.513027  
	Train = MSE:58.368034 , RMSE:7.639897 , MAE:6.245058 , MAPD:33.504241, R_squared:-0.010361  
	Validation = MSE:57.034462 , RMSE:7.552116 , MAE:6.393296 , MAPD:36.436746, R_squared:-0.026281

2024-03-21 03:40:01,290 Epoch 5/300, Train Loss: 59.624582, Val Loss: 59.080682  
	Train = MSE:59.626846 , RMSE:7.721842 , MAE:6.312333 , MAPD:33.913017, R_squared:-0.032151  
	Validation = MSE:56.559940 , RMSE:7.520634 , MAE:6.318164 , MAPD:35.717160, R_squared:-0.017742

2024-03-21 03:40:04,653 Epoch 6/300, Train Loss: 58.622221, Val Loss: 58.678780  
	Train = MSE:58.617538 , RMSE:7.656209 , MAE:6.226096 , MAPD:33.228505, R_squared:-0.014680  
	Validation = MSE:56.106544 , RMSE:7.490430 , MAE:6.229414 , MAPD:34.852700, R_squared:-0.009584

2024-03-21 03:40:08,894 Epoch 7/300, Train Loss: 59.188055, Val Loss: 60.397356  
	Train = MSE:59.189247 , RMSE:7.693455 , MAE:6.299869 , MAPD:33.872744, R_squared:-0.024576  
	Validation = MSE:57.986225 , RMSE:7.614869 , MAE:6.517330 , MAPD:37.605575, R_squared:-0.043407

2024-03-21 03:40:13,362 Epoch 8/300, Train Loss: 58.458186, Val Loss: 63.343720  
	Train = MSE:58.457897 , RMSE:7.645776 , MAE:6.250886 , MAPD:33.566600, R_squared:-0.011916  
	Validation = MSE:61.088165 , RMSE:7.815892 , MAE:6.826652 , MAPD:40.408086, R_squared:-0.099223

2024-03-21 03:40:17,033 Epoch 9/300, Train Loss: 58.616921, Val Loss: 58.665053  
	Train = MSE:58.614178 , RMSE:7.655990 , MAE:6.247386 , MAPD:33.430662, R_squared:-0.014621  
	Validation = MSE:56.090679 , RMSE:7.489371 , MAE:6.225800 , MAPD:34.817096, R_squared:-0.009298

