2024-03-21 03:39:33,771 train batches in dataset: 800
2024-03-21 03:39:33,772 val batches in dataset: 100
2024-03-21 03:39:33,772 test batches in dataset: 100
2024-03-21 03:39:33,805 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 03:39:33,807 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 03:39:33,808 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 03:39:33,814 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 03:39:33,860 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 03:39:33,868 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 03:39:33,893 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 03:39:33,899 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 03:39:33,911 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 03:39:33,918 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 03:39:33,933 Number of trainable parameters: 51425
2024-03-21 03:39:33,933 Number of non-trainable parameters: 0
2024-03-21 03:40:38,967 Epoch 1/300, Train Loss: 10293092.992279, Val Loss: 457.583165  
	Train = MSE:10296310.000000 , RMSE:3208.786377 , MAE:135.061920 , MAPD:668.125957, R_squared:-178229.879210  
	Validation = MSE:457.583160 , RMSE:21.391193 , MAE:20.050165 , MAPD:99.460063, R_squared:-7.233771

2024-03-21 03:41:38,441 Epoch 2/300, Train Loss: 407.416058, Val Loss: 314.161002  
	Train = MSE:407.368011 , RMSE:20.183359 , MAE:18.665335 , MAPD:89.190177, R_squared:-6.051610  
	Validation = MSE:314.161011 , RMSE:17.724588 , MAE:16.080643 , MAPD:77.111456, R_squared:-4.653026

2024-03-21 03:42:38,035 Epoch 3/300, Train Loss: 258.959149, Val Loss: 178.700719  
	Train = MSE:258.988739 , RMSE:16.093126 , MAE:14.126369 , MAPD:64.209465, R_squared:-3.483139  
	Validation = MSE:178.700699 , RMSE:13.367898 , MAE:11.100436 , MAPD:49.096888, R_squared:-2.215548

2024-03-21 03:43:37,962 Epoch 4/300, Train Loss: 141.614309, Val Loss: 93.155560  
	Train = MSE:141.581451 , RMSE:11.898801 , MAE:9.333730 , MAPD:38.928497, R_squared:-1.450799  
	Validation = MSE:93.155556 , RMSE:9.651712 , MAE:7.002408 , MAPD:29.199499, R_squared:-0.676245

2024-03-21 03:44:35,685 Epoch 5/300, Train Loss: 79.972696, Val Loss: 60.938396  
	Train = MSE:79.962952 , RMSE:8.942201 , MAE:6.491396 , MAPD:27.978798, R_squared:-0.384172  
	Validation = MSE:60.938400 , RMSE:7.806305 , MAE:5.757739 , MAPD:27.647847, R_squared:-0.096528

2024-03-21 03:45:38,703 Epoch 6/300, Train Loss: 60.856684, Val Loss: 55.675585  
	Train = MSE:60.850166 , RMSE:7.800652 , MAE:5.985509 , MAPD:29.643014, R_squared:-0.053327  
	Validation = MSE:55.675587 , RMSE:7.461607 , MAE:5.951631 , MAPD:31.777340, R_squared:-0.001829

2024-03-21 03:46:34,233 Epoch 7/300, Train Loss: 57.959308, Val Loss: 55.689123  
	Train = MSE:57.973526 , RMSE:7.614035 , MAE:6.132456 , MAPD:32.408344, R_squared:-0.003532  
	Validation = MSE:55.689121 , RMSE:7.462514 , MAE:6.108084 , MAPD:33.619917, R_squared:-0.002072

2024-03-21 03:47:40,149 Epoch 8/300, Train Loss: 57.794716, Val Loss: 55.869087  
	Train = MSE:57.806297 , RMSE:7.603045 , MAE:6.204410 , MAPD:33.246692, R_squared:-0.000637  
	Validation = MSE:55.869087 , RMSE:7.474563 , MAE:6.169528 , MAPD:34.254449, R_squared:-0.005311

2024-03-21 03:48:49,287 Epoch 9/300, Train Loss: 57.844424, Val Loss: 55.640417  
	Train = MSE:57.818607 , RMSE:7.603855 , MAE:6.236128 , MAPD:33.569102, R_squared:-0.000850  
	Validation = MSE:55.640419 , RMSE:7.459250 , MAE:6.084623 , MAPD:33.371546, R_squared:-0.001196

2024-03-21 03:49:51,764 Epoch 10/300, Train Loss: 57.787385, Val Loss: 55.617351  
	Train = MSE:57.802746 , RMSE:7.602812 , MAE:6.220951 , MAPD:33.429188, R_squared:-0.000575  
	Validation = MSE:55.617348 , RMSE:7.457704 , MAE:6.071233 , MAPD:33.224990, R_squared:-0.000781

2024-03-21 03:50:55,652 Epoch 11/300, Train Loss: 57.900862, Val Loss: 55.840787  
	Train = MSE:57.918385 , RMSE:7.610413 , MAE:6.213250 , MAPD:33.304598, R_squared:-0.002577  
	Validation = MSE:55.840790 , RMSE:7.472670 , MAE:6.161332 , MAPD:34.170621, R_squared:-0.004801

2024-03-21 03:52:08,504 Epoch 12/300, Train Loss: 57.948124, Val Loss: 55.929881  
	Train = MSE:57.911087 , RMSE:7.609933 , MAE:6.226830 , MAPD:33.446755, R_squared:-0.002451  
	Validation = MSE:55.929878 , RMSE:7.478628 , MAE:6.186285 , MAPD:34.423747, R_squared:-0.006405

2024-03-21 03:53:08,638 Epoch 13/300, Train Loss: 57.984670, Val Loss: 55.624430  
	Train = MSE:57.997696 , RMSE:7.615622 , MAE:6.235830 , MAPD:33.512901, R_squared:-0.003950  
	Validation = MSE:55.624428 , RMSE:7.458179 , MAE:6.075569 , MAPD:33.272973, R_squared:-0.000908

2024-03-21 03:54:06,634 Epoch 14/300, Train Loss: 58.022654, Val Loss: 57.034685  
	Train = MSE:58.018501 , RMSE:7.616988 , MAE:6.232657 , MAPD:33.456835, R_squared:-0.004310  
	Validation = MSE:57.034687 , RMSE:7.552131 , MAE:6.393328 , MAPD:36.437055, R_squared:-0.026285

2024-03-21 03:55:04,480 Epoch 15/300, Train Loss: 58.278252, Val Loss: 55.574016  
	Train = MSE:58.282310 , RMSE:7.634285 , MAE:6.251067 , MAPD:33.616452, R_squared:-0.008877  
	Validation = MSE:55.574013 , RMSE:7.454798 , MAE:6.023420 , MAPD:32.663477, R_squared:-0.000001

2024-03-21 03:56:03,365 Epoch 16/300, Train Loss: 58.064495, Val Loss: 55.606014  
	Train = MSE:58.061073 , RMSE:7.619781 , MAE:6.224107 , MAPD:33.417954, R_squared:-0.005047  
	Validation = MSE:55.606014 , RMSE:7.456944 , MAE:6.063620 , MAPD:33.139814, R_squared:-0.000577

2024-03-21 03:57:03,553 Epoch 17/300, Train Loss: 58.525730, Val Loss: 57.140377  
	Train = MSE:58.517902 , RMSE:7.649700 , MAE:6.253408 , MAPD:33.501143, R_squared:-0.012955  
	Validation = MSE:57.140377 , RMSE:7.559125 , MAE:6.408579 , MAPD:36.581777, R_squared:-0.028186

2024-03-21 03:57:56,842 Epoch 18/300, Train Loss: 58.459860, Val Loss: 57.506307  
	Train = MSE:58.432373 , RMSE:7.644107 , MAE:6.256646 , MAPD:33.666079, R_squared:-0.011474  
	Validation = MSE:57.506310 , RMSE:7.583292 , MAE:5.776450 , MAPD:29.183463, R_squared:-0.034771

2024-03-21 03:58:51,007 Epoch 19/300, Train Loss: 58.556789, Val Loss: 59.179362  
	Train = MSE:58.542606 , RMSE:7.651314 , MAE:6.261599 , MAPD:33.602978, R_squared:-0.013382  
	Validation = MSE:59.179367 , RMSE:7.692813 , MAE:6.647755 , MAPD:38.805559, R_squared:-0.064876

2024-03-21 03:59:49,204 Epoch 20/300, Train Loss: 58.751770, Val Loss: 61.305903  
	Train = MSE:58.746738 , RMSE:7.664642 , MAE:6.262370 , MAPD:33.606256, R_squared:-0.016916  
	Validation = MSE:61.305904 , RMSE:7.829809 , MAE:6.845476 , MAPD:40.574250, R_squared:-0.103141

2024-03-21 04:00:44,357 Epoch 21/300, Train Loss: 58.255856, Val Loss: 55.740707  
	Train = MSE:58.240768 , RMSE:7.631564 , MAE:6.224052 , MAPD:33.431824, R_squared:-0.008158  
	Validation = MSE:55.740704 , RMSE:7.465970 , MAE:5.932377 , MAPD:31.536697, R_squared:-0.003001

2024-03-21 04:01:46,581 Epoch 22/300, Train Loss: 58.854768, Val Loss: 61.038345  
	Train = MSE:58.859692 , RMSE:7.672007 , MAE:6.273757 , MAPD:33.654689, R_squared:-0.018871  
