2024-03-21 04:01:17,812 train batches in dataset: 50
2024-03-21 04:01:17,812 val batches in dataset: 7
2024-03-21 04:01:17,812 test batches in dataset: 7
2024-03-21 04:01:17,830 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 04:01:17,838 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 04:01:17,848 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 04:01:17,855 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 04:01:17,863 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 04:01:17,871 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 04:01:17,879 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 04:01:17,880 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 04:01:17,880 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 04:01:17,881 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 04:01:17,881 Number of trainable parameters: 51425
2024-03-21 04:01:17,881 Number of non-trainable parameters: 0
2024-03-21 04:01:27,898 Epoch 1/300, Train Loss: 55.686878, Val Loss: 4.386006  
	Train = MSE:55.702705 , RMSE:7.463425 , MAE:5.018515 , MAPD:26.680752, R_squared:0.035777  
	Validation = MSE:4.431316 , RMSE:2.105069 , MAE:1.769273 , MAPD:9.292681, R_squared:0.920263

2024-03-21 04:01:36,618 Epoch 2/300, Train Loss: 2.608082, Val Loss: 1.802772  
	Train = MSE:2.608219 , RMSE:1.614998 , MAE:1.304968 , MAPD:7.428632, R_squared:0.954851  
	Validation = MSE:1.854183 , RMSE:1.361684 , MAE:1.143850 , MAPD:6.388399, R_squared:0.966636

2024-03-21 04:01:44,104 Epoch 3/300, Train Loss: 1.370826, Val Loss: 1.062343  
	Train = MSE:1.370926 , RMSE:1.170865 , MAE:0.946564 , MAPD:5.375815, R_squared:0.976269  
	Validation = MSE:1.076488 , RMSE:1.037539 , MAE:0.862161 , MAPD:4.521842, R_squared:0.980630

2024-03-21 04:01:55,057 Epoch 4/300, Train Loss: 0.722469, Val Loss: 0.421225  
	Train = MSE:0.722615 , RMSE:0.850068 , MAE:0.662021 , MAPD:3.600366, R_squared:0.987491  
	Validation = MSE:0.412987 , RMSE:0.642641 , MAE:0.506288 , MAPD:2.635245, R_squared:0.992569

2024-03-21 04:02:04,528 Epoch 5/300, Train Loss: 0.241405, Val Loss: 0.166934  
	Train = MSE:0.241434 , RMSE:0.491359 , MAE:0.371065 , MAPD:1.990893, R_squared:0.995821  
	Validation = MSE:0.169326 , RMSE:0.411493 , MAE:0.311755 , MAPD:1.723629, R_squared:0.996953

2024-03-21 04:02:15,580 Epoch 6/300, Train Loss: 0.202927, Val Loss: 0.191767  
	Train = MSE:0.202892 , RMSE:0.450435 , MAE:0.341853 , MAPD:1.799352, R_squared:0.996488  
	Validation = MSE:0.192197 , RMSE:0.438403 , MAE:0.340082 , MAPD:1.788342, R_squared:0.996542

2024-03-21 04:02:24,550 Epoch 7/300, Train Loss: 0.175297, Val Loss: 0.126100  
	Train = MSE:0.175279 , RMSE:0.418663 , MAE:0.313281 , MAPD:1.659182, R_squared:0.996966  
	Validation = MSE:0.128366 , RMSE:0.358282 , MAE:0.263269 , MAPD:1.464451, R_squared:0.997690

2024-03-21 04:02:33,133 Epoch 8/300, Train Loss: 0.113920, Val Loss: 0.105431  
	Train = MSE:0.113913 , RMSE:0.337510 , MAE:0.251186 , MAPD:1.371296, R_squared:0.998028  
