2024-03-21 07:27:53,392 train batches in dataset: 25
2024-03-21 07:27:53,393 val batches in dataset: 4
2024-03-21 07:27:53,393 test batches in dataset: 4
2024-03-21 07:27:53,406 Trainable parameter: net_core.0.weight - size: torch.Size([256, 35])
2024-03-21 07:27:53,409 Trainable parameter: net_core.0.bias - size: torch.Size([256])
2024-03-21 07:27:53,415 Trainable parameter: net_core.1.weight - size: torch.Size([128, 256])
2024-03-21 07:27:53,418 Trainable parameter: net_core.1.bias - size: torch.Size([128])
2024-03-21 07:27:53,423 Trainable parameter: net_core.2.weight - size: torch.Size([64, 128])
2024-03-21 07:27:53,428 Trainable parameter: net_core.2.bias - size: torch.Size([64])
2024-03-21 07:27:53,430 Trainable parameter: net_core.3.weight - size: torch.Size([16, 64])
2024-03-21 07:27:53,431 Trainable parameter: net_core.3.bias - size: torch.Size([16])
2024-03-21 07:27:53,431 Trainable parameter: net_core.4.weight - size: torch.Size([1, 16])
2024-03-21 07:27:53,432 Trainable parameter: net_core.4.bias - size: torch.Size([1])
2024-03-21 07:27:53,432 Number of trainable parameters: 51425
2024-03-21 07:27:53,432 Number of non-trainable parameters: 0
2024-03-21 07:27:56,147 Epoch 1/300, Train Loss: 525.473844, Val Loss: 509.020454  
	Train = MSE:525.473450 , RMSE:22.923208 , MAE:21.640005 , MAPD:105.708329, R_squared:-8.096035  
	Validation = MSE:495.107239 , RMSE:22.251005 , MAE:20.979990 , MAPD:104.781064, R_squared:-7.908980

2024-03-21 07:27:58,678 Epoch 2/300, Train Loss: 510.338568, Val Loss: 495.010307  
	Train = MSE:510.325806 , RMSE:22.590391 , MAE:21.287521 , MAPD:103.760593, R_squared:-7.833826  
	Validation = MSE:481.228485 , RMSE:21.936920 , MAE:20.648182 , MAPD:102.920518, R_squared:-7.659246

2024-03-21 07:27:59,836 Epoch 3/300, Train Loss: 497.067256, Val Loss: 482.548882  
	Train = MSE:497.056183 , RMSE:22.294756 , MAE:20.976156 , MAPD:102.057063, R_squared:-7.604128  
	Validation = MSE:468.907104 , RMSE:21.654263 , MAE:20.349581 , MAPD:101.247574, R_squared:-7.437535

2024-03-21 07:28:01,296 Epoch 4/300, Train Loss: 484.651686, Val Loss: 470.495163  
	Train = MSE:484.653412 , RMSE:22.014845 , MAE:20.680670 , MAPD:100.435796, R_squared:-7.389433  
	Validation = MSE:457.002258 , RMSE:21.377611 , MAE:20.056992 , MAPD:99.609074, R_squared:-7.223318

2024-03-21 07:28:02,673 Epoch 5/300, Train Loss: 472.563953, Val Loss: 458.656075  
	Train = MSE:472.578308 , RMSE:21.738867 , MAE:20.388763 , MAPD:98.835249, R_squared:-7.180411  
	Validation = MSE:445.308197 , RMSE:21.102327 , MAE:19.765993 , MAPD:97.983013, R_squared:-7.012895

2024-03-21 07:28:03,942 Epoch 6/300, Train Loss: 460.707717, Val Loss: 447.237373  
	Train = MSE:460.694489 , RMSE:21.463795 , MAE:20.097248 , MAPD:97.236729, R_squared:-6.974700  
	Validation = MSE:433.993134 , RMSE:20.832502 , MAE:19.476492 , MAPD:96.352106, R_squared:-6.809291

2024-03-21 07:28:05,131 Epoch 7/300, Train Loss: 450.444174, Val Loss: 439.117653  
	Train = MSE:450.451141 , RMSE:21.223835 , MAE:19.831898 , MAPD:95.736696, R_squared:-6.797386  
	Validation = MSE:425.906158 , RMSE:20.637493 , MAE:19.252964 , MAPD:95.027078, R_squared:-6.663774

2024-03-21 07:28:06,328 Epoch 8/300, Train Loss: 443.802656, Val Loss: 433.463600  
	Train = MSE:443.794556 , RMSE:21.066431 , MAE:19.654646 , MAPD:94.714395, R_squared:-6.682159  
	Validation = MSE:420.336334 , RMSE:20.502106 , MAE:19.105385 , MAPD:94.180160, R_squared:-6.563549

2024-03-21 07:28:07,523 Epoch 9/300, Train Loss: 438.231123, Val Loss: 428.037041  
	Train = MSE:438.228943 , RMSE:20.933918 , MAE:19.511408 , MAPD:93.914676, R_squared:-6.585817  
	Validation = MSE:414.976196 , RMSE:20.370964 , MAE:18.964981 , MAPD:93.390362, R_squared:-6.467100

2024-03-21 07:28:08,712 Epoch 10/300, Train Loss: 432.750834, Val Loss: 422.662415  
	Train = MSE:432.769104 , RMSE:20.803102 , MAE:19.371408 , MAPD:93.142920, R_squared:-6.491307  
	Validation = MSE:409.668365 , RMSE:20.240267 , MAE:18.825195 , MAPD:92.605380, R_squared:-6.371589

2024-03-21 07:28:09,888 Epoch 11/300, Train Loss: 427.307167, Val Loss: 417.286156  
	Train = MSE:427.301331 , RMSE:20.671268 , MAE:19.230858 , MAPD:92.372293, R_squared:-6.396659  
	Validation = MSE:404.352356 , RMSE:20.108515 , MAE:18.684317 , MAPD:91.815141, R_squared:-6.275933

2024-03-21 07:28:12,269 Epoch 12/300, Train Loss: 422.032682, Val Loss: 412.458595  
	Train = MSE:422.035797 , RMSE:20.543510 , MAE:19.094738 , MAPD:91.626826, R_squared:-6.305511  
	Validation = MSE:399.557648 , RMSE:19.988937 , MAE:18.555828 , MAPD:91.093535, R_squared:-6.189657

2024-03-21 07:28:13,443 Epoch 13/300, Train Loss: 417.220923, Val Loss: 407.720695  
	Train = MSE:417.221863 , RMSE:20.426010 , MAE:18.968939 , MAPD:90.935009, R_squared:-6.222182  
	Validation = MSE:394.875610 , RMSE:19.871477 , MAE:18.430750 , MAPD:90.396511, R_squared:-6.105409

2024-03-21 07:28:14,610 Epoch 14/300, Train Loss: 412.376141, Val Loss: 402.902672  
	Train = MSE:412.368164 , RMSE:20.306850 , MAE:18.841908 , MAPD:90.240822, R_squared:-6.138163  
	Validation = MSE:390.112061 , RMSE:19.751255 , MAE:18.302238 , MAPD:89.678938, R_squared:-6.019693

2024-03-21 07:28:15,828 Epoch 15/300, Train Loss: 407.470579, Val Loss: 398.091728  
	Train = MSE:407.481232 , RMSE:20.186165 , MAE:18.712626 , MAPD:89.532978, R_squared:-6.053569  
	Validation = MSE:385.356812 , RMSE:19.630507 , MAE:18.172554 , MAPD:88.952260, R_squared:-5.934126

2024-03-21 07:28:17,006 Epoch 16/300, Train Loss: 402.624924, Val Loss: 393.288956  
	Train = MSE:402.629333 , RMSE:20.065626 , MAE:18.582184 , MAPD:88.810086, R_squared:-5.969583  
	Validation = MSE:380.608582 , RMSE:19.509192 , MAE:18.041899 , MAPD:88.218651, R_squared:-5.848686

2024-03-21 07:28:18,194 Epoch 17/300, Train Loss: 397.763849, Val Loss: 388.530876  
	Train = MSE:397.756287 , RMSE:19.943829 , MAE:18.452015 , MAPD:88.099208, R_squared:-5.885229  
	Validation = MSE:375.902222 , RMSE:19.388199 , MAE:17.911343 , MAPD:87.485268, R_squared:-5.764000

2024-03-21 07:28:19,365 Epoch 18/300, Train Loss: 392.938444, Val Loss: 383.879364  
	Train = MSE:392.947632 , RMSE:19.822906 , MAE:18.321644 , MAPD:87.380988, R_squared:-5.801991  
	Validation = MSE:371.314453 , RMSE:19.269522 , MAE:17.783014 , MAPD:86.763144, R_squared:-5.681448

